TimeStamp;Давление топливного газа перед дозаторами (поз. Pтг1.1);0 - Bad, 1 - Good
12:12:26.625;2861.416;1
12:12:26.649;2862.405;1
12:12:26.672;2862.157;1
12:12:26.694;2861.292;1
12:12:26.716;2863.146;1
12:12:26.741;2863.146;1
12:12:26.762;2863.146;1
12:12:26.787;2862.281;1
12:12:26.808;2860.427;1
12:12:26.831;2862.034;1
12:12:26.857;2862.775;1
12:12:26.878;2860.921;1
12:12:26.900;2860.921;1
12:12:26.924;2860.921;1
12:12:26.946;2861.787;1
12:12:26.970;2863.146;1
12:12:26.994;2861.045;1
12:12:27.017;2861.539;1
12:12:27.039;2861.539;1
12:12:27.062;2863.641;1
12:12:27.085;2863.641;1
12:12:27.109;2860.798;1
12:12:27.132;2860.798;1
12:12:27.154;2862.405;1
12:12:27.178;2862.405;1
12:12:27.199;2862.405;1
12:12:27.222;2861.663;1
12:12:27.246;2860.551;1
12:12:27.270;2862.528;1
12:12:27.293;2861.416;1
12:12:27.315;2861.416;1
12:12:27.339;2860.798;1
12:12:27.360;2862.157;1
12:12:27.387;2862.157;1
12:12:27.408;2861.169;1
12:12:27.432;2860.798;1
12:12:27.454;2860.798;1
12:12:27.479;2861.663;1
12:12:27.499;2861.663;1
12:12:27.522;2861.416;1
12:12:27.546;2861.416;1
12:12:27.570;2861.416;1
12:12:27.593;2861.416;1
12:12:27.617;2863.146;1
12:12:27.638;2860.551;1
12:12:27.660;2861.292;1
12:12:27.686;2863.393;1
12:12:27.706;2863.393;1
12:12:27.730;2863.393;1
12:12:27.753;2861.169;1
12:12:27.775;2861.045;1
12:12:27.799;2863.27;1
12:12:27.822;2863.27;1
12:12:27.845;2861.045;1
12:12:27.868;2861.045;1
12:12:27.890;2860.798;1
12:12:27.914;2863.393;1
12:12:27.936;2862.157;1
12:12:27.962;2861.416;1
12:12:27.984;2863.641;1
12:12:28.006;2863.641;1
12:12:28.028;2863.641;1
12:12:28.054;2862.157;1
12:12:28.076;2861.539;1
12:12:28.099;2862.528;1
12:12:28.122;2862.157;1
12:12:28.144;2862.157;1
12:12:28.166;2862.157;1
12:12:28.190;2861.045;1
12:12:28.212;2862.405;1
12:12:28.237;2862.281;1
12:12:28.260;2860.18;1
12:12:28.284;2860.18;1
12:12:28.305;2860.674;1
12:12:28.328;2860.674;1
12:12:28.351;2862.652;1
12:12:28.373;2861.292;1
12:12:28.396;2861.416;1
12:12:28.419;2861.416;1
12:12:28.441;2863.517;1
12:12:28.465;2863.517;1
12:12:28.489;2860.674;1
12:12:28.510;2860.674;1
12:12:28.536;2863.888;1
12:12:28.557;2863.888;1
12:12:28.582;2861.416;1
12:12:28.603;2861.416;1
12:12:28.625;2860.303;1
12:12:28.650;2863.146;1
12:12:28.673;2860.921;1
12:12:28.694;2860.921;1
12:12:28.717;2859.933;1
12:12:28.740;2862.281;1
12:12:28.763;2862.281;1
12:12:28.786;2861.91;1
12:12:28.809;2861.91;1
12:12:28.835;2862.405;1
12:12:28.857;2862.405;1
12:12:28.881;2862.281;1
12:12:28.903;2860.427;1
12:12:28.924;2860.427;1
12:12:28.948;2862.034;1
12:12:28.971;2862.652;1
12:12:28.993;2862.652;1
12:12:29.016;2860.18;1
12:12:29.039;2861.539;1
12:12:29.062;2862.899;1
12:12:29.086;2862.899;1
12:12:29.109;2860.798;1
12:12:29.131;2860.798;1
12:12:29.154;2860.674;1
12:12:29.178;2863.517;1
12:12:29.201;2860.303;1
12:12:29.224;2860.303;1
12:12:29.248;2860.798;1
12:12:29.269;2860.798;1
12:12:29.294;2863.888;1
12:12:29.317;2861.787;1
12:12:29.339;2860.798;1
12:12:29.362;2862.775;1
12:12:29.385;2862.775;1
12:12:29.407;2862.775;1
12:12:29.433;2861.787;1
12:12:29.453;2861.045;1
12:12:29.477;2862.528;1
12:12:29.502;2862.528;1
12:12:29.522;2861.416;1
12:12:29.546;2861.416;1
12:12:29.570;2859.933;1
12:12:29.591;2861.787;1
12:12:29.616;2862.034;1
12:12:29.640;2862.034;1
12:12:29.661;2859.686;1
12:12:29.686;2859.686;1
12:12:29.706;2862.281;1
12:12:29.731;2862.281;1
12:12:29.753;2860.18;1
12:12:29.775;2861.787;1
12:12:29.798;2861.787;1
12:12:29.821;2862.899;1
12:12:29.844;2860.551;1
12:12:29.868;2860.551;1
12:12:29.890;2860.921;1
12:12:29.913;2862.899;1
12:12:29.936;2862.899;1
12:12:29.959;2860.551;1
12:12:29.982;2860.303;1
12:12:30.006;2860.303;1
12:12:30.029;2862.528;1
12:12:30.054;2860.674;1
12:12:30.074;2860.674;1
12:12:30.097;2860.674;1
12:12:30.120;2861.539;1
12:12:30.143;2861.045;1
12:12:30.166;2861.045;1
12:12:30.190;2859.933;1
12:12:30.213;2859.933;1
12:12:30.235;2862.034;1
12:12:30.258;2862.034;1
12:12:30.281;2861.292;1
12:12:30.304;2860.18;1
12:12:30.327;2861.539;1
12:12:30.350;2861.91;1
12:12:30.373;2861.91;1
12:12:30.398;2861.91;1
12:12:30.421;2859.809;1
12:12:30.444;2861.787;1
12:12:30.466;2862.034;1
12:12:30.489;2858.697;1
12:12:30.513;2858.697;1
12:12:30.536;2858.697;1
12:12:30.559;2860.674;1
12:12:30.582;2862.281;1
12:12:30.603;2859.809;1
12:12:30.628;2860.303;1
12:12:30.652;2860.303;1
12:12:30.673;2862.652;1
12:12:30.697;2862.652;1
12:12:30.718;2860.427;1
12:12:30.744;2860.18;1
12:12:30.765;2861.787;1
12:12:30.788;2861.787;1
12:12:30.810;2860.427;1
12:12:30.834;2860.798;1
12:12:30.858;2862.405;1
12:12:30.881;2862.405;1
12:12:30.902;2861.292;1
12:12:30.925;2861.292;1
12:12:30.950;2860.798;1
12:12:30.972;2862.157;1
12:12:30.997;2861.787;1
12:12:31.020;2861.787;1
12:12:31.040;2859.809;1
12:12:31.064;2859.809;1
12:12:31.088;2861.91;1
12:12:31.110;2862.405;1
12:12:31.134;2860.427;1
12:12:31.156;2861.416;1
12:12:31.183;2861.416;1
12:12:31.203;2861.416;1
12:12:31.225;2861.91;1
12:12:31.248;2860.551;1
12:12:31.271;2861.663;1
12:12:31.294;2862.528;1
12:12:31.318;2860.18;1
12:12:31.340;2860.18;1
12:12:31.362;2860.798;1
12:12:31.387;2860.798;1
12:12:31.410;2863.023;1
12:12:31.432;2860.798;1
12:12:31.454;2860.921;1
12:12:31.477;2860.921;1
12:12:31.500;2860.921;1
12:12:31.525;2861.91;1
12:12:31.546;2860.798;1
12:12:31.569;2859.809;1
12:12:31.592;2862.281;1
12:12:31.616;2862.281;1
12:12:31.638;2860.427;1
12:12:31.661;2858.944;1
12:12:31.686;2858.944;1
12:12:31.707;2861.663;1
12:12:31.732;2861.787;1
12:12:31.754;2861.787;1
12:12:31.776;2860.798;1
12:12:31.799;2861.787;1
12:12:31.822;2861.787;1
12:12:31.845;2861.787;1
12:12:31.868;2859.933;1
12:12:31.893;2859.933;1
12:12:31.917;2861.663;1
12:12:31.939;2862.281;1
12:12:31.962;2859.809;1
12:12:31.984;2859.809;1
12:12:32.007;2860.921;1
12:12:32.032;2861.91;1
12:12:32.054;2861.91;1
12:12:32.076;2860.427;1
12:12:32.098;2860.303;1
12:12:32.121;2861.539;1
12:12:32.144;2859.933;1
12:12:32.169;2859.933;1
12:12:32.190;2859.933;1
12:12:32.213;2860.056;1
12:12:32.236;2860.056;1
12:12:32.259;2860.551;1
