TimeStamp;Вибрация корпуса силовой турбины (гориз.) (поз. В2);0 - Bad, 1 - Good
12:12:17.126;3.044;1
12:12:17.150;3.053;1
12:12:17.171;3.051;1
12:12:17.195;3.053;1
12:12:17.218;3.053;1
12:12:17.240;3.053;1
12:12:17.263;3.049;1
12:12:17.286;3.049;1
12:12:17.312;3.046;1
12:12:17.335;3.049;1
12:12:17.357;3.051;1
12:12:17.382;3.051;1
12:12:17.401;3.051;1
12:12:17.425;3.051;1
12:12:17.448;3.049;1
12:12:17.471;3.049;1
12:12:17.494;3.056;1
12:12:17.519;3.056;1
12:12:17.539;3.051;1
12:12:17.562;3.051;1
12:12:17.586;3.049;1
12:12:17.609;3.051;1
12:12:17.634;3.051;1
12:12:17.656;3.051;1
12:12:17.678;3.061;1
12:12:17.703;3.061;1
12:12:17.723;3.056;1
12:12:17.747;3.053;1
12:12:17.770;3.051;1
12:12:17.793;3.053;1
12:12:17.817;3.053;1
12:12:17.840;3.053;1
12:12:17.863;3.051;1
12:12:17.884;3.046;1
12:12:17.908;3.041;1
12:12:17.932;3.051;1
12:12:17.953;3.051;1
12:12:17.978;3.051;1
12:12:17.999;3.049;1
12:12:18.023;3.044;1
12:12:18.046;3.051;1
12:12:18.069;3.049;1
12:12:18.092;3.049;1
12:12:18.116;3.049;1
12:12:18.138;3.053;1
12:12:18.161;3.056;1
12:12:18.184;3.053;1
12:12:18.207;3.056;1
12:12:18.231;3.058;1
12:12:18.253;3.058;1
12:12:18.276;3.058;1
12:12:18.300;3.056;1
12:12:18.321;3.058;1
12:12:18.344;3.056;1
12:12:18.367;3.046;1
12:12:18.390;3.046;1
12:12:18.414;3.053;1
12:12:18.437;3.053;1
12:12:18.459;3.061;1
12:12:18.484;3.053;1
12:12:18.505;3.051;1
12:12:18.529;3.051;1
12:12:18.552;3.051;1
12:12:18.574;3.058;1
12:12:18.599;3.058;1
12:12:18.621;3.058;1
12:12:18.643;3.053;1
12:12:18.666;3.051;1
12:12:18.690;3.051;1
12:12:18.712;3.051;1
12:12:18.735;3.056;1
12:12:18.759;3.061;1
12:12:18.783;3.063;1
12:12:18.804;3.063;1
12:12:18.829;3.058;1
12:12:18.850;3.058;1
12:12:18.873;3.063;1
12:12:18.897;3.063;1
12:12:18.921;3.065;1
12:12:18.942;3.065;1
12:12:18.966;3.063;1
12:12:18.989;3.053;1
12:12:19.011;3.058;1
12:12:19.034;3.058;1
12:12:19.057;3.061;1
12:12:19.081;3.056;1
12:12:19.103;3.056;1
12:12:19.128;3.049;1
12:12:19.151;3.046;1
12:12:19.173;3.044;1
12:12:19.196;3.044;1
12:12:19.218;3.046;1
12:12:19.242;3.046;1
12:12:19.264;3.046;1
12:12:19.287;3.044;1
12:12:19.310;3.044;1
12:12:19.333;3.044;1
12:12:19.358;3.049;1
12:12:19.384;3.056;1
12:12:19.402;3.056;1
12:12:19.425;3.056;1
12:12:19.448;3.051;1
12:12:19.473;3.053;1
12:12:19.494;3.053;1
12:12:19.517;3.053;1
12:12:19.540;3.053;1
12:12:19.563;3.053;1
12:12:19.586;3.053;1
12:12:19.611;3.044;1
12:12:19.633;3.044;1
12:12:19.656;3.053;1
12:12:19.682;3.061;1
12:12:19.701;3.061;1
12:12:19.725;3.065;1
12:12:19.748;3.068;1
12:12:19.771;3.068;1
12:12:19.793;3.063;1
12:12:19.816;3.08;1
12:12:19.839;3.087;1
12:12:19.863;3.087;1
12:12:19.885;3.087;1
12:12:19.908;3.087;1
12:12:19.931;3.085;1
12:12:19.956;3.09;1
12:12:19.978;3.092;1
12:12:20.000;3.082;1
12:12:20.023;3.082;1
12:12:20.046;3.082;1
12:12:20.071;3.09;1
12:12:20.092;3.09;1
12:12:20.115;3.082;1
12:12:20.138;3.085;1
12:12:20.161;3.085;1
12:12:20.185;3.085;1
12:12:20.208;3.085;1
12:12:20.231;3.09;1
12:12:20.256;3.087;1
12:12:20.279;3.087;1
12:12:20.300;3.087;1
12:12:20.322;3.087;1
12:12:20.347;3.08;1
12:12:20.370;3.085;1
12:12:20.391;3.082;1
12:12:20.417;3.082;1
12:12:20.439;3.082;1
12:12:20.460;3.082;1
12:12:20.485;3.082;1
12:12:20.506;3.077;1
12:12:20.531;3.077;1
12:12:20.553;3.085;1
12:12:20.578;3.085;1
12:12:20.600;3.08;1
12:12:20.621;3.08;1
12:12:20.644;3.082;1
12:12:20.668;3.082;1
12:12:20.690;3.087;1
12:12:20.716;3.09;1
12:12:20.737;3.09;1
12:12:20.762;3.09;1
12:12:20.784;3.087;1
12:12:20.805;3.082;1
12:12:20.828;3.09;1
12:12:20.852;3.099;1
12:12:20.877;3.099;1
12:12:20.898;3.099;1
12:12:20.922;3.092;1
12:12:20.944;3.087;1
12:12:20.967;3.087;1
12:12:20.990;3.087;1
12:12:21.013;3.087;1
12:12:21.036;3.087;1
12:12:21.059;3.087;1
12:12:21.083;3.087;1
12:12:21.106;3.085;1
12:12:21.128;3.077;1
12:12:21.151;3.077;1
12:12:21.174;3.077;1
12:12:21.197;3.082;1
12:12:21.221;3.082;1
12:12:21.244;3.077;1
12:12:21.266;3.075;1
12:12:21.290;3.075;1
12:12:21.312;3.075;1
12:12:21.336;3.073;1
12:12:21.360;3.087;1
12:12:21.384;3.09;1
12:12:21.404;3.09;1
12:12:21.429;3.09;1
12:12:21.451;3.085;1
12:12:21.473;3.087;1
12:12:21.496;3.087;1
12:12:21.520;3.09;1
12:12:21.542;3.092;1
12:12:21.565;3.092;1
12:12:21.588;3.087;1
12:12:21.611;3.087;1
12:12:21.636;3.094;1
12:12:21.659;3.097;1
12:12:21.686;3.102;1
12:12:21.706;3.102;1
12:12:21.726;3.099;1
12:12:21.751;3.099;1
12:12:21.774;3.102;1
12:12:21.795;3.106;1
12:12:21.818;3.116;1
12:12:21.841;3.116;1
12:12:21.866;3.123;1
12:12:21.887;3.123;1
12:12:21.910;3.121;1
12:12:21.933;3.114;1
12:12:21.956;3.121;1
12:12:21.982;3.121;1
12:12:22.001;3.128;1
12:12:22.024;3.128;1
12:12:22.049;3.121;1
12:12:22.070;3.121;1
12:12:22.096;3.114;1
12:12:22.116;3.114;1
12:12:22.140;3.114;1
12:12:22.162;3.114;1
12:12:22.185;3.114;1
12:12:22.210;3.121;1
12:12:22.234;3.114;1
12:12:22.255;3.114;1
12:12:22.279;3.118;1
12:12:22.302;3.121;1
12:12:22.323;3.121;1
12:12:22.347;3.123;1
12:12:22.370;3.135;1
12:12:22.392;3.135;1
12:12:22.417;3.133;1
12:12:22.441;3.133;1
12:12:22.464;3.138;1
12:12:22.485;3.131;1
12:12:22.509;3.14;1
12:12:22.530;3.14;1
12:12:22.556;3.138;1
12:12:22.576;3.128;1
12:12:22.600;3.128;1
12:12:22.624;3.123;1
12:12:22.646;3.116;1
12:12:22.670;3.126;1
12:12:22.694;3.126;1
12:12:22.716;3.131;1
12:12:22.739;3.131;1
12:12:22.761;3.126;1
12:12:22.785;3.118;1
12:12:22.808;3.114;1
12:12:22.829;3.114;1
12:12:22.855;3.126;1
12:12:22.877;3.126;1
12:12:22.900;3.126;1
12:12:22.923;3.123;1
12:12:22.944;3.121;1
12:12:22.967;3.126;1
12:12:22.990;3.126;1
12:12:23.014;3.126;1
12:12:23.038;3.121;1
12:12:23.059;3.116;1
12:12:23.085;3.111;1
12:12:23.106;3.111;1
12:12:23.128;3.109;1
12:12:23.152;3.111;1
12:12:23.175;3.116;1
12:12:23.200;3.116;1
12:12:23.220;3.121;1
12:12:23.243;3.121;1
12:12:23.266;3.116;1
12:12:23.289;3.116;1
12:12:23.312;3.123;1
12:12:23.335;3.123;1
12:12:23.359;3.131;1
12:12:23.383;3.131;1
12:12:23.405;3.128;1
12:12:23.428;3.126;1
12:12:23.450;3.128;1
12:12:23.473;3.133;1
12:12:23.496;3.133;1
12:12:23.521;3.133;1
12:12:23.543;3.133;1
12:12:23.566;3.138;1
12:12:23.588;3.135;1
12:12:23.611;3.135;1
12:12:23.635;3.131;1
12:12:23.659;3.131;1
12:12:23.682;3.135;1
12:12:23.703;3.145;1
12:12:23.727;3.143;1
12:12:23.750;3.133;1
12:12:23.773;3.133;1
12:12:23.798;3.138;1
12:12:23.818;3.138;1
12:12:23.844;3.133;1
12:12:23.864;3.138;1
12:12:23.887;3.135;1
12:12:23.912;3.133;1
12:12:23.933;3.133;1
12:12:23.957;3.131;1
12:12:23.981;3.131;1
12:12:24.005;3.131;1
12:12:24.026;3.131;1
12:12:24.048;3.135;1
12:12:24.074;3.135;1
12:12:24.096;3.135;1
12:12:24.118;3.123;1
12:12:24.140;3.128;1
12:12:24.163;3.138;1
12:12:24.187;3.14;1
12:12:24.210;3.14;1
12:12:24.233;3.131;1
12:12:24.255;3.131;1
12:12:24.281;3.126;1
12:12:24.302;3.123;1
12:12:24.324;3.133;1
12:12:24.347;3.138;1
12:12:24.371;3.138;1
12:12:24.395;3.131;1
12:12:24.418;3.131;1
12:12:24.440;3.131;1
12:12:24.462;3.123;1
12:12:24.486;3.126;1
12:12:24.508;3.128;1
12:12:24.531;3.128;1
12:12:24.555;3.128;1
12:12:24.577;3.126;1
12:12:24.603;3.123;1
12:12:24.623;3.131;1
12:12:24.647;3.131;1
12:12:24.669;3.133;1
12:12:24.692;3.138;1
12:12:24.717;3.138;1
12:12:24.741;3.126;1
12:12:24.763;3.118;1
12:12:24.785;3.118;1
12:12:24.807;3.118;1
12:12:24.833;3.131;1
12:12:24.853;3.131;1
12:12:24.876;3.131;1
12:12:24.900;3.126;1
12:12:24.924;3.126;1
12:12:24.946;3.123;1
12:12:24.970;3.126;1
12:12:24.993;3.135;1
12:12:25.016;3.135;1
12:12:25.038;3.133;1
12:12:25.060;3.133;1
12:12:25.084;3.128;1
12:12:25.107;3.126;1
12:12:25.130;3.133;1
12:12:25.153;3.133;1
12:12:25.175;3.133;1
12:12:25.199;3.133;1
12:12:25.221;3.128;1
12:12:25.244;3.133;1
12:12:25.267;3.133;1
12:12:25.291;3.14;1
12:12:25.313;3.14;1
12:12:25.336;3.147;1
12:12:25.359;3.15;1
12:12:25.382;3.147;1
12:12:25.405;3.147;1
12:12:25.430;3.145;1
12:12:25.452;3.145;1
12:12:25.475;3.145;1
12:12:25.497;3.145;1
12:12:25.520;3.152;1
12:12:25.543;3.15;1
12:12:25.567;3.15;1
12:12:25.589;3.147;1
12:12:25.612;3.147;1
12:12:25.635;3.14;1
12:12:25.658;3.147;1
12:12:25.683;3.143;1
12:12:25.704;3.143;1
12:12:25.727;3.15;1
12:12:25.753;3.15;1
12:12:25.773;3.145;1
12:12:25.798;3.147;1
12:12:25.822;3.147;1
12:12:25.843;3.155;1
12:12:25.867;3.155;1
12:12:25.890;3.155;1
12:12:25.911;3.147;1
12:12:25.937;3.147;1
12:12:25.958;3.152;1
12:12:25.986;3.159;1
12:12:26.004;3.159;1
12:12:26.028;3.159;1
12:12:26.051;3.157;1
12:12:26.073;3.152;1
12:12:26.098;3.147;1
12:12:26.119;3.147;1
12:12:26.142;3.147;1
12:12:26.164;3.14;1
12:12:26.187;3.14;1
12:12:26.213;3.152;1
12:12:26.234;3.147;1
12:12:26.259;3.138;1
12:12:26.282;3.138;1
12:12:26.302;3.145;1
12:12:26.326;3.145;1
12:12:26.349;3.159;1
12:12:26.371;3.159;1
12:12:26.396;3.15;1
12:12:26.418;3.145;1
12:12:26.441;3.145;1
12:12:26.463;3.145;1
12:12:26.487;3.147;1
12:12:26.511;3.145;1
12:12:26.535;3.147;1
12:12:26.557;3.14;1
12:12:26.581;3.14;1
12:12:26.602;3.14;1
12:12:26.625;3.138;1
12:12:26.649;3.145;1
12:12:26.672;3.145;1
12:12:26.694;3.147;1
12:12:26.716;3.147;1
12:12:26.741;3.138;1
12:12:26.762;3.138;1
12:12:26.787;3.14;1
12:12:26.808;3.143;1
12:12:26.831;3.15;1
12:12:26.857;3.15;1
12:12:26.878;3.145;1
12:12:26.900;3.145;1
12:12:26.924;3.145;1
12:12:26.946;3.138;1
12:12:26.970;3.14;1
12:12:26.994;3.14;1
12:12:27.017;3.147;1
12:12:27.039;3.152;1
12:12:27.062;3.145;1
12:12:27.085;3.145;1
12:12:27.109;3.138;1
12:12:27.132;3.138;1
12:12:27.154;3.143;1
12:12:27.178;3.143;1
12:12:27.199;3.15;1
12:12:27.222;3.145;1
12:12:27.246;3.143;1
12:12:27.270;3.133;1
12:12:27.293;3.133;1
12:12:27.315;3.145;1
12:12:27.339;3.155;1
12:12:27.360;3.152;1
12:12:27.387;3.152;1
12:12:27.408;3.155;1
12:12:27.432;3.155;1
12:12:27.454;3.15;1
12:12:27.479;3.152;1
12:12:27.499;3.152;1
12:12:27.522;3.157;1
12:12:27.546;3.157;1
12:12:27.570;3.157;1
12:12:27.593;3.155;1
12:12:27.617;3.15;1
12:12:27.638;3.152;1
12:12:27.660;3.157;1
12:12:27.686;3.157;1
12:12:27.706;3.157;1
12:12:27.730;3.159;1
12:12:27.753;3.157;1
12:12:27.775;3.155;1
12:12:27.799;3.162;1
12:12:27.822;3.162;1
12:12:27.845;3.162;1
12:12:27.868;3.159;1
12:12:27.890;3.167;1
12:12:27.914;3.157;1
12:12:27.936;3.164;1
12:12:27.962;3.164;1
12:12:27.984;3.169;1
12:12:28.006;3.169;1
12:12:28.028;3.171;1
12:12:28.054;3.169;1
12:12:28.076;3.167;1
12:12:28.099;3.167;1
12:12:28.122;3.159;1
12:12:28.144;3.162;1
12:12:28.166;3.162;1
12:12:28.190;3.171;1
12:12:28.212;3.169;1
12:12:28.237;3.169;1
12:12:28.260;3.174;1
12:12:28.284;3.167;1
12:12:28.305;3.169;1
12:12:28.328;3.169;1
12:12:28.351;3.171;1
12:12:28.373;3.169;1
12:12:28.396;3.169;1
12:12:28.419;3.169;1
12:12:28.441;3.169;1
12:12:28.465;3.169;1
12:12:28.489;3.174;1
12:12:28.510;3.174;1
12:12:28.536;3.174;1
12:12:28.557;3.179;1
12:12:28.582;3.176;1
12:12:28.603;3.176;1
12:12:28.625;3.179;1
12:12:28.650;3.176;1
12:12:28.673;3.176;1
12:12:28.694;3.184;1
12:12:28.717;3.186;1
12:12:28.740;3.188;1
12:12:28.763;3.188;1
12:12:28.786;3.181;1
12:12:28.809;3.181;1
12:12:28.835;3.188;1
12:12:28.857;3.188;1
12:12:28.881;3.186;1
12:12:28.903;3.186;1
12:12:28.924;3.186;1
12:12:28.948;3.186;1
12:12:28.971;3.176;1
12:12:28.993;3.174;1
12:12:29.016;3.179;1
12:12:29.039;3.184;1
12:12:29.062;3.184;1
12:12:29.086;3.184;1
12:12:29.109;3.184;1
12:12:29.131;3.181;1
12:12:29.154;3.179;1
12:12:29.178;3.184;1
12:12:29.201;3.184;1
12:12:29.224;3.184;1
12:12:29.248;3.198;1
12:12:29.269;3.196;1
12:12:29.294;3.188;1
12:12:29.317;3.186;1
12:12:29.339;3.186;1
12:12:29.362;3.186;1
12:12:29.385;3.186;1
12:12:29.407;3.184;1
12:12:29.433;3.184;1
12:12:29.453;3.176;1
12:12:29.477;3.169;1
12:12:29.502;3.169;1
12:12:29.522;3.169;1
12:12:29.546;3.174;1
12:12:29.570;3.184;1
12:12:29.591;3.188;1
12:12:29.616;3.181;1
12:12:29.640;3.181;1
12:12:29.661;3.181;1
12:12:29.686;3.181;1
12:12:29.706;3.181;1
12:12:29.731;3.179;1
12:12:29.753;3.184;1
12:12:29.775;3.184;1
12:12:29.798;3.171;1
12:12:29.821;3.169;1
12:12:29.844;3.169;1
12:12:29.868;3.169;1
12:12:29.890;3.174;1
12:12:29.913;3.174;1
12:12:29.936;3.171;1
12:12:29.959;3.169;1
12:12:29.982;3.174;1
12:12:30.006;3.174;1
12:12:30.029;3.181;1
12:12:30.054;3.181;1
12:12:30.074;3.186;1
12:12:30.097;3.186;1
12:12:30.120;3.181;1
12:12:30.143;3.179;1
12:12:30.166;3.179;1
12:12:30.190;3.179;1
12:12:30.213;3.179;1
12:12:30.235;3.186;1
12:12:30.258;3.181;1
12:12:30.281;3.179;1
12:12:30.304;3.176;1
12:12:30.327;3.176;1
12:12:30.350;3.174;1
12:12:30.373;3.174;1
12:12:30.398;3.174;1
12:12:30.421;3.176;1
12:12:30.444;3.179;1
12:12:30.466;3.179;1
12:12:30.489;3.174;1
12:12:30.513;3.174;1
12:12:30.536;3.174;1
12:12:30.559;3.174;1
12:12:30.582;3.174;1
12:12:30.603;3.171;1
12:12:30.628;3.171;1
12:12:30.652;3.167;1
12:12:30.673;3.169;1
12:12:30.697;3.169;1
12:12:30.718;3.176;1
12:12:30.744;3.179;1
12:12:30.765;3.179;1
12:12:30.788;3.174;1
12:12:30.810;3.164;1
12:12:30.834;3.162;1
12:12:30.858;3.167;1
12:12:30.881;3.167;1
12:12:30.902;3.167;1
12:12:30.925;3.176;1
12:12:30.950;3.176;1
12:12:30.972;3.169;1
12:12:30.997;3.176;1
12:12:31.020;3.176;1
12:12:31.040;3.176;1
12:12:31.064;3.176;1
12:12:31.088;3.179;1
12:12:31.110;3.179;1
12:12:31.134;3.181;1
12:12:31.156;3.181;1
12:12:31.183;3.184;1
12:12:31.203;3.184;1
12:12:31.225;3.188;1
12:12:31.248;3.193;1
12:12:31.271;3.193;1
12:12:31.294;3.193;1
12:12:31.318;3.198;1
12:12:31.340;3.191;1
12:12:31.362;3.198;1
12:12:31.387;3.198;1
12:12:31.410;3.2;1
12:12:31.432;3.2;1
12:12:31.454;3.196;1
12:12:31.477;3.196;1
12:12:31.500;3.196;1
12:12:31.525;3.188;1
12:12:31.546;3.196;1
12:12:31.569;3.203;1
12:12:31.592;3.203;1
12:12:31.616;3.196;1
12:12:31.638;3.193;1
12:12:31.661;3.186;1
12:12:31.686;3.186;1
12:12:31.707;3.184;1
12:12:31.732;3.184;1
12:12:31.754;3.191;1
12:12:31.776;3.193;1
12:12:31.799;3.191;1
12:12:31.822;3.191;1
12:12:31.845;3.193;1
12:12:31.868;3.193;1
12:12:31.893;3.203;1
12:12:31.917;3.196;1
12:12:31.939;3.2;1
12:12:31.962;3.203;1
12:12:31.984;3.203;1
12:12:32.007;3.203;1
12:12:32.032;3.203;1
12:12:32.054;3.205;1
12:12:32.076;3.215;1
12:12:32.098;3.222;1
12:12:32.121;3.222;1
12:12:32.144;3.222;1
12:12:32.169;3.222;1
12:12:32.190;3.229;1
12:12:32.213;3.234;1
12:12:32.236;3.234;1
12:12:32.259;3.246;1
12:12:32.283;3.251;1
12:12:32.305;3.251;1
12:12:32.330;3.246;1
12:12:32.353;3.241;1
12:12:32.375;3.239;1
12:12:32.397;3.239;1
12:12:32.420;3.249;1
12:12:32.443;3.249;1
12:12:32.466;3.249;1
12:12:32.489;3.258;1
12:12:32.512;3.256;1
12:12:32.535;3.256;1
12:12:32.558;3.256;1
12:12:32.581;3.256;1
12:12:32.604;3.253;1
12:12:32.627;3.251;1
12:12:32.651;3.251;1
12:12:32.673;3.251;1
12:12:32.696;3.253;1
12:12:32.721;3.253;1
12:12:32.742;3.249;1
12:12:32.766;3.246;1
12:12:32.788;3.256;1
12:12:32.812;3.261;1
12:12:32.837;3.261;1
12:12:32.860;3.261;1
12:12:32.886;3.263;1
12:12:32.904;3.265;1
12:12:32.927;3.273;1
12:12:32.951;3.275;1
12:12:32.974;3.275;1
12:12:32.996;3.275;1
12:12:33.021;3.285;1
12:12:33.042;3.287;1
12:12:33.064;3.282;1
12:12:33.088;3.282;1
12:12:33.110;3.282;1
12:12:33.134;3.282;1
12:12:33.156;3.278;1
12:12:33.181;3.275;1
12:12:33.202;3.28;1
12:12:33.226;3.285;1
12:12:33.250;3.285;1
12:12:33.272;3.285;1
12:12:33.296;3.285;1
12:12:33.317;3.287;1
12:12:33.341;3.302;1
12:12:33.364;3.306;1
12:12:33.387;3.302;1
12:12:33.412;3.302;1
12:12:33.435;3.302;1
12:12:33.457;3.302;1
12:12:33.484;3.302;1
12:12:33.502;3.309;1
12:12:33.525;3.309;1
12:12:33.549;3.309;1
12:12:33.572;3.304;1
12:12:33.593;3.299;1
12:12:33.617;3.299;1
12:12:33.640;3.299;1
12:12:33.662;3.302;1
12:12:33.687;3.302;1
12:12:33.708;3.304;1
12:12:33.732;3.309;1
12:12:33.756;3.304;1
12:12:33.778;3.304;1
12:12:33.800;3.304;1
12:12:33.825;3.304;1
12:12:33.847;3.294;1
12:12:33.870;3.306;1
12:12:33.892;3.299;1
12:12:33.917;3.299;1
12:12:33.938;3.299;1
12:12:33.962;3.299;1
12:12:33.986;3.297;1
12:12:34.010;3.292;1
12:12:34.034;3.299;1
12:12:34.056;3.304;1
12:12:34.077;3.304;1
12:12:34.102;3.309;1
12:12:34.125;3.309;1
12:12:34.147;3.304;1
12:12:34.170;3.304;1
12:12:34.192;3.302;1
12:12:34.215;3.302;1
12:12:34.240;3.311;1
12:12:34.264;3.311;1
12:12:34.287;3.326;1
12:12:34.308;3.323;1
12:12:34.330;3.323;1
12:12:34.354;3.321;1
12:12:34.376;3.321;1
12:12:34.402;3.321;1
12:12:34.423;3.331;1
12:12:34.447;3.34;1
12:12:34.468;3.343;1
12:12:34.491;3.338;1
12:12:34.515;3.338;1
12:12:34.538;3.338;1
12:12:34.560;3.335;1
12:12:34.584;3.34;1
12:12:34.608;3.345;1
12:12:34.630;3.343;1
12:12:34.652;3.343;1
12:12:34.678;3.343;1
12:12:34.699;3.343;1
12:12:34.721;3.338;1
12:12:34.744;3.338;1
12:12:34.768;3.335;1
12:12:34.791;3.335;1
12:12:34.815;3.333;1
12:12:34.837;3.328;1
12:12:34.859;3.323;1
12:12:34.885;3.323;1
12:12:34.906;3.321;1
12:12:34.930;3.328;1
12:12:34.953;3.328;1
12:12:34.975;3.333;1
12:12:34.997;3.328;1
12:12:35.019;3.331;1
12:12:35.042;3.333;1
12:12:35.065;3.333;1
12:12:35.089;3.333;1
12:12:35.111;3.331;1
12:12:35.135;3.331;1
12:12:35.157;3.34;1
12:12:35.180;3.338;1
12:12:35.203;3.338;1
12:12:35.226;3.338;1
12:12:35.252;3.335;1
12:12:35.274;3.335;1
12:12:35.295;3.34;1
12:12:35.318;3.345;1
12:12:35.341;3.345;1
12:12:35.364;3.345;1
12:12:35.387;3.345;1
12:12:35.411;3.347;1
12:12:35.434;3.347;1
12:12:35.456;3.34;1
12:12:35.481;3.345;1
12:12:35.502;3.345;1
12:12:35.526;3.355;1
12:12:35.548;3.35;1
12:12:35.572;3.35;1
12:12:35.597;3.347;1
12:12:35.618;3.347;1
12:12:35.640;3.347;1
12:12:35.663;3.355;1
12:12:35.688;3.352;1
12:12:35.709;3.352;1
12:12:35.733;3.35;1
12:12:35.757;3.35;1
12:12:35.783;3.35;1
12:12:35.802;3.35;1
12:12:35.825;3.35;1
12:12:35.849;3.35;1
12:12:35.871;3.35;1
12:12:35.893;3.347;1
12:12:35.918;3.347;1
12:12:35.939;3.347;1
12:12:35.964;3.343;1
12:12:35.986;3.34;1
12:12:36.009;3.335;1
12:12:36.031;3.335;1
12:12:36.054;3.347;1
12:12:36.080;3.347;1
12:12:36.101;3.347;1
12:12:36.124;3.343;1
12:12:36.146;3.335;1
12:12:36.169;3.335;1
12:12:36.193;3.34;1
12:12:36.216;3.34;1
12:12:36.238;3.338;1
12:12:36.262;3.338;1
12:12:36.285;3.338;1
12:12:36.310;3.328;1
12:12:36.330;3.328;1
12:12:36.356;3.331;1
12:12:36.379;3.331;1
12:12:36.400;3.331;1
12:12:36.422;3.343;1
12:12:36.445;3.35;1
12:12:36.471;3.352;1
12:12:36.492;3.352;1
12:12:36.515;3.35;1
12:12:36.537;3.347;1
12:12:36.561;3.347;1
12:12:36.586;3.347;1
12:12:36.608;3.345;1
12:12:36.632;3.345;1
12:12:36.654;3.345;1
12:12:36.676;3.343;1
12:12:36.700;3.338;1
12:12:36.721;3.338;1
12:12:36.746;3.347;1
12:12:36.769;3.347;1
12:12:36.790;3.352;1
12:12:36.813;3.352;1
12:12:36.836;3.347;1
12:12:36.859;3.357;1
12:12:36.882;3.357;1
12:12:36.907;3.357;1
12:12:36.930;3.359;1
12:12:36.952;3.364;1
12:12:36.974;3.364;1
12:12:36.998;3.357;1
12:12:37.021;3.357;1
12:12:37.044;3.357;1
12:12:37.067;3.359;1
12:12:37.089;3.35;1
12:12:37.112;3.352;1
12:12:37.135;3.352;1
12:12:37.158;3.352;1
12:12:37.182;3.352;1
12:12:37.206;3.35;1
12:12:37.229;3.347;1
12:12:37.251;3.357;1
12:12:37.273;3.362;1
12:12:37.299;3.362;1
12:12:37.319;3.359;1
12:12:37.343;3.359;1
12:12:37.366;3.357;1
12:12:37.388;3.35;1
12:12:37.411;3.357;1
12:12:37.434;3.357;1
12:12:37.457;3.355;1
12:12:37.481;3.355;1
12:12:37.504;3.355;1
12:12:37.527;3.352;1
12:12:37.549;3.34;1
12:12:37.575;3.34;1
12:12:37.597;3.35;1
12:12:37.621;3.35;1
12:12:37.642;3.35;1
12:12:37.664;3.35;1
12:12:37.687;3.347;1
12:12:37.710;3.347;1
12:12:37.733;3.34;1
12:12:37.756;3.347;1
12:12:37.784;3.343;1
12:12:37.803;3.345;1
12:12:37.825;3.345;1
12:12:37.848;3.34;1
12:12:37.874;3.34;1
12:12:37.895;3.338;1
12:12:37.918;3.338;1
12:12:37.940;3.338;1
12:12:37.965;3.343;1
12:12:37.988;3.343;1
12:12:38.009;3.343;1
12:12:38.035;3.34;1
12:12:38.057;3.34;1
12:12:38.080;3.338;1
12:12:38.102;3.338;1
12:12:38.124;3.345;1
12:12:38.150;3.345;1
12:12:38.172;3.338;1
12:12:38.193;3.338;1
12:12:38.216;3.328;1
12:12:38.239;3.323;1
12:12:38.262;3.323;1
12:12:38.286;3.323;1
12:12:38.308;3.323;1
12:12:38.331;3.323;1
12:12:38.355;3.333;1
12:12:38.377;3.328;1
12:12:38.400;3.328;1
12:12:38.423;3.328;1
12:12:38.449;3.326;1
12:12:38.471;3.335;1
12:12:38.492;3.34;1
12:12:38.515;3.345;1
12:12:38.538;3.347;1
12:12:38.563;3.347;1
12:12:38.584;3.347;1
12:12:38.607;3.343;1
12:12:38.630;3.345;1
12:12:38.653;3.343;1
12:12:38.678;3.347;1
12:12:38.699;3.347;1
12:12:38.722;3.345;1
12:12:38.745;3.345;1
12:12:38.768;3.343;1
12:12:38.791;3.343;1
12:12:38.815;3.338;1
12:12:38.838;3.347;1
12:12:38.860;3.347;1
12:12:38.884;3.347;1
12:12:38.906;3.35;1
12:12:38.931;3.347;1
12:12:38.954;3.347;1
12:12:38.976;3.343;1
12:12:38.999;3.343;1
12:12:39.021;3.343;1
12:12:39.044;3.343;1
12:12:39.067;3.347;1
12:12:39.090;3.347;1
12:12:39.113;3.34;1
12:12:39.136;3.34;1
12:12:39.159;3.333;1
12:12:39.182;3.333;1
12:12:39.206;3.333;1
12:12:39.230;3.335;1
12:12:39.252;3.345;1
12:12:39.274;3.345;1
12:12:39.299;3.347;1
12:12:39.320;3.347;1
12:12:39.343;3.343;1
12:12:39.366;3.34;1
12:12:39.390;3.34;1
12:12:39.412;3.35;1
12:12:39.435;3.35;1
12:12:39.458;3.347;1
12:12:39.484;3.345;1
12:12:39.506;3.34;1
12:12:39.528;3.35;1
12:12:39.550;3.35;1
12:12:39.576;3.35;1
12:12:39.597;3.35;1
12:12:39.621;3.345;1
12:12:39.642;3.343;1
12:12:39.666;3.343;1
12:12:39.690;3.343;1
12:12:39.713;3.343;1
12:12:39.735;3.345;1
12:12:39.758;3.345;1
12:12:39.782;3.35;1
12:12:39.804;3.343;1
12:12:39.828;3.343;1
12:12:39.850;3.34;1
12:12:39.872;3.335;1
12:12:39.897;3.335;1
12:12:39.918;3.338;1
12:12:39.942;3.352;1
12:12:39.964;3.352;1
12:12:39.988;3.352;1
12:12:40.010;3.359;1
