TimeStamp;Температура масла на входе в двигатель за фильтром (поз. Т607);0 - Bad, 1 - Good
12:12:35.618;23.27;1
12:12:35.640;23.27;1
12:12:35.663;23.27;1
12:12:35.688;23.27;1
12:12:35.709;23.27;1
12:12:35.733;23.27;1
12:12:35.757;23.27;1
12:12:35.783;23.27;1
12:12:35.802;23.27;1
12:12:35.825;23.27;1
12:12:35.849;23.27;1
12:12:35.871;23.27;1
12:12:35.893;23.27;1
12:12:35.918;23.27;1
12:12:35.939;23.27;1
12:12:35.964;23.27;1
12:12:35.986;23.27;1
12:12:36.009;23.27;1
12:12:36.031;23.27;1
12:12:36.054;23.223;1
12:12:36.080;23.223;1
12:12:36.101;23.223;1
12:12:36.124;23.223;1
12:12:36.146;23.223;1
12:12:36.169;23.223;1
12:12:36.193;23.223;1
12:12:36.216;23.223;1
12:12:36.238;23.223;1
12:12:36.262;23.223;1
12:12:36.285;23.223;1
12:12:36.310;23.223;1
12:12:36.330;23.223;1
12:12:36.356;23.2;1
12:12:36.379;23.2;1
12:12:36.400;23.2;1
12:12:36.422;23.2;1
12:12:36.445;23.2;1
12:12:36.471;23.2;1
12:12:36.492;23.2;1
12:12:36.515;23.2;1
12:12:36.537;23.2;1
12:12:36.561;23.2;1
12:12:36.586;23.2;1
12:12:36.608;23.2;1
12:12:36.632;23.2;1
12:12:36.654;23.2;1
12:12:36.676;23.107;1
12:12:36.700;23.107;1
12:12:36.721;23.107;1
12:12:36.746;23.107;1
12:12:36.769;23.107;1
12:12:36.790;23.107;1
12:12:36.813;23.107;1
12:12:36.836;23.107;1
12:12:36.859;23.107;1
12:12:36.882;23.107;1
12:12:36.907;23.107;1
12:12:36.930;23.107;1
12:12:36.952;23.107;1
12:12:36.974;23.247;1
12:12:36.998;23.247;1
12:12:37.021;23.247;1
12:12:37.044;23.247;1
12:12:37.067;23.247;1
12:12:37.089;23.247;1
12:12:37.112;23.247;1
12:12:37.135;23.247;1
12:12:37.158;23.247;1
12:12:37.182;23.247;1
12:12:37.206;23.247;1
12:12:37.229;23.247;1
12:12:37.251;23.247;1
12:12:37.273;23.247;1
12:12:37.299;23.27;1
12:12:37.319;23.27;1
12:12:37.343;23.27;1
12:12:37.366;23.27;1
12:12:37.388;23.27;1
12:12:37.411;23.27;1
12:12:37.434;23.27;1
12:12:37.457;23.27;1
12:12:37.481;23.27;1
12:12:37.504;23.27;1
12:12:37.527;23.27;1
12:12:37.549;23.27;1
12:12:37.575;23.27;1
12:12:37.597;23.27;1
12:12:37.621;23.27;1
12:12:37.642;23.223;1
12:12:37.664;23.223;1
12:12:37.687;23.223;1
12:12:37.710;23.223;1
12:12:37.733;23.223;1
12:12:37.756;23.223;1
12:12:37.784;23.223;1
12:12:37.803;23.223;1
12:12:37.825;23.223;1
12:12:37.848;23.223;1
12:12:37.874;23.223;1
12:12:37.895;23.223;1
12:12:37.918;23.223;1
12:12:37.940;23.223;1
12:12:37.965;23.2;1
12:12:37.988;23.2;1
12:12:38.009;23.2;1
12:12:38.035;23.2;1
12:12:38.057;23.2;1
12:12:38.080;23.2;1
12:12:38.102;23.2;1
12:12:38.124;23.2;1
12:12:38.150;23.2;1
12:12:38.172;23.2;1
12:12:38.193;23.2;1
12:12:38.216;23.2;1
12:12:38.239;23.2;1
12:12:38.262;23.2;1
12:12:38.286;23.27;1
12:12:38.308;23.27;1
12:12:38.331;23.27;1
12:12:38.355;23.27;1
12:12:38.377;23.27;1
12:12:38.400;23.27;1
12:12:38.423;23.27;1
12:12:38.449;23.27;1
12:12:38.471;23.27;1
12:12:38.492;23.27;1
12:12:38.515;23.27;1
12:12:38.538;23.27;1
12:12:38.563;23.27;1
12:12:38.584;23.247;1
12:12:38.607;23.247;1
12:12:38.630;23.247;1
12:12:38.653;23.247;1
12:12:38.678;23.247;1
12:12:38.699;23.247;1
12:12:38.722;23.247;1
12:12:38.745;23.247;1
12:12:38.768;23.247;1
12:12:38.791;23.247;1
12:12:38.815;23.247;1
12:12:38.838;23.247;1
12:12:38.860;23.247;1
12:12:38.884;23.247;1
12:12:38.906;23.247;1
12:12:38.931;23.247;1
12:12:38.954;23.247;1
12:12:38.976;23.247;1
12:12:38.999;23.247;1
12:12:39.021;23.247;1
12:12:39.044;23.247;1
12:12:39.067;23.247;1
12:12:39.090;23.247;1
12:12:39.113;23.247;1
12:12:39.136;23.247;1
12:12:39.159;23.247;1
12:12:39.182;23.247;1
12:12:39.206;23.247;1
12:12:39.230;23.247;1
12:12:39.252;23.223;1
12:12:39.274;23.223;1
12:12:39.299;23.223;1
12:12:39.320;23.223;1
12:12:39.343;23.223;1
12:12:39.366;23.223;1
12:12:39.390;23.223;1
12:12:39.412;23.223;1
12:12:39.435;23.223;1
12:12:39.458;23.223;1
12:12:39.484;23.223;1
12:12:39.506;23.223;1
12:12:39.528;23.223;1
12:12:39.550;23.223;1
12:12:39.576;23.131;1
12:12:39.597;23.131;1
12:12:39.621;23.131;1
12:12:39.642;23.131;1
12:12:39.666;23.131;1
12:12:39.690;23.131;1
12:12:39.713;23.131;1
12:12:39.735;23.131;1
12:12:39.758;23.131;1
12:12:39.782;23.131;1
12:12:39.804;23.131;1
12:12:39.828;23.131;1
12:12:39.850;23.131;1
12:12:39.872;23.223;1
12:12:39.897;23.223;1
12:12:39.918;23.223;1
12:12:39.942;23.223;1
12:12:39.964;23.223;1
12:12:39.988;23.223;1
12:12:40.010;23.223;1
12:12:40.036;23.223;1
12:12:40.057;23.223;1
12:12:40.082;23.223;1
12:12:40.104;23.223;1
12:12:40.126;23.223;1
12:12:40.148;23.223;1
12:12:40.174;23.27;1
12:12:40.194;23.27;1
12:12:40.220;23.27;1
12:12:40.240;23.27;1
12:12:40.264;23.27;1
12:12:40.286;23.27;1
12:12:40.309;23.27;1
12:12:40.332;23.27;1
12:12:40.355;23.27;1
12:12:40.381;23.27;1
12:12:40.401;23.27;1
12:12:40.424;23.27;1
12:12:40.447;23.27;1
12:12:40.470;23.27;1
12:12:40.494;23.27;1
12:12:40.517;23.247;1
12:12:40.540;23.247;1
12:12:40.562;23.247;1
12:12:40.586;23.247;1
12:12:40.609;23.247;1
12:12:40.633;23.247;1
12:12:40.658;23.247;1
12:12:40.679;23.247;1
12:12:40.702;23.247;1
12:12:40.725;23.247;1
12:12:40.749;23.247;1
12:12:40.772;23.247;1
12:12:40.797;23.247;1
12:12:40.817;23.247;1
12:12:40.840;23.2;1
12:12:40.864;23.2;1
12:12:40.888;23.2;1
12:12:40.908;23.2;1
12:12:40.932;23.2;1
12:12:40.956;23.2;1
12:12:40.977;23.2;1
12:12:41.001;23.2;1
12:12:41.023;23.2;1
12:12:41.049;23.2;1
12:12:41.071;23.2;1
12:12:41.093;23.2;1
12:12:41.115;23.2;1
12:12:41.139;23.2;1
12:12:41.163;23.27;1
12:12:41.186;23.27;1
12:12:41.209;23.27;1
12:12:41.233;23.27;1
12:12:41.255;23.27;1
12:12:41.276;23.27;1
12:12:41.301;23.27;1
12:12:41.324;23.27;1
12:12:41.347;23.27;1
12:12:41.369;23.27;1
12:12:41.391;23.27;1
12:12:41.415;23.27;1
12:12:41.437;23.2;1
12:12:41.461;23.2;1
12:12:41.486;23.2;1
12:12:41.508;23.2;1
12:12:41.532;23.2;1
12:12:41.553;23.2;1
12:12:41.576;23.2;1
12:12:41.597;23.2;1
12:12:41.620;23.2;1
12:12:41.643;23.2;1
12:12:41.666;23.2;1
12:12:41.689;23.2;1
12:12:41.712;23.2;1
12:12:41.735;23.2;1
12:12:41.758;23.223;1
12:12:41.781;23.223;1
12:12:41.807;23.223;1
12:12:41.829;23.223;1
12:12:41.851;23.223;1
12:12:41.873;23.223;1
12:12:41.896;23.223;1
12:12:41.920;23.223;1
12:12:41.943;23.223;1
12:12:41.966;23.223;1
12:12:41.991;23.223;1
12:12:42.011;23.223;1
12:12:42.037;23.223;1
12:12:42.057;23.223;1
12:12:42.082;23.223;1
12:12:42.103;23.223;1
12:12:42.126;23.223;1
12:12:42.149;23.223;1
12:12:42.173;23.223;1
12:12:42.196;23.223;1
12:12:42.218;23.223;1
12:12:42.241;23.223;1
12:12:42.264;23.223;1
12:12:42.288;23.223;1
12:12:42.310;23.223;1
12:12:42.334;23.223;1
12:12:42.356;23.223;1
12:12:42.380;23.223;1
12:12:42.402;23.223;1
12:12:42.425;23.2;1
12:12:42.448;23.2;1
12:12:42.474;23.2;1
12:12:42.494;23.2;1
12:12:42.517;23.2;1
12:12:42.540;23.2;1
12:12:42.563;23.2;1
12:12:42.587;23.2;1
12:12:42.610;23.2;1
12:12:42.634;23.2;1
12:12:42.655;23.2;1
12:12:42.680;23.2;1
12:12:42.701;23.2;1
12:12:42.724;23.2;1
12:12:42.747;23.247;1
12:12:42.770;23.247;1
12:12:42.793;23.247;1
12:12:42.816;23.247;1
12:12:42.839;23.247;1
12:12:42.862;23.247;1
12:12:42.886;23.247;1
12:12:42.909;23.247;1
12:12:42.933;23.247;1
12:12:42.954;23.247;1
12:12:42.977;23.247;1
12:12:43.000;23.247;1
12:12:43.023;23.247;1
12:12:43.046;23.247;1
12:12:43.069;23.177;1
12:12:43.093;23.177;1
12:12:43.115;23.177;1
12:12:43.138;23.177;1
12:12:43.161;23.177;1
12:12:43.185;23.177;1
12:12:43.208;23.177;1
12:12:43.231;23.177;1
12:12:43.254;23.177;1
12:12:43.276;23.177;1
12:12:43.301;23.177;1
12:12:43.323;23.177;1
12:12:43.345;23.177;1
12:12:43.371;23.316;1
12:12:43.391;23.316;1
12:12:43.414;23.316;1
12:12:43.437;23.316;1
12:12:43.461;23.316;1
12:12:43.486;23.316;1
12:12:43.506;23.316;1
12:12:43.530;23.316;1
12:12:43.552;23.316;1
12:12:43.578;23.316;1
12:12:43.599;23.316;1
12:12:43.621;23.316;1
12:12:43.644;23.316;1
12:12:43.670;23.316;1
12:12:43.692;23.363;1
12:12:43.715;23.363;1
12:12:43.738;23.363;1
12:12:43.759;23.363;1
12:12:43.783;23.363;1
12:12:43.807;23.363;1
12:12:43.831;23.363;1
12:12:43.854;23.363;1
12:12:43.875;23.363;1
12:12:43.897;23.363;1
12:12:43.921;23.363;1
12:12:43.944;23.363;1
12:12:43.966;23.363;1
12:12:43.991;23.363;1
12:12:44.013;23.247;1
12:12:44.036;23.247;1
12:12:44.059;23.247;1
12:12:44.085;23.247;1
12:12:44.107;23.247;1
12:12:44.127;23.247;1
12:12:44.152;23.247;1
12:12:44.175;23.247;1
12:12:44.196;23.247;1
12:12:44.219;23.247;1
12:12:44.243;23.247;1
12:12:44.265;23.247;1
12:12:44.291;23.247;1
12:12:44.314;23.247;1
12:12:44.337;23.247;1
12:12:44.358;23.247;1
12:12:44.383;23.247;1
12:12:44.405;23.247;1
12:12:44.429;23.247;1
12:12:44.451;23.247;1
12:12:44.472;23.247;1
12:12:44.497;23.247;1
12:12:44.519;23.247;1
12:12:44.542;23.247;1
12:12:44.566;23.247;1
12:12:44.590;23.247;1
12:12:44.611;23.247;1
12:12:44.633;23.247;1
12:12:44.657;23.293;1
12:12:44.682;23.293;1
12:12:44.703;23.293;1
12:12:44.725;23.293;1
12:12:44.751;23.293;1
12:12:44.773;23.293;1
12:12:44.797;23.293;1
12:12:44.819;23.293;1
12:12:44.841;23.293;1
12:12:44.865;23.293;1
12:12:44.889;23.293;1
12:12:44.909;23.293;1
12:12:44.935;23.293;1
12:12:44.957;23.154;1
12:12:44.982;23.154;1
12:12:45.001;23.154;1
12:12:45.024;23.154;1
12:12:45.047;23.154;1
12:12:45.073;23.154;1
12:12:45.093;23.154;1
12:12:45.116;23.154;1
12:12:45.139;23.154;1
12:12:45.162;23.154;1
12:12:45.185;23.154;1
12:12:45.208;23.154;1
12:12:45.231;23.154;1
12:12:45.254;23.154;1
12:12:45.277;23.316;1
12:12:45.300;23.316;1
12:12:45.323;23.316;1
12:12:45.346;23.316;1
12:12:45.372;23.316;1
12:12:45.392;23.316;1
12:12:45.415;23.316;1
12:12:45.438;23.316;1
12:12:45.461;23.316;1
12:12:45.484;23.316;1
12:12:45.507;23.316;1
12:12:45.531;23.316;1
12:12:45.553;23.316;1
12:12:45.578;23.316;1
12:12:45.599;23.316;1
12:12:45.623;23.27;1
12:12:45.646;23.27;1
12:12:45.670;23.27;1
12:12:45.691;23.27;1
12:12:45.717;23.27;1
12:12:45.737;23.27;1
12:12:45.762;23.27;1
12:12:45.783;23.27;1
12:12:45.808;23.27;1
12:12:45.832;23.27;1
12:12:45.853;23.27;1
12:12:45.876;23.27;1
12:12:45.898;23.27;1
12:12:45.923;23.27;1
12:12:45.944;23.34;1
12:12:45.970;23.34;1
12:12:45.991;23.34;1
12:12:46.014;23.34;1
12:12:46.037;23.34;1
12:12:46.059;23.34;1
12:12:46.085;23.34;1
12:12:46.106;23.34;1
12:12:46.131;23.34;1
12:12:46.154;23.34;1
12:12:46.174;23.34;1
12:12:46.198;23.34;1
12:12:46.222;23.34;1
12:12:46.243;23.34;1
12:12:46.269;23.223;1
12:12:46.290;23.223;1
12:12:46.313;23.223;1
12:12:46.338;23.223;1
12:12:46.358;23.223;1
12:12:46.385;23.223;1
12:12:46.404;23.223;1
12:12:46.427;23.223;1
12:12:46.452;23.223;1
12:12:46.473;23.223;1
12:12:46.498;23.223;1
12:12:46.520;23.223;1
12:12:46.542;23.223;1
12:12:46.568;23.223;1
12:12:46.590;23.2;1
12:12:46.613;23.2;1
12:12:46.634;23.2;1
12:12:46.659;23.2;1
12:12:46.682;23.2;1
12:12:46.704;23.2;1
12:12:46.727;23.2;1
12:12:46.752;23.2;1
12:12:46.772;23.2;1
12:12:46.797;23.2;1
12:12:46.818;23.2;1
12:12:46.843;23.2;1
12:12:46.866;23.2;1
12:12:46.888;23.386;1
12:12:46.910;23.386;1
12:12:46.936;23.386;1
12:12:46.956;23.386;1
12:12:46.982;23.386;1
12:12:47.003;23.386;1
12:12:47.026;23.386;1
12:12:47.049;23.386;1
12:12:47.074;23.386;1
12:12:47.096;23.386;1
12:12:47.117;23.386;1
12:12:47.141;23.386;1
12:12:47.165;23.386;1
12:12:47.188;23.386;1
12:12:47.211;23.177;1
12:12:47.235;23.177;1
12:12:47.257;23.177;1
12:12:47.282;23.177;1
12:12:47.304;23.177;1
12:12:47.326;23.177;1
12:12:47.348;23.177;1
12:12:47.371;23.177;1
12:12:47.394;23.177;1
12:12:47.420;23.177;1
12:12:47.441;23.177;1
12:12:47.463;23.177;1
12:12:47.487;23.177;1
12:12:47.510;23.27;1
12:12:47.532;23.27;1
12:12:47.555;23.27;1
12:12:47.578;23.27;1
12:12:47.601;23.27;1
12:12:47.624;23.27;1
12:12:47.648;23.27;1
12:12:47.670;23.27;1
12:12:47.693;23.27;1
12:12:47.716;23.27;1
12:12:47.739;23.27;1
12:12:47.762;23.27;1
12:12:47.785;23.27;1
12:12:47.808;23.27;1
12:12:47.831;23.154;1
12:12:47.854;23.154;1
12:12:47.880;23.154;1
12:12:47.900;23.154;1
12:12:47.923;23.154;1
12:12:47.947;23.154;1
12:12:47.969;23.154;1
12:12:47.994;23.154;1
12:12:48.015;23.154;1
12:12:48.039;23.154;1
12:12:48.061;23.154;1
12:12:48.084;23.154;1
12:12:48.108;23.154;1
12:12:48.133;23.154;1
12:12:48.154;23.247;1
12:12:48.177;23.247;1
12:12:48.200;23.247;1
12:12:48.222;23.247;1
12:12:48.246;23.247;1
12:12:48.269;23.247;1
12:12:48.292;23.247;1
12:12:48.316;23.247;1
12:12:48.336;23.247;1
12:12:48.360;23.247;1
12:12:48.382;23.247;1
12:12:48.405;23.247;1
12:12:48.430;23.247;1
12:12:48.452;23.247;1
12:12:48.474;23.247;1
12:12:48.500;23.2;1
12:12:48.522;23.2;1
12:12:48.543;23.2;1
12:12:48.566;23.2;1
12:12:48.589;23.2;1
12:12:48.613;23.2;1
12:12:48.638;23.2;1
12:12:48.658;23.2;1
12:12:48.683;23.2;1
12:12:48.706;23.2;1
12:12:48.729;23.2;1
12:12:48.751;23.2;1
12:12:48.774;23.2;1
12:12:48.797;23.2;1
12:12:48.819;23.177;1
12:12:48.842;23.177;1
12:12:48.865;23.177;1
12:12:48.890;23.177;1
12:12:48.913;23.177;1
12:12:48.935;23.177;1
12:12:48.958;23.177;1
12:12:48.982;23.177;1
12:12:49.003;23.177;1
12:12:49.026;23.177;1
12:12:49.049;23.177;1
12:12:49.072;23.177;1
12:12:49.095;23.177;1
12:12:49.118;23.223;1
12:12:49.141;23.223;1
12:12:49.164;23.223;1
12:12:49.187;23.223;1
12:12:49.211;23.223;1
12:12:49.233;23.223;1
12:12:49.256;23.223;1
12:12:49.280;23.223;1
12:12:49.302;23.223;1
12:12:49.325;23.223;1
12:12:49.350;23.223;1
12:12:49.373;23.223;1
12:12:49.394;23.223;1
12:12:49.417;23.223;1
12:12:49.440;23.223;1
12:12:49.463;23.247;1
12:12:49.486;23.247;1
12:12:49.509;23.247;1
12:12:49.532;23.247;1
12:12:49.555;23.247;1
12:12:49.580;23.247;1
12:12:49.601;23.247;1
12:12:49.624;23.247;1
12:12:49.647;23.247;1
12:12:49.670;23.247;1
12:12:49.693;23.247;1
12:12:49.716;23.247;1
12:12:49.739;23.247;1
12:12:49.762;23.247;1
12:12:49.786;23.247;1
12:12:49.808;23.34;1
12:12:49.833;23.34;1
12:12:49.854;23.34;1
12:12:49.877;23.34;1
12:12:49.900;23.34;1
12:12:49.923;23.34;1
12:12:49.946;23.34;1
12:12:49.969;23.34;1
12:12:49.993;23.34;1
12:12:50.015;23.34;1
12:12:50.038;23.34;1
12:12:50.061;23.34;1
12:12:50.084;23.34;1
12:12:50.107;23.223;1
12:12:50.130;23.223;1
12:12:50.153;23.223;1
12:12:50.176;23.223;1
12:12:50.199;23.223;1
12:12:50.222;23.223;1
12:12:50.247;23.223;1
12:12:50.270;23.223;1
12:12:50.291;23.223;1
12:12:50.314;23.223;1
12:12:50.337;23.223;1
12:12:50.360;23.223;1
12:12:50.383;23.247;1
12:12:50.406;23.247;1
12:12:50.429;23.247;1
12:12:50.452;23.247;1
12:12:50.475;23.247;1
12:12:50.498;23.247;1
12:12:50.521;23.247;1
12:12:50.544;23.247;1
12:12:50.567;23.247;1
12:12:50.590;23.247;1
12:12:50.613;23.247;1
12:12:50.636;23.247;1
12:12:50.659;23.247;1
12:12:50.683;23.247;1
12:12:50.705;23.247;1
12:12:50.728;23.247;1
12:12:50.751;23.247;1
12:12:50.777;23.247;1
12:12:50.797;23.247;1
12:12:50.820;23.247;1
12:12:50.843;23.247;1
12:12:50.866;23.247;1
12:12:50.889;23.247;1
12:12:50.912;23.247;1
12:12:50.935;23.247;1
12:12:50.958;23.247;1
12:12:50.983;23.247;1
12:12:51.004;23.247;1
12:12:51.027;23.247;1
12:12:51.050;23.27;1
12:12:51.073;23.27;1
12:12:51.097;23.27;1
12:12:51.119;23.27;1
12:12:51.142;23.27;1
12:12:51.165;23.27;1
12:12:51.190;23.27;1
12:12:51.211;23.27;1
12:12:51.234;23.27;1
12:12:51.257;23.27;1
12:12:51.282;23.27;1
12:12:51.305;23.27;1
12:12:51.328;23.27;1
12:12:51.352;23.223;1
12:12:51.373;23.223;1
12:12:51.396;23.223;1
12:12:51.418;23.223;1
12:12:51.441;23.223;1
12:12:51.464;23.223;1
12:12:51.488;23.223;1
12:12:51.511;23.223;1
12:12:51.534;23.223;1
12:12:51.556;23.223;1
12:12:51.580;23.223;1
12:12:51.602;23.223;1
12:12:51.627;23.223;1
12:12:51.650;23.223;1
12:12:51.671;23.223;1
12:12:51.697;23.316;1
