TimeStamp;Частота вращения РНД (Расчетная);0 - Bad, 1 - Good
12:12:13.033;7700.571;1
12:12:13.056;7703.89;1
12:12:13.078;7704.265;1
12:12:13.100;7704.961;1
12:12:13.124;7706.253;1
12:12:13.147;7703.421;1
12:12:13.171;7703.421;1
12:12:13.193;7701.287;1
12:12:13.215;7700.772;1
12:12:13.241;7703.859;1
12:12:13.262;7703.051;1
12:12:13.286;7704.611;1
12:12:13.308;7704.611;1
12:12:13.331;7703.699;1
12:12:13.355;7704.899;1
12:12:13.377;7705.81;1
12:12:13.399;7706.135;1
12:12:13.423;7702.001;1
12:12:13.446;7705.826;1
12:12:13.469;7703.298;1
12:12:13.493;7703.298;1
12:12:13.517;7706.176;1
12:12:13.539;7702.402;1
12:12:13.561;7706.423;1
12:12:13.586;7704.024;1
12:12:13.606;7707.062;1
12:12:13.630;7707.062;1
12:12:13.653;7704.399;1
12:12:13.675;7705.908;1
12:12:13.698;7704.801;1
12:12:13.721;7704.801;1
12:12:13.744;7705.594;1
12:12:13.769;7705.594;1
12:12:13.792;7705.913;1
12:12:13.816;7704.976;1
12:12:13.838;7707.433;1
12:12:13.860;7707.901;1
12:12:13.883;7709.7;1
12:12:13.907;7702.382;1
12:12:13.928;7702.382;1
12:12:13.952;7710.195;1
12:12:13.974;7707.752;1
12:12:14.000;7707.86;1
12:12:14.020;7707.381;1
12:12:14.044;7704.354;1
12:12:14.066;7709.762;1
12:12:14.089;7709.762;1
12:12:14.114;7708.381;1
12:12:14.136;7705.62;1
12:12:14.158;7704.014;1
12:12:14.181;7704.234;1
12:12:14.204;7711.633;1
12:12:14.229;7711.633;1
12:12:14.251;7707.86;1
12:12:14.274;7707.69;1
12:12:14.297;7711.236;1
12:12:14.320;7711.839;1
12:12:14.343;7711.752;1
12:12:14.368;7709.756;1
12:12:14.389;7713.764;1
12:12:14.412;7713.764;1
12:12:14.435;7712.5;1
12:12:14.458;7712.809;1
12:12:14.483;7703.653;1
12:12:14.505;7708.932;1
12:12:14.527;7708.525;1
12:12:14.552;7711.705;1
12:12:14.575;7711.705;1
12:12:14.597;7711.195;1
12:12:14.621;7711.695;1
12:12:14.642;7709.762;1
12:12:14.668;7711.014;1
12:12:14.689;7711.014;1
12:12:14.713;7711.03;1
12:12:14.736;7708.87;1
12:12:14.758;7713.222;1
12:12:14.783;7713.355;1
12:12:14.805;7711.958;1
12:12:14.826;7704.492;1
12:12:14.850;7704.492;1
12:12:14.873;7711.014;1
12:12:14.895;7710.797;1
12:12:14.918;7709.37;1
12:12:14.941;7709.37;1
12:12:14.966;7711.401;1
12:12:14.987;7711.401;1
12:12:15.010;7712.381;1
12:12:15.033;7714.006;1
12:12:15.056;7709.473;1
12:12:15.083;7713.634;1
12:12:15.102;7710.504;1
12:12:15.125;7712.241;1
12:12:15.148;7714.956;1
12:12:15.173;7714.956;1
12:12:15.194;7713.779;1
12:12:15.217;7712.897;1
12:12:15.240;7712.804;1
12:12:15.263;7711.85;1
12:12:15.287;7712.154;1
12:12:15.308;7712.154;1
12:12:15.331;7712.154;1
12:12:15.355;7714.466;1
12:12:15.377;7714.466;1
12:12:15.400;7714.439;1
12:12:15.423;7712.299;1
12:12:15.446;7713.614;1
12:12:15.470;7713.805;1
12:12:15.492;7713.805;1
12:12:15.515;7712.148;1
12:12:15.538;7713.723;1
12:12:15.561;7714.022;1
12:12:15.584;7714.445;1
12:12:15.609;7713.614;1
12:12:15.632;7713.614;1
12:12:15.654;7715.302;1
12:12:15.679;7714.945;1
12:12:15.701;7717.336;1
12:12:15.722;7712.737;1
12:12:15.746;7714.512;1
12:12:15.768;7714.512;1
12:12:15.791;7719.051;1
12:12:15.814;7719.169;1
12:12:15.837;7714.27;1
12:12:15.860;7716.731;1
12:12:15.883;7715.87;1
12:12:15.908;7715.688;1
12:12:15.930;7715.688;1
12:12:15.952;7715.792;1
12:12:15.975;7718.028;1
12:12:15.999;7715.472;1
12:12:16.021;7716.886;1
12:12:16.045;7716.417;1
12:12:16.069;7716.417;1
12:12:16.090;7716.401;1
12:12:16.113;7715.255;1
12:12:16.136;7718.333;1
12:12:16.162;7720.54;1
12:12:16.183;7719.355;1
12:12:16.205;7715.446;1
12:12:16.228;7715.446;1
12:12:16.251;7720.095;1
12:12:16.276;7721.057;1
12:12:16.297;7717.744;1
12:12:16.320;7715.368;1
12:12:16.343;7715.075;1
12:12:16.366;7715.075;1
12:12:16.390;7721.03;1
12:12:16.415;7720.736;1
12:12:16.436;7721.671;1
12:12:16.459;7714.817;1
12:12:16.486;7716.359;1
12:12:16.504;7719.583;1
12:12:16.529;7719.583;1
12:12:16.551;7720.348;1
12:12:16.573;7720.555;1
12:12:16.599;7720.089;1
12:12:16.621;7722.37;1
12:12:16.643;7722.405;1
12:12:16.666;7722.405;1
12:12:16.688;7721.025;1
12:12:16.714;7719.449;1
12:12:16.734;7722.318;1
12:12:16.758;7722.421;1
12:12:16.783;7719.485;1
12:12:16.805;7719.485;1
12:12:16.827;7721.542;1
12:12:16.851;7720.792;1
12:12:16.874;7722.706;1
12:12:16.898;7719.841;1
12:12:16.918;7724.247;1
12:12:16.943;7720.209;1
12:12:16.964;7720.209;1
12:12:16.988;7723.823;1
12:12:17.011;7726.323;1
12:12:17.034;7719.862;1
12:12:17.056;7724.257;1
12:12:17.081;7722.287;1
12:12:17.103;7727.249;1
12:12:17.126;7727.249;1
12:12:17.150;7718.7;1
12:12:17.171;7720.379;1
12:12:17.195;7724.537;1
12:12:17.218;7727.255;1
12:12:17.240;7724.532;1
12:12:17.263;7724.532;1
12:12:17.286;7729.492;1
12:12:17.312;7724.294;1
12:12:17.335;7727.073;1
12:12:17.357;7725.35;1
12:12:17.382;7722.075;1
12:12:17.401;7725.443;1
12:12:17.425;7725.443;1
12:12:17.448;7725.303;1
12:12:17.471;7725.002;1
12:12:17.494;7724.992;1
12:12:17.519;7724.367;1
12:12:17.539;7724.367;1
12:12:17.562;7727.193;1
12:12:17.586;7727.477;1
12:12:17.609;7727.565;1
12:12:17.634;7721.77;1
12:12:17.656;7729.482;1
12:12:17.678;7729.482;1
12:12:17.703;7730.74;1
12:12:17.723;7731.031;1
12:12:17.747;7727.876;1
12:12:17.770;7729.611;1
12:12:17.793;7728.16;1
12:12:17.817;7725.613;1
12:12:17.840;7725.613;1
12:12:17.863;7728.409;1
12:12:17.884;7725.132;1
12:12:17.908;7729.735;1
12:12:17.932;7731.756;1
12:12:17.953;7731.383;1
12:12:17.978;7730.187;1
12:12:17.999;7730.187;1
12:12:18.023;7728.43;1
12:12:18.046;7732.343;1
12:12:18.069;7733.027;1
12:12:18.092;7728.771;1
12:12:18.116;7731.922;1
12:12:18.138;7731.922;1
12:12:18.161;7725.981;1
12:12:18.184;7736.597;1
12:12:18.207;7730.291;1
12:12:18.231;7727.705;1
12:12:18.253;7730.969;1
12:12:18.276;7729.73;1
12:12:18.300;7729.73;1
12:12:18.321;7734.65;1
12:12:18.344;7736.435;1
12:12:18.367;7732.793;1
12:12:18.390;7734.1;1
12:12:18.414;7732.399;1
12:12:18.437;7730.809;1
12:12:18.459;7730.809;1
12:12:18.484;7734.619;1
12:12:18.505;7734.868;1
12:12:18.529;7733.266;1
12:12:18.552;7729.777;1
12:12:18.574;7732.654;1
12:12:18.599;7735.086;1
12:12:18.621;7735.086;1
12:12:18.643;7739.712;1
12:12:18.666;7737.587;1
12:12:18.690;7737.587;1
12:12:18.712;7730.394;1
12:12:18.735;7730.394;1
12:12:18.759;7734.2;1
12:12:18.783;7734.94;1
12:12:18.804;7733.115;1
12:12:18.829;7735.32;1
12:12:18.850;7735.335;1
12:12:18.873;7737.733;1
12:12:18.897;7731.362;1
12:12:18.921;7731.362;1
12:12:18.942;7735.169;1
12:12:18.966;7736.954;1
12:12:18.989;7736.825;1
12:12:19.011;7732.648;1
12:12:19.034;7732.648;1
12:12:19.057;7732.648;1
12:12:19.081;7736.805;1
12:12:19.103;7736.265;1
12:12:19.128;7736.265;1
12:12:19.151;7738.196;1
12:12:19.173;7735.574;1
12:12:19.196;7737.23;1
12:12:19.218;7733.94;1
12:12:19.242;7736.389;1
12:12:19.264;7738.647;1
12:12:19.287;7738.647;1
12:12:19.310;7739.525;1
12:12:19.333;7737.38;1
12:12:19.358;7734.303;1
12:12:19.384;7733.094;1
12:12:19.402;7734.895;1
12:12:19.425;7737.006;1
12:12:19.448;7737.006;1
12:12:19.473;7736.452;1
12:12:19.494;7738.439;1
12:12:19.517;7739.577;1
12:12:19.540;7736.477;1
12:12:19.563;7737.463;1
12:12:19.586;7737.463;1
12:12:19.611;7737.251;1
12:12:19.633;7736.477;1
12:12:19.656;7736.311;1
12:12:19.682;7736.794;1
12:12:19.701;7738.917;1
12:12:19.725;7738.917;1
12:12:19.748;7736.618;1
12:12:19.771;7732.488;1
12:12:19.793;7741.546;1
12:12:19.816;7739.317;1
12:12:19.839;7734.194;1
12:12:19.863;7735.03;1
12:12:19.885;7738.948;1
12:12:19.908;7738.948;1
12:12:19.931;7740.128;1
12:12:19.956;7733.52;1
12:12:19.978;7736.259;1
12:12:20.000;7731.306;1
12:12:20.023;7739.312;1
12:12:20.046;7739.312;1
12:12:20.071;7738.113;1
12:12:20.092;7733.633;1
12:12:20.115;7735.345;1
12:12:20.138;7732.882;1
12:12:20.161;7734.781;1
12:12:20.185;7734.194;1
12:12:20.208;7734.194;1
12:12:20.231;7737.162;1
12:12:20.256;7730.989;1
12:12:20.279;7737.463;1
12:12:20.300;7736.784;1
12:12:20.322;7733.831;1
12:12:20.347;7733.831;1
12:12:20.370;7735.761;1
12:12:20.391;7731.493;1
12:12:20.417;7734.1;1
12:12:20.439;7734.272;1
12:12:20.460;7734.272;1
12:12:20.485;7738.003;1
12:12:20.506;7737.054;1
12:12:20.531;7734.313;1
12:12:20.553;7735.698;1
12:12:20.578;7733.115;1
12:12:20.600;7733.115;1
12:12:20.621;7735.159;1
12:12:20.644;7734.916;1
12:12:20.668;7734.578;1
12:12:20.690;7733.816;1
12:12:20.716;7733.743;1
12:12:20.737;7734.443;1
12:12:20.762;7734.443;1
12:12:20.784;7734.013;1
12:12:20.805;7733.997;1
12:12:20.828;7734.168;1
12:12:20.852;7735.044;1
12:12:20.877;7734.905;1
12:12:20.898;7734.905;1
12:12:20.922;7730.44;1
12:12:20.944;7732.893;1
12:12:20.967;7734.002;1
12:12:20.990;7735.532;1
12:12:21.013;7735.532;1
12:12:21.036;7735.532;1
12:12:21.059;7733.862;1
12:12:21.083;7733.862;1
12:12:21.106;7735.185;1
12:12:21.128;7735.387;1
12:12:21.151;7734.069;1
12:12:21.174;7734.069;1
12:12:21.197;7734.069;1
12:12:21.221;7731.461;1
12:12:21.244;7734.546;1
12:12:21.266;7729.093;1
12:12:21.290;7729.093;1
12:12:21.312;7735.625;1
12:12:21.336;7735.625;1
12:12:21.360;7735.808;1
12:12:21.384;7734.225;1
12:12:21.404;7734.345;1
12:12:21.429;7735.708;1
12:12:21.451;7735.823;1
12:12:21.473;7730.477;1
12:12:21.496;7735.435;1
12:12:21.520;7735.435;1
12:12:21.542;7734.916;1
12:12:21.565;7733.048;1
12:12:21.588;7735.034;1
12:12:21.611;7731.182;1
12:12:21.636;7731.182;1
12:12:21.659;7736.145;1
12:12:21.686;7734.573;1
12:12:21.706;7733.737;1
12:12:21.726;7733.737;1
12:12:21.751;7733.816;1
12:12:21.774;7733.816;1
12:12:21.795;7733.94;1
12:12:21.818;7733.235;1
12:12:21.841;7733.136;1
12:12:21.866;7734.366;1
12:12:21.887;7733.665;1
12:12:21.910;7733.665;1
12:12:21.933;7734.895;1
12:12:21.956;7734.567;1
12:12:21.982;7734.334;1
12:12:22.001;7734.163;1
12:12:22.024;7735.953;1
12:12:22.049;7735.953;1
12:12:22.070;7733.136;1
12:12:22.096;7737.141;1
12:12:22.116;7738.881;1
12:12:22.140;7736.653;1
12:12:22.162;7732.312;1
12:12:22.185;7735.086;1
12:12:22.210;7735.086;1
12:12:22.234;7730.585;1
12:12:22.255;7735.476;1
12:12:22.279;7735.688;1
12:12:22.302;7733.556;1
12:12:22.323;7735.372;1
12:12:22.347;7735.372;1
12:12:22.370;7735.522;1
12:12:22.392;7736.03;1
12:12:22.417;7735.756;1
12:12:22.441;7735.034;1
12:12:22.464;7735.034;1
12:12:22.485;7735.242;1
12:12:22.509;7735.314;1
12:12:22.530;7734.874;1
12:12:22.556;7734.729;1
12:12:22.576;7735.127;1
12:12:22.600;7736.394;1
12:12:22.624;7736.394;1
12:12:22.646;7736.399;1
12:12:22.670;7740.377;1
12:12:22.694;7735.345;1
12:12:22.716;7735.818;1
12:12:22.739;7738.647;1
12:12:22.761;7738.647;1
12:12:22.785;7737.043;1
12:12:22.808;7738.56;1
12:12:22.829;7738.107;1
12:12:22.855;7734.853;1
12:12:22.877;7739.53;1
12:12:22.900;7739.037;1
12:12:22.923;7739.037;1
12:12:22.944;7735.797;1
12:12:22.967;7736.752;1
12:12:22.990;7736.752;1
12:12:23.014;7737.11;1
12:12:23.038;7737.11;1
12:12:23.059;7735.497;1
12:12:23.085;7733.291;1
12:12:23.106;7738.902;1
12:12:23.128;7735.175;1
12:12:23.152;7740.195;1
12:12:23.175;7732.426;1
12:12:23.200;7736.975;1
12:12:23.220;7736.975;1
12:12:23.243;7734.895;1
12:12:23.266;7734.297;1
12:12:23.289;7734.297;1
12:12:23.312;7737.469;1
12:12:23.335;7737.469;1
12:12:23.359;7737.697;1
12:12:23.383;7734.94;1
12:12:23.405;7737.573;1
12:12:23.428;7738.75;1
12:12:23.450;7738.958;1
12:12:23.473;7738.346;1
12:12:23.496;7738.346;1
12:12:23.521;7738.854;1
12:12:23.543;7730.083;1
12:12:23.566;7737.604;1
12:12:23.588;7735.382;1
12:12:23.611;7736.95;1
12:12:23.635;7736.95;1
12:12:23.659;7740.008;1
12:12:23.682;7734.106;1
12:12:23.703;7734.91;1
12:12:23.727;7738.767;1
12:12:23.750;7740.949;1
12:12:23.773;7741.452;1
12:12:23.798;7741.452;1
12:12:23.818;7740.564;1
12:12:23.844;7736.861;1
12:12:23.864;7740.995;1
12:12:23.887;7742.076;1
12:12:23.912;7745.466;1
12:12:23.933;7744.016;1
12:12:23.957;7741.12;1
12:12:23.981;7741.739;1
12:12:24.005;7741.739;1
12:12:24.026;7740.995;1
12:12:24.048;7743.746;1
12:12:24.074;7742.602;1
12:12:24.096;7741.198;1
12:12:24.118;7741.198;1
12:12:24.140;7741.411;1
12:12:24.163;7742.415;1
12:12:24.187;7744.197;1
12:12:24.210;7746.263;1
12:12:24.233;7746.164;1
12:12:24.255;7739.447;1
12:12:24.281;7747.189;1
12:12:24.302;7747.189;1
12:12:24.324;7747.439;1
12:12:24.347;7747.111;1
12:12:24.371;7746.08;1
12:12:24.395;7742.664;1
12:12:24.418;7748.35;1
12:12:24.440;7748.35;1
12:12:24.462;7747.845;1
12:12:24.486;7739.017;1
12:12:24.508;7745.816;1
12:12:24.531;7745.816;1
12:12:24.555;7742.284;1
12:12:24.577;7742.284;1
12:12:24.603;7741.993;1
12:12:24.623;7744.411;1
12:12:24.647;7745.009;1
12:12:24.669;7747.683;1
12:12:24.692;7744.838;1
12:12:24.717;7741.494;1
12:12:24.741;7741.494;1
12:12:24.763;7746.586;1
12:12:24.785;7742.643;1
12:12:24.807;7744.526;1
12:12:24.833;7742.56;1
12:12:24.853;7743.787;1
12:12:24.876;7745.612;1
12:12:24.900;7745.612;1
12:12:24.924;7743.958;1
12:12:24.946;7742.456;1
12:12:24.970;7744.166;1
12:12:24.993;7744.151;1
12:12:25.016;7745.144;1
12:12:25.038;7745.144;1
12:12:25.060;7746.201;1
12:12:25.084;7738.377;1
12:12:25.107;7739.416;1
12:12:25.130;7743.324;1
12:12:25.153;7744.062;1
12:12:25.175;7744.578;1
12:12:25.199;7744.578;1
12:12:25.221;7738.383;1
12:12:25.244;7738.871;1
12:12:25.267;7739.841;1
12:12:25.291;7739.841;1
12:12:25.313;7739.841;1
12:12:25.336;7737.993;1
12:12:25.359;7738.881;1
12:12:25.382;7739.114;1
12:12:25.405;7735.802;1
12:12:25.430;7735.802;1
12:12:25.452;7741.899;1
