TimeStamp;Температура газов за ТНД максимальная (Расчетная);0 - Bad, 1 - Good
12:12:35.802;584.799;1
12:12:35.825;584.799;1
12:12:35.849;584.799;1
12:12:35.871;584.824;1
12:12:35.893;584.824;1
12:12:35.918;584.824;1
12:12:35.939;584.824;1
12:12:35.964;584.824;1
12:12:35.986;584.824;1
12:12:36.009;584.824;1
12:12:36.031;584.824;1
12:12:36.054;584.824;1
12:12:36.080;584.824;1
12:12:36.101;584.874;1
12:12:36.124;584.886;1
12:12:36.146;584.886;1
12:12:36.169;584.899;1
12:12:36.193;584.899;1
12:12:36.216;584.899;1
12:12:36.238;584.899;1
12:12:36.262;584.899;1
12:12:36.285;584.899;1
12:12:36.310;584.899;1
12:12:36.330;584.886;1
12:12:36.356;584.961;1
12:12:36.379;584.961;1
12:12:36.400;584.961;1
12:12:36.422;584.961;1
12:12:36.445;584.961;1
12:12:36.471;584.949;1
12:12:36.492;584.949;1
12:12:36.515;584.949;1
12:12:36.537;585.011;1
12:12:36.561;585.011;1
12:12:36.586;585.011;1
12:12:36.608;585.011;1
12:12:36.632;585.011;1
12:12:36.654;585.011;1
12:12:36.676;584.974;1
12:12:36.700;585.011;1
12:12:36.721;585.011;1
12:12:36.746;585.011;1
12:12:36.769;585.024;1
12:12:36.790;585.024;1
12:12:36.813;585.024;1
12:12:36.836;585.024;1
12:12:36.859;585.024;1
12:12:36.882;585.024;1
12:12:36.907;585.024;1
12:12:36.930;585.024;1
12:12:36.952;585.024;1
12:12:36.974;585.024;1
12:12:36.998;585.024;1
12:12:37.021;585.024;1
12:12:37.044;585.024;1
12:12:37.067;585.062;1
12:12:37.089;585.062;1
12:12:37.112;585.062;1
12:12:37.135;585.062;1
12:12:37.158;585.124;1
12:12:37.182;585.124;1
12:12:37.206;585.124;1
12:12:37.229;585.124;1
12:12:37.251;585.124;1
12:12:37.273;585.149;1
12:12:37.299;585.149;1
12:12:37.319;585.162;1
12:12:37.343;585.149;1
12:12:37.366;585.149;1
12:12:37.388;585.149;1
12:12:37.411;585.149;1
12:12:37.434;585.149;1
12:12:37.457;585.149;1
12:12:37.481;585.149;1
12:12:37.504;585.174;1
12:12:37.527;585.174;1
12:12:37.549;585.174;1
12:12:37.575;585.174;1
12:12:37.597;585.174;1
12:12:37.621;585.174;1
12:12:37.642;585.174;1
12:12:37.664;585.187;1
12:12:37.687;585.187;1
12:12:37.710;585.187;1
12:12:37.733;585.187;1
12:12:37.756;585.212;1
12:12:37.784;585.212;1
12:12:37.803;585.212;1
12:12:37.825;585.212;1
12:12:37.848;585.212;1
12:12:37.874;585.274;1
12:12:37.895;585.274;1
12:12:37.918;585.287;1
12:12:37.940;585.287;1
12:12:37.965;585.287;1
12:12:37.988;585.287;1
12:12:38.009;585.287;1
12:12:38.035;585.287;1
12:12:38.057;585.287;1
12:12:38.080;585.287;1
12:12:38.102;585.299;1
12:12:38.124;585.299;1
12:12:38.150;585.312;1
12:12:38.172;585.312;1
12:12:38.193;585.312;1
12:12:38.216;585.312;1
12:12:38.239;585.312;1
12:12:38.262;585.274;1
12:12:38.286;585.274;1
12:12:38.308;585.274;1
12:12:38.331;585.274;1
12:12:38.355;585.274;1
12:12:38.377;585.287;1
12:12:38.400;585.287;1
12:12:38.423;585.287;1
12:12:38.449;585.287;1
12:12:38.471;585.424;1
12:12:38.492;585.424;1
12:12:38.515;585.449;1
12:12:38.538;585.537;1
12:12:38.563;585.537;1
12:12:38.584;585.537;1
12:12:38.607;585.537;1
12:12:38.630;585.537;1
12:12:38.653;585.537;1
12:12:38.678;585.537;1
12:12:38.699;585.587;1
12:12:38.722;585.587;1
12:12:38.745;585.599;1
12:12:38.768;585.599;1
12:12:38.791;585.599;1
12:12:38.815;585.599;1
12:12:38.838;585.599;1
12:12:38.860;585.599;1
12:12:38.884;585.625;1
12:12:38.906;585.625;1
12:12:38.931;585.625;1
12:12:38.954;585.687;1
12:12:38.976;585.687;1
12:12:38.999;585.687;1
12:12:39.021;585.687;1
12:12:39.044;585.8;1
12:12:39.067;585.8;1
12:12:39.090;585.8;1
12:12:39.113;585.8;1
12:12:39.136;585.825;1
12:12:39.159;585.887;1
12:12:39.182;585.887;1
12:12:39.206;585.887;1
12:12:39.230;585.887;1
12:12:39.252;585.887;1
12:12:39.274;585.887;1
12:12:39.299;585.887;1
12:12:39.320;585.937;1
12:12:39.343;585.937;1
12:12:39.366;585.912;1
12:12:39.390;585.912;1
12:12:39.412;585.912;1
12:12:39.435;585.912;1
12:12:39.458;585.912;1
12:12:39.484;585.937;1
12:12:39.506;585.937;1
12:12:39.528;585.937;1
12:12:39.550;585.9;1
12:12:39.576;585.9;1
12:12:39.597;585.9;1
12:12:39.621;585.9;1
12:12:39.642;585.9;1
12:12:39.666;585.862;1
12:12:39.690;585.862;1
12:12:39.713;585.85;1
12:12:39.735;585.85;1
12:12:39.758;585.925;1
12:12:39.782;585.925;1
12:12:39.804;585.925;1
12:12:39.828;585.925;1
12:12:39.850;585.925;1
12:12:39.872;585.925;1
12:12:39.897;585.925;1
12:12:39.918;585.925;1
12:12:39.942;585.925;1
12:12:39.964;585.887;1
12:12:39.988;585.887;1
12:12:40.010;585.887;1
12:12:40.036;585.887;1
12:12:40.057;585.937;1
12:12:40.082;585.937;1
12:12:40.104;585.937;1
12:12:40.126;585.937;1
12:12:40.148;585.912;1
12:12:40.174;585.912;1
12:12:40.194;585.912;1
12:12:40.220;585.912;1
12:12:40.240;585.912;1
12:12:40.264;585.912;1
12:12:40.286;585.862;1
12:12:40.309;585.862;1
12:12:40.332;585.912;1
12:12:40.355;585.95;1
12:12:40.381;585.95;1
12:12:40.401;585.95;1
12:12:40.424;585.95;1
12:12:40.447;585.95;1
12:12:40.470;585.95;1
12:12:40.494;585.95;1
12:12:40.517;585.95;1
12:12:40.540;585.975;1
12:12:40.562;585.975;1
12:12:40.586;585.975;1
12:12:40.609;585.975;1
12:12:40.633;585.975;1
12:12:40.658;585.975;1
12:12:40.679;585.962;1
12:12:40.702;585.962;1
12:12:40.725;585.962;1
12:12:40.749;585.962;1
12:12:40.772;585.962;1
12:12:40.797;585.962;1
12:12:40.817;585.962;1
12:12:40.840;585.962;1
12:12:40.864;585.962;1
12:12:40.888;586.012;1
12:12:40.908;586.012;1
12:12:40.932;586.012;1
12:12:40.956;586.05;1
12:12:40.977;586.05;1
12:12:41.001;586.05;1
12:12:41.023;586.05;1
12:12:41.049;586.05;1
12:12:41.071;586.05;1
12:12:41.093;586.05;1
12:12:41.115;586.075;1
12:12:41.139;586.075;1
12:12:41.163;586.075;1
12:12:41.186;586.075;1
12:12:41.209;586.075;1
12:12:41.233;586.075;1
12:12:41.255;586.125;1
12:12:41.276;586.125;1
12:12:41.301;586.125;1
12:12:41.324;586.125;1
12:12:41.347;586.212;1
12:12:41.369;586.212;1
12:12:41.391;586.212;1
12:12:41.415;586.212;1
12:12:41.437;586.212;1
12:12:41.461;586.212;1
12:12:41.486;586.212;1
12:12:41.508;586.212;1
12:12:41.532;586.237;1
12:12:41.553;586.262;1
12:12:41.576;586.262;1
12:12:41.597;586.262;1
12:12:41.620;586.262;1
12:12:41.643;586.262;1
12:12:41.666;586.262;1
12:12:41.689;586.262;1
12:12:41.712;586.275;1
12:12:41.735;586.225;1
12:12:41.758;586.225;1
12:12:41.781;586.225;1
12:12:41.807;586.225;1
12:12:41.829;586.225;1
12:12:41.851;586.287;1
12:12:41.873;586.287;1
12:12:41.896;586.287;1
12:12:41.920;586.287;1
12:12:41.943;586.287;1
12:12:41.966;586.287;1
12:12:41.991;586.287;1
12:12:42.011;586.287;1
12:12:42.037;586.287;1
12:12:42.057;586.45;1
12:12:42.082;586.45;1
12:12:42.103;586.45;1
12:12:42.126;586.463;1
12:12:42.149;586.488;1
12:12:42.173;586.488;1
12:12:42.196;586.488;1
12:12:42.218;586.488;1
12:12:42.241;586.488;1
12:12:42.264;586.488;1
12:12:42.288;586.488;1
12:12:42.310;586.488;1
12:12:42.334;586.525;1
12:12:42.356;586.513;1
12:12:42.380;586.513;1
12:12:42.402;586.513;1
12:12:42.425;586.513;1
12:12:42.448;586.513;1
12:12:42.474;586.55;1
12:12:42.494;586.55;1
12:12:42.517;586.55;1
12:12:42.540;586.538;1
12:12:42.563;586.538;1
12:12:42.587;586.538;1
12:12:42.610;586.538;1
12:12:42.634;586.538;1
12:12:42.655;586.538;1
12:12:42.680;586.625;1
12:12:42.701;586.613;1
12:12:42.724;586.663;1
12:12:42.747;586.663;1
12:12:42.770;586.663;1
12:12:42.793;586.663;1
12:12:42.816;586.663;1
12:12:42.839;586.663;1
12:12:42.862;586.663;1
12:12:42.886;586.663;1
12:12:42.909;586.663;1
12:12:42.933;586.675;1
12:12:42.954;586.7;1
12:12:42.977;586.7;1
12:12:43.000;586.7;1
12:12:43.023;586.7;1
12:12:43.046;586.7;1
12:12:43.069;586.675;1
12:12:43.093;586.675;1
12:12:43.115;586.675;1
12:12:43.138;586.638;1
12:12:43.161;586.638;1
12:12:43.185;586.638;1
12:12:43.208;586.638;1
12:12:43.231;586.575;1
12:12:43.254;586.575;1
12:12:43.276;586.575;1
12:12:43.301;586.575;1
12:12:43.323;586.613;1
12:12:43.345;586.625;1
12:12:43.371;586.625;1
12:12:43.391;586.625;1
12:12:43.414;586.625;1
12:12:43.437;586.625;1
12:12:43.461;586.625;1
12:12:43.486;586.625;1
12:12:43.506;586.625;1
12:12:43.530;586.65;1
12:12:43.552;586.65;1
12:12:43.578;586.65;1
12:12:43.599;586.65;1
12:12:43.621;586.65;1
12:12:43.644;586.65;1
12:12:43.670;586.613;1
12:12:43.692;586.613;1
12:12:43.715;586.613;1
12:12:43.738;586.613;1
12:12:43.759;586.6;1
12:12:43.783;586.6;1
12:12:43.807;586.6;1
12:12:43.831;586.6;1
12:12:43.854;586.538;1
12:12:43.875;586.538;1
12:12:43.897;586.538;1
12:12:43.921;586.525;1
12:12:43.944;586.563;1
12:12:43.966;586.563;1
12:12:43.991;586.563;1
12:12:44.013;586.563;1
12:12:44.036;586.563;1
12:12:44.059;586.563;1
12:12:44.085;586.563;1
12:12:44.107;586.563;1
12:12:44.127;586.525;1
12:12:44.152;586.488;1
12:12:44.175;586.488;1
12:12:44.196;586.488;1
12:12:44.219;586.488;1
12:12:44.243;586.488;1
12:12:44.265;586.513;1
12:12:44.291;586.513;1
12:12:44.314;586.513;1
12:12:44.337;586.475;1
12:12:44.358;586.475;1
12:12:44.383;586.475;1
12:12:44.405;586.475;1
12:12:44.429;586.475;1
12:12:44.451;586.475;1
12:12:44.472;586.438;1
12:12:44.497;586.438;1
12:12:44.519;586.45;1
12:12:44.542;586.438;1
12:12:44.566;586.488;1
12:12:44.590;586.488;1
12:12:44.611;586.488;1
12:12:44.633;586.488;1
12:12:44.657;586.488;1
12:12:44.682;586.488;1
12:12:44.703;586.488;1
12:12:44.725;586.538;1
12:12:44.751;586.588;1
12:12:44.773;586.588;1
12:12:44.797;586.588;1
12:12:44.819;586.588;1
12:12:44.841;586.588;1
12:12:44.865;586.588;1
12:12:44.889;586.588;1
12:12:44.909;586.588;1
12:12:44.935;586.613;1
12:12:44.957;586.613;1
12:12:44.982;586.613;1
12:12:45.001;586.613;1
12:12:45.024;586.613;1
12:12:45.047;586.613;1
12:12:45.073;586.725;1
12:12:45.093;586.7;1
12:12:45.116;586.7;1
12:12:45.139;586.775;1
12:12:45.162;586.775;1
12:12:45.185;586.775;1
12:12:45.208;586.775;1
12:12:45.231;586.775;1
12:12:45.254;586.775;1
12:12:45.277;586.775;1
12:12:45.300;586.738;1
12:12:45.323;586.713;1
12:12:45.346;586.713;1
12:12:45.372;586.713;1
12:12:45.392;586.713;1
12:12:45.415;586.713;1
12:12:45.438;586.725;1
12:12:45.461;586.725;1
12:12:45.484;586.725;1
12:12:45.507;586.725;1
12:12:45.531;586.725;1
12:12:45.553;586.763;1
12:12:45.578;586.763;1
12:12:45.599;586.763;1
12:12:45.623;586.763;1
12:12:45.646;586.763;1
12:12:45.670;586.813;1
12:12:45.691;586.813;1
12:12:45.717;586.813;1
12:12:45.737;586.838;1
12:12:45.762;586.913;1
12:12:45.783;586.913;1
12:12:45.808;586.913;1
12:12:45.832;586.913;1
12:12:45.853;586.913;1
12:12:45.876;586.913;1
12:12:45.898;586.913;1
12:12:45.923;586.95;1
12:12:45.944;586.938;1
12:12:45.970;586.938;1
12:12:45.991;586.938;1
12:12:46.014;586.938;1
12:12:46.037;586.938;1
12:12:46.059;586.938;1
12:12:46.085;586.988;1
12:12:46.106;586.988;1
12:12:46.131;586.988;1
12:12:46.154;587;1
12:12:46.174;587;1
12:12:46.198;587;1
12:12:46.222;587;1
12:12:46.243;587;1
12:12:46.269;586.975;1
12:12:46.290;586.975;1
12:12:46.313;587.013;1
12:12:46.338;587.013;1
12:12:46.358;587.063;1
12:12:46.385;587.063;1
12:12:46.404;587.063;1
12:12:46.427;587.063;1
12:12:46.452;587.063;1
12:12:46.473;587.063;1
12:12:46.498;587.063;1
12:12:46.520;587.038;1
12:12:46.542;587.038;1
12:12:46.568;587.038;1
12:12:46.590;587.038;1
12:12:46.613;587.038;1
12:12:46.634;587.038;1
12:12:46.659;587.038;1
12:12:46.682;587.038;1
12:12:46.704;587.038;1
12:12:46.727;587.038;1
12:12:46.752;587.063;1
12:12:46.772;587.063;1
12:12:46.797;587.063;1
12:12:46.818;587.063;1
12:12:46.843;587.063;1
12:12:46.866;587.013;1
12:12:46.888;587.026;1
12:12:46.910;587.026;1
12:12:46.936;587.013;1
12:12:46.956;587.013;1
12:12:46.982;587.013;1
12:12:47.003;587.013;1
12:12:47.026;587.013;1
12:12:47.049;587.013;1
12:12:47.074;587.013;1
12:12:47.096;587.013;1
12:12:47.117;587.013;1
12:12:47.141;587.013;1
12:12:47.165;587.013;1
12:12:47.188;587.013;1
12:12:47.211;587.013;1
12:12:47.235;587.013;1
12:12:47.257;587.013;1
12:12:47.282;586.988;1
12:12:47.304;586.988;1
12:12:47.326;586.988;1
12:12:47.348;586.988;1
12:12:47.371;586.988;1
12:12:47.394;586.988;1
12:12:47.420;586.988;1
12:12:47.441;586.988;1
12:12:47.463;587.101;1
12:12:47.487;587.101;1
12:12:47.510;587.113;1
12:12:47.532;587.113;1
12:12:47.555;587.113;1
12:12:47.578;587.113;1
12:12:47.601;587.113;1
12:12:47.624;587.113;1
12:12:47.648;587.113;1
12:12:47.670;587.113;1
12:12:47.693;587.126;1
12:12:47.716;587.126;1
12:12:47.739;587.126;1
12:12:47.762;587.126;1
12:12:47.785;587.126;1
12:12:47.808;587.126;1
12:12:47.831;587.126;1
12:12:47.854;587.138;1
12:12:47.880;587.138;1
12:12:47.900;587.138;1
12:12:47.923;587.213;1
12:12:47.947;587.213;1
12:12:47.969;587.213;1
12:12:47.994;587.213;1
12:12:48.015;587.213;1
12:12:48.039;587.188;1
12:12:48.061;587.188;1
12:12:48.084;587.188;1
12:12:48.108;587.188;1
12:12:48.133;587.151;1
12:12:48.154;587.151;1
12:12:48.177;587.151;1
12:12:48.200;587.151;1
12:12:48.222;587.151;1
12:12:48.246;587.151;1
12:12:48.269;587.151;1
12:12:48.292;587.138;1
12:12:48.316;587.138;1
12:12:48.336;587.138;1
12:12:48.360;587.163;1
12:12:48.382;587.163;1
12:12:48.405;587.163;1
12:12:48.430;587.163;1
12:12:48.452;587.163;1
12:12:48.474;587.163;1
12:12:48.500;587.163;1
12:12:48.522;587.163;1
12:12:48.543;587.088;1
12:12:48.566;587.088;1
12:12:48.589;587.088;1
12:12:48.613;587.088;1
12:12:48.638;587.088;1
12:12:48.658;587.138;1
12:12:48.683;587.138;1
12:12:48.706;587.138;1
12:12:48.729;587.151;1
12:12:48.751;587.201;1
12:12:48.774;587.201;1
12:12:48.797;587.201;1
12:12:48.819;587.201;1
12:12:48.842;587.201;1
12:12:48.865;587.201;1
12:12:48.890;587.201;1
12:12:48.913;587.201;1
12:12:48.935;587.176;1
12:12:48.958;587.088;1
12:12:48.982;587.088;1
12:12:49.003;587.088;1
12:12:49.026;587.088;1
12:12:49.049;587.113;1
12:12:49.072;587.113;1
12:12:49.095;587.113;1
12:12:49.118;587.151;1
12:12:49.141;587.151;1
12:12:49.164;587.151;1
12:12:49.187;587.151;1
12:12:49.211;587.151;1
12:12:49.233;587.151;1
12:12:49.256;587.176;1
12:12:49.280;587.188;1
12:12:49.302;587.188;1
12:12:49.325;587.213;1
12:12:49.350;587.213;1
12:12:49.373;587.213;1
12:12:49.394;587.213;1
12:12:49.417;587.213;1
12:12:49.440;587.213;1
12:12:49.463;587.213;1
12:12:49.486;587.213;1
12:12:49.509;587.263;1
12:12:49.532;587.263;1
12:12:49.555;587.226;1
12:12:49.580;587.226;1
12:12:49.601;587.226;1
12:12:49.624;587.226;1
12:12:49.647;587.288;1
12:12:49.670;587.288;1
12:12:49.693;587.288;1
12:12:49.716;587.288;1
12:12:49.739;587.326;1
12:12:49.762;587.326;1
12:12:49.786;587.326;1
12:12:49.808;587.326;1
12:12:49.833;587.326;1
12:12:49.854;587.326;1
12:12:49.877;587.313;1
12:12:49.900;587.313;1
12:12:49.923;587.301;1
12:12:49.946;587.301;1
12:12:49.969;587.301;1
12:12:49.993;587.301;1
12:12:50.015;587.301;1
12:12:50.038;587.301;1
12:12:50.061;587.301;1
12:12:50.084;587.301;1
12:12:50.107;587.288;1
12:12:50.130;587.288;1
12:12:50.153;587.276;1
12:12:50.176;587.276;1
12:12:50.199;587.276;1
12:12:50.222;587.238;1
12:12:50.247;587.238;1
12:12:50.270;587.238;1
12:12:50.291;587.238;1
12:12:50.314;587.238;1
12:12:50.337;587.238;1
12:12:50.360;587.238;1
12:12:50.383;587.238;1
12:12:50.406;587.188;1
12:12:50.429;587.188;1
12:12:50.452;587.188;1
12:12:50.475;587.188;1
12:12:50.498;587.201;1
12:12:50.521;587.201;1
12:12:50.544;587.288;1
12:12:50.567;587.288;1
12:12:50.590;587.288;1
12:12:50.613;587.288;1
12:12:50.636;587.288;1
12:12:50.659;587.288;1
12:12:50.683;587.338;1
12:12:50.705;587.338;1
12:12:50.728;587.351;1
12:12:50.751;587.351;1
12:12:50.777;587.351;1
12:12:50.797;587.351;1
12:12:50.820;587.351;1
12:12:50.843;587.351;1
12:12:50.866;587.363;1
12:12:50.889;587.363;1
12:12:50.912;587.363;1
12:12:50.935;587.401;1
12:12:50.958;587.401;1
12:12:50.983;587.401;1
12:12:51.004;587.401;1
12:12:51.027;587.401;1
12:12:51.050;587.401;1
12:12:51.073;587.338;1
12:12:51.097;587.338;1
12:12:51.119;587.363;1
12:12:51.142;587.401;1
12:12:51.165;587.401;1
12:12:51.190;587.401;1
12:12:51.211;587.401;1
12:12:51.234;587.401;1
12:12:51.257;587.401;1
12:12:51.282;587.401;1
12:12:51.305;587.401;1
12:12:51.328;587.388;1
12:12:51.352;587.388;1
12:12:51.373;587.388;1
12:12:51.396;587.388;1
12:12:51.418;587.388;1
12:12:51.441;587.351;1
12:12:51.464;587.351;1
12:12:51.488;587.351;1
12:12:51.511;587.351;1
12:12:51.534;587.351;1
12:12:51.556;587.351;1
12:12:51.580;587.351;1
12:12:51.602;587.351;1
12:12:51.627;587.351;1
12:12:51.650;587.338;1
12:12:51.671;587.338;1
12:12:51.697;587.338;1
12:12:51.717;587.288;1
12:12:51.742;587.276;1
12:12:51.764;587.276;1
12:12:51.789;587.276;1
12:12:51.810;587.276;1
12:12:51.833;587.276;1
12:12:51.855;587.276;1
12:12:51.881;587.276;1
12:12:51.903;587.263;1
12:12:51.926;587.263;1
12:12:51.949;587.251;1
12:12:51.971;587.251;1
12:12:51.995;587.251;1
12:12:52.017;587.251;1
12:12:52.039;587.251;1
12:12:52.062;587.213;1
12:12:52.086;587.213;1
12:12:52.108;587.213;1
12:12:52.131;587.213;1
12:12:52.154;587.138;1
12:12:52.177;587.138;1
12:12:52.200;587.138;1
12:12:52.224;587.151;1
12:12:52.247;587.151;1
12:12:52.270;587.151;1
12:12:52.292;587.163;1
12:12:52.315;587.138;1
12:12:52.338;587.126;1
12:12:52.363;587.126;1
12:12:52.384;587.126;1
12:12:52.407;587.126;1
12:12:52.430;587.126;1
12:12:52.455;587.126;1
12:12:52.476;587.126;1
12:12:52.499;587.151;1
12:12:52.522;587.151;1
12:12:52.545;587.176;1
12:12:52.568;587.176;1
12:12:52.591;587.176;1
12:12:52.614;587.176;1
12:12:52.637;587.201;1
12:12:52.660;587.201;1
12:12:52.683;587.201;1
12:12:52.706;587.201;1
12:12:52.729;587.213;1
12:12:52.752;587.213;1
12:12:52.775;587.213;1
12:12:52.799;587.213;1
12:12:52.821;587.213;1
12:12:52.844;587.213;1
12:12:52.867;587.213;1
12:12:52.891;587.213;1
12:12:52.915;587.226;1
12:12:52.936;587.213;1
12:12:52.960;587.263;1
12:12:52.984;587.263;1
12:12:53.006;587.263;1
12:12:53.030;587.263;1
12:12:53.052;587.263;1
12:12:53.076;587.263;1
12:12:53.098;587.263;1
12:12:53.120;587.251;1
12:12:53.143;587.251;1
12:12:53.166;587.251;1
12:12:53.189;587.251;1
12:12:53.212;587.251;1
12:12:53.235;587.251;1
12:12:53.258;587.326;1
12:12:53.282;587.326;1
12:12:53.304;587.363;1
12:12:53.328;587.363;1
12:12:53.351;587.363;1
12:12:53.373;587.363;1
12:12:53.398;587.363;1
12:12:53.421;587.363;1
12:12:53.444;587.363;1
12:12:53.465;587.426;1
12:12:53.490;587.426;1
12:12:53.514;587.426;1
12:12:53.537;587.426;1
12:12:53.558;587.388;1
12:12:53.583;587.388;1
12:12:53.605;587.388;1
12:12:53.628;587.388;1
12:12:53.651;587.388;1
12:12:53.675;587.388;1
12:12:53.695;587.388;1
12:12:53.718;587.401;1
12:12:53.741;587.401;1
12:12:53.765;587.401;1
12:12:53.790;587.401;1
12:12:53.811;587.401;1
12:12:53.835;587.401;1
12:12:53.858;587.401;1
12:12:53.881;587.401;1
12:12:53.904;587.401;1
12:12:53.928;587.401;1
12:12:53.951;587.401;1
12:12:53.972;587.401;1
12:12:53.998;587.401;1
12:12:54.019;587.401;1
12:12:54.042;587.401;1
12:12:54.064;587.413;1
12:12:54.090;587.413;1
12:12:54.111;587.426;1
12:12:54.136;587.426;1
12:12:54.158;587.464;1
12:12:54.181;587.464;1
12:12:54.202;587.464;1
12:12:54.226;587.464;1
12:12:54.250;587.464;1
12:12:54.274;587.464;1
12:12:54.295;587.464;1
12:12:54.317;587.413;1
12:12:54.341;587.413;1
12:12:54.364;587.413;1
12:12:54.387;587.413;1
12:12:54.411;587.413;1
12:12:54.432;587.413;1
12:12:54.455;587.413;1
12:12:54.478;587.413;1
12:12:54.501;587.413;1
12:12:54.524;587.464;1
12:12:54.550;587.464;1
12:12:54.571;587.464;1
12:12:54.593;587.464;1
12:12:54.616;587.464;1
12:12:54.639;587.501;1
12:12:54.662;587.501;1
12:12:54.685;587.501;1
12:12:54.708;587.526;1
12:12:54.731;587.551;1
12:12:54.753;587.551;1
12:12:54.776;587.551;1
12:12:54.799;587.551;1
12:12:54.822;587.551;1
12:12:54.845;587.551;1
12:12:54.868;587.551;1
12:12:54.891;587.576;1
12:12:54.914;587.601;1
12:12:54.937;587.601;1
12:12:54.960;587.601;1
12:12:54.983;587.601;1
12:12:55.006;587.601;1
12:12:55.031;587.601;1
12:12:55.053;587.651;1
12:12:55.076;587.651;1
12:12:55.099;587.651;1
12:12:55.121;587.651;1
12:12:55.147;587.614;1
12:12:55.168;587.614;1
12:12:55.190;587.614;1
12:12:55.213;587.614;1
12:12:55.236;587.664;1
12:12:55.259;587.664;1
12:12:55.283;587.664;1
12:12:55.307;587.664;1
12:12:55.329;587.701;1
12:12:55.351;587.701;1
12:12:55.375;587.701;1
12:12:55.399;587.701;1
12:12:55.421;587.701;1
12:12:55.444;587.701;1
12:12:55.466;587.701;1
12:12:55.492;587.676;1
12:12:55.512;587.601;1
12:12:55.537;587.601;1
12:12:55.558;587.601;1
12:12:55.583;587.601;1
12:12:55.606;587.601;1
12:12:55.627;587.601;1
12:12:55.653;587.626;1
12:12:55.675;587.626;1
12:12:55.696;587.626;1
12:12:55.719;587.601;1
12:12:55.742;587.601;1
12:12:55.768;587.601;1
12:12:55.788;587.601;1
12:12:55.811;587.601;1
12:12:55.834;587.576;1
12:12:55.857;587.576;1
12:12:55.880;587.589;1
12:12:55.903;587.589;1
12:12:55.929;587.601;1
12:12:55.950;587.601;1
12:12:55.972;587.601;1
12:12:55.998;587.601;1
12:12:56.018;587.601;1
12:12:56.043;587.601;1
12:12:56.066;587.601;1
12:12:56.087;587.614;1
12:12:56.110;587.639;1
12:12:56.133;587.639;1
12:12:56.156;587.639;1
12:12:56.181;587.639;1
12:12:56.202;587.639;1
12:12:56.226;587.639;1
12:12:56.249;587.614;1
12:12:56.273;587.614;1
12:12:56.295;587.614;1
12:12:56.317;587.701;1
12:12:56.341;587.701;1
12:12:56.364;587.701;1
12:12:56.386;587.701;1
12:12:56.409;587.701;1
12:12:56.432;587.726;1
12:12:56.457;587.726;1
12:12:56.481;587.726;1
12:12:56.501;587.726;1
12:12:56.524;587.789;1
12:12:56.547;587.789;1
12:12:56.573;587.789;1
12:12:56.593;587.789;1
12:12:56.616;587.789;1
12:12:56.639;587.789;1
12:12:56.662;587.789;1
12:12:56.686;587.801;1
12:12:56.708;587.801;1
12:12:56.731;587.801;1
12:12:56.754;587.814;1
12:12:56.777;587.814;1
12:12:56.800;587.814;1
12:12:56.826;587.814;1
12:12:56.847;587.839;1
12:12:56.869;587.839;1
12:12:56.892;587.839;1
12:12:56.915;587.789;1
12:12:56.938;587.789;1
12:12:56.962;587.789;1
12:12:56.984;587.789;1
12:12:57.007;587.789;1
12:12:57.030;587.726;1
12:12:57.053;587.726;1
12:12:57.076;587.726;1
12:12:57.100;587.664;1
12:12:57.123;587.664;1
12:12:57.145;587.664;1
12:12:57.168;587.664;1
12:12:57.191;587.664;1
12:12:57.216;587.664;1
12:12:57.237;587.664;1
12:12:57.262;587.664;1
12:12:57.286;587.664;1
12:12:57.309;587.701;1
12:12:57.330;587.701;1
12:12:57.354;587.701;1
12:12:57.376;587.701;1
12:12:57.399;587.701;1
12:12:57.424;587.701;1
12:12:57.447;587.726;1
12:12:57.469;587.726;1
12:12:57.492;587.726;1
12:12:57.516;587.751;1
12:12:57.537;587.751;1
12:12:57.559;587.751;1
12:12:57.584;587.751;1
12:12:57.607;587.751;1
12:12:57.630;587.751;1
12:12:57.652;587.714;1
12:12:57.675;587.701;1
12:12:57.698;587.701;1
12:12:57.722;587.701;1
12:12:57.744;587.651;1
12:12:57.766;587.651;1
12:12:57.792;587.651;1
12:12:57.812;587.651;1
12:12:57.835;587.651;1
12:12:57.859;587.651;1
12:12:57.884;587.651;1
12:12:57.905;587.639;1
12:12:57.927;587.651;1
12:12:57.950;587.651;1
12:12:57.975;587.651;1
12:12:57.998;587.651;1
12:12:58.021;587.651;1
12:12:58.043;587.626;1
12:12:58.068;587.626;1
12:12:58.088;587.626;1
12:12:58.111;587.614;1
12:12:58.134;587.614;1
12:12:58.157;587.614;1
12:12:58.182;587.614;1
12:12:58.205;587.614;1
12:12:58.227;587.614;1
12:12:58.251;587.564;1
12:12:58.273;587.576;1
12:12:58.295;587.576;1
12:12:58.319;587.576;1
12:12:58.341;587.626;1
12:12:58.364;587.626;1
12:12:58.388;587.626;1
12:12:58.411;587.626;1
12:12:58.434;587.626;1
12:12:58.456;587.626;1
12:12:58.480;587.614;1
12:12:58.502;587.589;1
12:12:58.525;587.589;1
12:12:58.548;587.589;1
12:12:58.571;587.589;1
12:12:58.594;587.589;1
12:12:58.617;587.551;1
12:12:58.640;587.551;1
12:12:58.663;587.551;1
12:12:58.687;587.551;1
12:12:58.709;587.538;1
