TimeStamp;Положение дозатора газа 8402 (или ДУС-6,5 МП) ( поз. А ДГ);0 - Bad, 1 - Good
12:12:42.241;54.151;1
12:12:42.264;54.151;1
12:12:42.288;54.151;1
12:12:42.310;54.101;1
12:12:42.334;54.117;1
12:12:42.356;54.114;1
12:12:42.380;54.101;1
12:12:42.402;54.101;1
12:12:42.425;54.086;1
12:12:42.448;54.132;1
12:12:42.474;54.12;1
12:12:42.494;54.148;1
12:12:42.517;54.148;1
12:12:42.540;54.154;1
12:12:42.563;54.154;1
12:12:42.587;54.154;1
12:12:42.610;54.163;1
12:12:42.634;54.16;1
12:12:42.655;54.179;1
12:12:42.680;54.179;1
12:12:42.701;54.108;1
12:12:42.724;54.108;1
12:12:42.747;54.12;1
12:12:42.770;54.12;1
12:12:42.793;54.12;1
12:12:42.816;54.114;1
12:12:42.839;54.114;1
12:12:42.862;54.074;1
12:12:42.886;54.074;1
12:12:42.909;54.095;1
12:12:42.933;54.108;1
12:12:42.954;54.08;1
12:12:42.977;54.08;1
12:12:43.000;54.101;1
12:12:43.023;54.101;1
12:12:43.046;54.114;1
12:12:43.069;54.071;1
12:12:43.093;54.071;1
12:12:43.115;54.095;1
12:12:43.138;54.074;1
12:12:43.161;54.074;1
12:12:43.185;54.074;1
12:12:43.208;54.089;1
12:12:43.231;54.071;1
12:12:43.254;54.071;1
12:12:43.276;54.111;1
12:12:43.301;54.129;1
12:12:43.323;54.111;1
12:12:43.345;54.058;1
12:12:43.371;54.058;1
12:12:43.391;54.132;1
12:12:43.414;54.132;1
12:12:43.437;54.104;1
12:12:43.461;54.08;1
12:12:43.486;54.095;1
12:12:43.506;54.095;1
12:12:43.530;54.095;1
12:12:43.552;54.095;1
12:12:43.578;54.077;1
12:12:43.599;54.104;1
12:12:43.621;54.061;1
12:12:43.644;54.061;1
12:12:43.670;54.092;1
12:12:43.692;54.08;1
12:12:43.715;54.08;1
12:12:43.738;54.111;1
12:12:43.759;54.089;1
12:12:43.783;54.089;1
12:12:43.807;54.089;1
12:12:43.831;54.104;1
12:12:43.854;54.101;1
12:12:43.875;54.101;1
12:12:43.897;54.132;1
12:12:43.921;54.086;1
12:12:43.944;54.086;1
12:12:43.966;54.095;1
12:12:43.991;54.108;1
12:12:44.013;54.086;1
12:12:44.036;54.086;1
12:12:44.059;54.074;1
12:12:44.085;54.074;1
12:12:44.107;54.108;1
12:12:44.127;54.083;1
12:12:44.152;54.151;1
12:12:44.175;54.151;1
12:12:44.196;54.145;1
12:12:44.219;54.145;1
12:12:44.243;54.151;1
12:12:44.265;54.067;1
12:12:44.291;54.067;1
12:12:44.314;54.123;1
12:12:44.337;54.123;1
12:12:44.358;54.123;1
12:12:44.383;54.114;1
12:12:44.405;54.095;1
12:12:44.429;54.111;1
12:12:44.451;54.074;1
12:12:44.472;54.074;1
12:12:44.497;54.074;1
12:12:44.519;54.098;1
12:12:44.542;54.077;1
12:12:44.566;54.104;1
12:12:44.590;54.077;1
12:12:44.611;54.077;1
12:12:44.633;54.077;1
12:12:44.657;54.089;1
12:12:44.682;54.154;1
12:12:44.703;54.169;1
12:12:44.725;54.151;1
12:12:44.751;54.151;1
12:12:44.773;54.191;1
12:12:44.797;54.191;1
12:12:44.819;54.077;1
12:12:44.841;54.092;1
12:12:44.865;54.114;1
12:12:44.889;54.114;1
12:12:44.909;54.12;1
12:12:44.935;54.108;1
12:12:44.957;54.104;1
12:12:44.982;54.104;1
12:12:45.001;54.114;1
12:12:45.024;54.08;1
12:12:45.047;54.08;1
12:12:45.073;54.111;1
12:12:45.093;54.064;1
12:12:45.116;54.123;1
12:12:45.139;54.154;1
12:12:45.162;54.154;1
12:12:45.185;54.154;1
12:12:45.208;54.154;1
12:12:45.231;54.182;1
12:12:45.254;54.142;1
12:12:45.277;54.071;1
12:12:45.300;54.071;1
12:12:45.323;54.071;1
12:12:45.346;54.108;1
12:12:45.372;54.142;1
12:12:45.392;54.08;1
12:12:45.415;54.108;1
12:12:45.438;54.108;1
12:12:45.461;54.086;1
12:12:45.484;54.086;1
12:12:45.507;54.123;1
12:12:45.531;54.123;1
12:12:45.553;54.071;1
12:12:45.578;54.08;1
12:12:45.599;54.08;1
12:12:45.623;54.117;1
12:12:45.646;54.104;1
12:12:45.670;54.108;1
12:12:45.691;54.108;1
12:12:45.717;54.138;1
12:12:45.737;54.138;1
12:12:45.762;54.172;1
12:12:45.783;54.142;1
12:12:45.808;54.182;1
12:12:45.832;54.129;1
12:12:45.853;54.117;1
12:12:45.876;54.117;1
12:12:45.898;54.117;1
12:12:45.923;54.108;1
12:12:45.944;54.108;1
12:12:45.970;54.108;1
12:12:45.991;54.08;1
12:12:46.014;54.08;1
12:12:46.037;54.08;1
12:12:46.059;54.108;1
12:12:46.085;54.092;1
12:12:46.106;54.086;1
12:12:46.131;54.114;1
12:12:46.154;54.114;1
12:12:46.174;54.114;1
12:12:46.198;54.117;1
12:12:46.222;54.2;1
12:12:46.243;54.154;1
12:12:46.269;54.182;1
12:12:46.290;54.182;1
12:12:46.313;54.182;1
12:12:46.338;54.172;1
12:12:46.358;54.117;1
12:12:46.385;54.08;1
12:12:46.404;54.114;1
12:12:46.427;54.114;1
12:12:46.452;54.108;1
12:12:46.473;54.108;1
12:12:46.498;54.114;1
12:12:46.520;54.071;1
12:12:46.542;54.108;1
12:12:46.568;54.108;1
12:12:46.590;54.074;1
12:12:46.613;54.071;1
12:12:46.634;54.071;1
12:12:46.659;54.219;1
12:12:46.682;54.166;1
12:12:46.704;54.166;1
12:12:46.727;54.169;1
12:12:46.752;54.157;1
12:12:46.772;54.157;1
12:12:46.797;54.154;1
12:12:46.818;54.074;1
12:12:46.843;54.074;1
12:12:46.866;54.104;1
12:12:46.888;54.104;1
12:12:46.910;54.077;1
12:12:46.936;54.077;1
12:12:46.956;54.077;1
12:12:46.982;54.077;1
12:12:47.003;54.077;1
12:12:47.026;54.126;1
12:12:47.049;54.111;1
12:12:47.074;54.095;1
12:12:47.096;54.095;1
12:12:47.117;54.067;1
12:12:47.141;54.067;1
12:12:47.165;54.169;1
12:12:47.188;54.154;1
12:12:47.211;54.151;1
12:12:47.235;54.151;1
12:12:47.257;54.163;1
12:12:47.282;54.163;1
12:12:47.304;54.169;1
12:12:47.326;54.083;1
12:12:47.348;54.111;1
12:12:47.371;54.086;1
12:12:47.394;54.086;1
12:12:47.420;54.086;1
12:12:47.441;54.086;1
12:12:47.463;54.117;1
12:12:47.487;54.117;1
12:12:47.510;54.117;1
12:12:47.532;54.117;1
12:12:47.555;54.095;1
12:12:47.578;54.064;1
12:12:47.601;54.064;1
12:12:47.624;54.145;1
12:12:47.648;54.086;1
12:12:47.670;54.086;1
12:12:47.693;54.092;1
12:12:47.716;54.132;1
12:12:47.739;54.101;1
12:12:47.762;54.101;1
12:12:47.785;54.074;1
12:12:47.808;54.145;1
12:12:47.831;54.145;1
12:12:47.854;54.176;1
12:12:47.880;54.169;1
12:12:47.900;54.157;1
12:12:47.923;54.157;1
12:12:47.947;54.12;1
12:12:47.969;54.12;1
12:12:47.994;54.145;1
12:12:48.015;54.114;1
12:12:48.039;54.108;1
12:12:48.061;54.108;1
12:12:48.084;54.101;1
12:12:48.108;54.101;1
12:12:48.133;54.089;1
12:12:48.154;54.12;1
12:12:48.177;54.117;1
12:12:48.200;54.117;1
12:12:48.222;54.104;1
12:12:48.246;54.104;1
12:12:48.269;54.104;1
12:12:48.292;54.114;1
12:12:48.316;54.126;1
12:12:48.336;54.126;1
12:12:48.360;54.129;1
12:12:48.382;54.129;1
12:12:48.405;54.129;1
12:12:48.430;54.111;1
12:12:48.452;54.111;1
12:12:48.474;54.098;1
12:12:48.500;54.111;1
12:12:48.522;54.111;1
12:12:48.543;54.101;1
12:12:48.566;54.114;1
12:12:48.589;54.108;1
12:12:48.613;54.108;1
12:12:48.638;54.169;1
12:12:48.658;54.169;1
12:12:48.683;54.077;1
12:12:48.706;54.169;1
12:12:48.729;54.172;1
12:12:48.751;54.154;1
12:12:48.774;54.154;1
12:12:48.797;54.169;1
12:12:48.819;54.169;1
12:12:48.842;54.08;1
12:12:48.865;54.08;1
12:12:48.890;54.08;1
12:12:48.913;54.092;1
12:12:48.935;54.104;1
12:12:48.958;54.104;1
12:12:48.982;54.098;1
12:12:49.003;54.098;1
12:12:49.026;54.104;1
12:12:49.049;54.111;1
12:12:49.072;54.111;1
12:12:49.095;54.077;1
12:12:49.118;54.108;1
12:12:49.141;54.077;1
12:12:49.164;54.077;1
12:12:49.187;54.077;1
12:12:49.211;54.071;1
12:12:49.233;54.071;1
12:12:49.256;54.114;1
12:12:49.280;54.114;1
12:12:49.302;54.129;1
12:12:49.325;54.129;1
12:12:49.350;54.129;1
12:12:49.373;54.089;1
12:12:49.394;54.12;1
12:12:49.417;54.08;1
12:12:49.440;54.08;1
12:12:49.463;54.108;1
12:12:49.486;54.108;1
12:12:49.509;54.114;1
12:12:49.532;54.114;1
12:12:49.555;54.092;1
12:12:49.580;54.126;1
12:12:49.601;54.126;1
12:12:49.624;54.126;1
12:12:49.647;54.04;1
12:12:49.670;54.009;1
12:12:49.693;54.009;1
12:12:49.716;54.021;1
12:12:49.739;54.049;1
12:12:49.762;54.052;1
12:12:49.786;54.052;1
12:12:49.808;54.052;1
12:12:49.833;54.064;1
12:12:49.854;54.021;1
12:12:49.877;54.138;1
12:12:49.900;54.138;1
12:12:49.923;54.138;1
12:12:49.946;54.12;1
12:12:49.969;54.067;1
12:12:49.993;54.064;1
12:12:50.015;54.067;1
12:12:50.038;54.067;1
12:12:50.061;54.067;1
12:12:50.084;54.067;1
12:12:50.107;54.058;1
12:12:50.130;54.058;1
12:12:50.153;54.083;1
12:12:50.176;54.083;1
12:12:50.199;54.052;1
12:12:50.222;54.052;1
12:12:50.247;54.024;1
12:12:50.270;54.021;1
12:12:50.291;54.126;1
12:12:50.314;54.126;1
12:12:50.337;54.117;1
12:12:50.360;54.117;1
12:12:50.383;54.129;1
12:12:50.406;54.114;1
12:12:50.429;54.108;1
12:12:50.452;54.108;1
12:12:50.475;54.077;1
12:12:50.498;54.077;1
12:12:50.521;54.095;1
12:12:50.544;54.071;1
12:12:50.567;54.086;1
12:12:50.590;54.086;1
12:12:50.613;54.086;1
12:12:50.636;54.089;1
12:12:50.659;54.108;1
12:12:50.683;54.108;1
12:12:50.705;54.086;1
12:12:50.728;54.086;1
12:12:50.751;54.117;1
12:12:50.777;54.03;1
12:12:50.797;54.123;1
12:12:50.820;54.123;1
12:12:50.843;54.077;1
12:12:50.866;54.08;1
12:12:50.889;54.08;1
12:12:50.912;54.012;1
12:12:50.935;54.024;1
12:12:50.958;54.024;1
12:12:50.983;54.049;1
12:12:51.004;54.04;1
12:12:51.027;54.04;1
12:12:51.050;54.04;1
12:12:51.073;54.101;1
12:12:51.097;54.101;1
12:12:51.119;54.111;1
12:12:51.142;54.104;1
12:12:51.165;54.104;1
12:12:51.190;54.104;1
12:12:51.211;54.071;1
12:12:51.234;54.071;1
12:12:51.257;54.067;1
12:12:51.282;54.086;1
12:12:51.305;54.086;1
12:12:51.328;54.086;1
12:12:51.352;54.086;1
12:12:51.373;54.086;1
12:12:51.396;54.098;1
12:12:51.418;54.018;1
12:12:51.441;54.061;1
12:12:51.464;54.061;1
12:12:51.488;54.061;1
12:12:51.511;54.027;1
12:12:51.534;54.018;1
12:12:51.556;54.055;1
12:12:51.580;54.055;1
12:12:51.602;54.033;1
12:12:51.627;54.058;1
12:12:51.650;54.006;1
12:12:51.671;54.006;1
12:12:51.697;54.046;1
12:12:51.717;54.046;1
12:12:51.742;54.04;1
12:12:51.764;54.043;1
12:12:51.789;54.027;1
12:12:51.810;54.027;1
12:12:51.833;54.052;1
12:12:51.855;54.052;1
12:12:51.881;54.058;1
12:12:51.903;54.067;1
12:12:51.926;54.108;1
12:12:51.949;54.067;1
12:12:51.971;54.067;1
12:12:51.995;54.067;1
12:12:52.017;54.098;1
12:12:52.039;54.089;1
12:12:52.062;54.089;1
12:12:52.086;54.083;1
12:12:52.108;54.083;1
12:12:52.131;54.083;1
12:12:52.154;54.061;1
12:12:52.177;54.067;1
12:12:52.200;54.083;1
12:12:52.224;54.083;1
12:12:52.247;54.083;1
12:12:52.270;54.12;1
12:12:52.292;54.101;1
12:12:52.315;54.092;1
12:12:52.338;54.095;1
12:12:52.363;54.095;1
12:12:52.384;54.095;1
12:12:52.407;54.071;1
12:12:52.430;54.126;1
12:12:52.455;54.067;1
12:12:52.476;54.077;1
12:12:52.499;54.077;1
12:12:52.522;54.052;1
12:12:52.545;54.052;1
12:12:52.568;54.067;1
12:12:52.591;54.058;1
12:12:52.614;54.101;1
12:12:52.637;54.092;1
12:12:52.660;54.092;1
12:12:52.683;54.092;1
12:12:52.706;54.104;1
12:12:52.729;54.114;1
12:12:52.752;54.095;1
12:12:52.775;54.058;1
12:12:52.799;54.058;1
12:12:52.821;54.104;1
12:12:52.844;54.104;1
12:12:52.867;54.095;1
12:12:52.891;54.095;1
12:12:52.915;54.061;1
12:12:52.936;54.129;1
12:12:52.960;54.129;1
12:12:52.984;54.08;1
12:12:53.006;54.101;1
12:12:53.030;54.101;1
12:12:53.052;54.108;1
12:12:53.076;54.083;1
12:12:53.098;54.083;1
12:12:53.120;54.089;1
12:12:53.143;54.089;1
12:12:53.166;54.108;1
12:12:53.189;54.108;1
12:12:53.212;54.086;1
12:12:53.235;54.086;1
12:12:53.258;54.086;1
12:12:53.282;54.086;1
12:12:53.304;54.104;1
12:12:53.328;54.104;1
12:12:53.351;54.111;1
12:12:53.373;54.111;1
12:12:53.398;54.086;1
12:12:53.421;54.108;1
12:12:53.444;54.092;1
12:12:53.465;54.092;1
12:12:53.490;54.111;1
12:12:53.514;54.111;1
12:12:53.537;54.111;1
12:12:53.558;54.071;1
12:12:53.583;54.089;1
12:12:53.605;54.104;1
12:12:53.628;54.092;1
12:12:53.651;54.092;1
12:12:53.675;54.092;1
12:12:53.695;54.077;1
12:12:53.718;54.071;1
12:12:53.741;54.089;1
12:12:53.765;54.089;1
12:12:53.790;54.089;1
12:12:53.811;54.089;1
12:12:53.835;54.083;1
12:12:53.858;54.111;1
12:12:53.881;54.101;1
12:12:53.904;54.033;1
12:12:53.928;54.033;1
12:12:53.951;54.037;1
12:12:53.972;54.037;1
12:12:53.998;54.03;1
12:12:54.019;53.999;1
12:12:54.042;54.111;1
12:12:54.064;54.117;1
12:12:54.090;54.117;1
12:12:54.111;54.117;1
12:12:54.136;54.117;1
12:12:54.158;54.098;1
12:12:54.181;54.08;1
12:12:54.202;54.095;1
12:12:54.226;54.095;1
12:12:54.250;53.99;1
12:12:54.274;53.99;1
12:12:54.295;54.074;1
12:12:54.317;54.055;1
12:12:54.341;54.024;1
12:12:54.364;54.024;1
12:12:54.387;54.04;1
12:12:54.411;54.04;1
12:12:54.432;54.046;1
12:12:54.455;54.061;1
12:12:54.478;54.061;1
12:12:54.501;54.003;1
12:12:54.524;54.003;1
12:12:54.550;54.049;1
12:12:54.571;54.012;1
12:12:54.593;54.003;1
12:12:54.616;54.003;1
12:12:54.639;54.058;1
12:12:54.662;54.058;1
12:12:54.685;54.027;1
12:12:54.708;54.064;1
12:12:54.731;54.021;1
12:12:54.753;54.021;1
12:12:54.776;54.033;1
12:12:54.799;54.027;1
12:12:54.822;54.027;1
12:12:54.845;54.024;1
12:12:54.868;54.024;1
12:12:54.891;54.024;1
12:12:54.914;54.015;1
12:12:54.937;54.021;1
12:12:54.960;54.03;1
12:12:54.983;54.03;1
12:12:55.006;54.049;1
12:12:55.031;54.024;1
12:12:55.053;54.024;1
12:12:55.076;54.043;1
12:12:55.099;54.043;1
12:12:55.121;54.046;1
12:12:55.147;54.055;1
12:12:55.168;53.999;1
12:12:55.190;53.999;1
12:12:55.213;54.04;1
12:12:55.236;54.046;1
12:12:55.259;54.052;1
12:12:55.283;54.052;1
12:12:55.307;54.006;1
12:12:55.329;54.006;1
12:12:55.351;54.055;1
12:12:55.375;54.037;1
12:12:55.399;54.037;1
12:12:55.421;54.043;1
12:12:55.444;54.074;1
12:12:55.466;54.074;1
12:12:55.492;54.04;1
12:12:55.512;54.126;1
12:12:55.537;54.114;1
12:12:55.558;54.074;1
12:12:55.583;54.074;1
12:12:55.606;54.074;1
12:12:55.627;54.055;1
12:12:55.653;54.046;1
12:12:55.675;54.021;1
12:12:55.696;54.027;1
12:12:55.719;54.027;1
12:12:55.742;54.027;1
12:12:55.768;54.009;1
12:12:55.788;54.024;1
12:12:55.811;54.046;1
12:12:55.834;54.027;1
12:12:55.857;54.027;1
12:12:55.880;54.027;1
12:12:55.903;54.055;1
12:12:55.929;53.999;1
12:12:55.950;54.024;1
12:12:55.972;54.061;1
12:12:55.998;54.061;1
12:12:56.018;54.052;1
12:12:56.043;54.052;1
12:12:56.066;54.052;1
12:12:56.087;54.071;1
12:12:56.110;54.024;1
12:12:56.133;54.037;1
12:12:56.156;54.037;1
12:12:56.181;54.083;1
12:12:56.202;54.083;1
12:12:56.226;54.021;1
12:12:56.249;54.024;1
12:12:56.273;54.018;1
12:12:56.295;54.018;1
12:12:56.317;54.018;1
12:12:56.341;54.018;1
12:12:56.364;54.024;1
12:12:56.386;54.027;1
12:12:56.409;54.03;1
12:12:56.432;54.03;1
12:12:56.457;54.021;1
12:12:56.481;54.021;1
12:12:56.501;54.067;1
12:12:56.524;54.021;1
12:12:56.547;54.033;1
12:12:56.573;54.033;1
12:12:56.593;54.055;1
12:12:56.616;54.064;1
12:12:56.639;54.064;1
12:12:56.662;54.052;1
12:12:56.686;54.033;1
12:12:56.708;54.033;1
12:12:56.731;54.033;1
12:12:56.754;54.08;1
12:12:56.777;54.104;1
12:12:56.800;54.104;1
12:12:56.826;54.086;1
12:12:56.847;54.089;1
12:12:56.869;54.089;1
12:12:56.892;54.046;1
12:12:56.915;53.981;1
12:12:56.938;53.981;1
12:12:56.962;54.058;1
12:12:56.984;54.03;1
12:12:57.007;54.03;1
12:12:57.030;54.024;1
12:12:57.053;54.037;1
12:12:57.076;54.049;1
12:12:57.100;54.049;1
12:12:57.123;54.067;1
12:12:57.145;54.067;1
12:12:57.168;54.04;1
12:12:57.191;54.03;1
12:12:57.216;54.033;1
12:12:57.237;54.021;1
12:12:57.262;54.021;1
12:12:57.286;54.021;1
12:12:57.309;54.043;1
12:12:57.330;54.015;1
12:12:57.354;54.027;1
12:12:57.376;54.027;1
12:12:57.399;54.046;1
12:12:57.424;54.046;1
12:12:57.447;54.074;1
12:12:57.469;54.043;1
12:12:57.492;54.117;1
12:12:57.516;54.095;1
12:12:57.537;54.095;1
12:12:57.559;54.095;1
12:12:57.584;54.064;1
12:12:57.607;54.086;1
12:12:57.630;54.098;1
12:12:57.652;54.095;1
12:12:57.675;54.095;1
12:12:57.698;54.095;1
12:12:57.722;54.074;1
12:12:57.744;54.027;1
12:12:57.766;54.052;1
12:12:57.792;53.993;1
12:12:57.812;53.993;1
12:12:57.835;53.993;1
12:12:57.859;54.018;1
12:12:57.884;54.055;1
12:12:57.905;54.043;1
12:12:57.927;54.061;1
12:12:57.950;54.061;1
12:12:57.975;54.061;1
12:12:57.998;54.037;1
12:12:58.021;54.154;1
12:12:58.043;54.04;1
12:12:58.068;54.074;1
12:12:58.088;54.101;1
12:12:58.111;54.101;1
12:12:58.134;54.101;1
12:12:58.157;54.095;1
12:12:58.182;54.114;1
12:12:58.205;54.006;1
12:12:58.227;54.006;1
12:12:58.251;54.006;1
12:12:58.273;54.006;1
12:12:58.295;54.043;1
12:12:58.319;54.027;1
12:12:58.341;54.021;1
12:12:58.364;54.04;1
12:12:58.388;54.04;1
12:12:58.411;54.04;1
12:12:58.434;54.058;1
12:12:58.456;54.055;1
12:12:58.480;54.018;1
12:12:58.502;54.018;1
12:12:58.525;54.018;1
12:12:58.548;54.052;1
12:12:58.571;54.043;1
12:12:58.594;54.08;1
12:12:58.617;54.08;1
12:12:58.640;54.04;1
12:12:58.663;54.046;1
12:12:58.687;54.046;1
12:12:58.709;54.058;1
12:12:58.733;54.058;1
12:12:58.755;54.064;1
12:12:58.780;54.021;1
12:12:58.801;54.021;1
12:12:58.824;54.021;1
12:12:58.850;54.009;1
12:12:58.873;54.018;1
12:12:58.893;54.018;1
12:12:58.916;53.987;1
12:12:58.939;53.987;1
12:12:58.962;53.987;1
12:12:58.986;53.972;1
12:12:59.008;53.947;1
12:12:59.032;53.947;1
12:12:59.054;54.071;1
12:12:59.077;54.071;1
12:12:59.100;54.071;1
12:12:59.123;54.037;1
12:12:59.149;54.055;1
12:12:59.170;54.018;1
12:12:59.192;54.012;1
12:12:59.215;54.012;1
12:12:59.238;54.021;1
12:12:59.263;54.021;1
12:12:59.284;54.064;1
12:12:59.307;53.999;1
12:12:59.330;53.99;1
12:12:59.353;53.956;1
12:12:59.376;53.956;1
12:12:59.401;53.956;1
12:12:59.423;53.972;1
12:12:59.445;53.95;1
12:12:59.469;54.006;1
12:12:59.493;53.95;1
12:12:59.514;53.95;1
12:12:59.537;53.95;1
12:12:59.560;54.018;1
12:12:59.586;54.049;1
12:12:59.609;54.046;1
12:12:59.630;54.006;1
12:12:59.655;54.006;1
12:12:59.676;54.006;1
12:12:59.699;54.021;1
12:12:59.723;54.003;1
12:12:59.745;53.996;1
12:12:59.770;54.077;1
12:12:59.790;54.077;1
12:12:59.813;54.077;1
12:12:59.837;54.052;1
12:12:59.859;54.049;1
12:12:59.886;54.058;1
12:12:59.906;53.999;1
12:12:59.931;53.999;1
12:12:59.952;53.999;1
12:12:59.975;54.037;1
12:12:59.998;53.99;1
12:13:00.020;54.018;1
12:13:00.046;54.006;1
12:13:00.066;54.006;1
12:13:00.089;54.009;1
12:13:00.112;53.999;1
12:13:00.135;54.067;1
12:13:00.160;54.067;1
12:13:00.182;54.018;1
12:13:00.204;54.018;1
12:13:00.227;53.999;1
12:13:00.250;54.046;1
12:13:00.274;54.049;1
12:13:00.296;54.049;1
12:13:00.319;54.03;1
12:13:00.343;54.03;1
12:13:00.366;54.015;1
12:13:00.390;54.071;1
12:13:00.412;53.981;1
12:13:00.435;53.959;1
12:13:00.458;53.962;1
12:13:00.482;53.962;1
12:13:00.504;53.962;1
12:13:00.529;53.962;1
12:13:00.551;53.999;1
12:13:00.573;54.037;1
12:13:00.597;54.027;1
12:13:00.619;54.021;1
12:13:00.643;54.021;1
12:13:00.667;54.021;1
12:13:00.689;54.049;1
12:13:00.712;54.043;1
12:13:00.735;54.018;1
12:13:00.759;54.043;1
12:13:00.783;54.043;1
12:13:00.803;54.021;1
12:13:00.828;54.021;1
12:13:00.849;54.049;1
12:13:00.873;54.009;1
12:13:00.896;54.055;1
12:13:00.919;54.055;1
12:13:00.941;54.074;1
12:13:00.965;54.046;1
12:13:00.988;54.012;1
12:13:01.011;54.033;1
12:13:01.033;54.033;1
12:13:01.057;54.033;1
12:13:01.081;54.024;1
12:13:01.105;54.074;1
12:13:01.125;54.111;1
12:13:01.149;54.046;1
12:13:01.175;54.046;1
12:13:01.195;54.111;1
12:13:01.219;54.111;1
12:13:01.242;54.098;1
12:13:01.264;54.055;1
12:13:01.288;54.012;1
12:13:01.310;54.064;1
12:13:01.331;54.064;1
12:13:01.355;54.064;1
12:13:01.378;54.003;1
12:13:01.401;54.04;1
12:13:01.425;54.021;1
12:13:01.447;54.027;1
12:13:01.470;54.027;1
12:13:01.492;54.027;1
12:13:01.517;54.024;1
12:13:01.540;54.009;1
12:13:01.562;54.003;1
12:13:01.584;54.015;1
12:13:01.610;54.015;1
12:13:01.630;54.015;1
12:13:01.654;54.015;1
12:13:01.676;54.012;1
12:13:01.702;54.03;1
12:13:01.722;54.018;1
12:13:01.748;54.018;1
12:13:01.768;54.037;1
12:13:01.791;54.037;1
12:13:01.814;54.055;1
12:13:01.837;54.058;1
12:13:01.863;54.08;1
12:13:01.883;54.061;1
12:13:01.906;54.061;1
12:13:01.930;54.061;1
12:13:01.953;54.071;1
12:13:01.977;54.08;1
12:13:01.998;54.123;1
12:13:02.021;54.018;1
12:13:02.044;54.018;1
12:13:02.070;54.043;1
12:13:02.090;54.04;1
12:13:02.113;54.04;1
12:13:02.136;54.055;1
12:13:02.159;54.037;1
12:13:02.183;54.037;1
12:13:02.207;54.021;1
12:13:02.231;54.024;1
12:13:02.252;54.024;1
12:13:02.276;54.052;1
12:13:02.297;54.009;1
12:13:02.320;54.009;1
12:13:02.343;54.037;1
12:13:02.368;54.012;1
12:13:02.389;54.012;1
12:13:02.412;54.046;1
12:13:02.435;54.046;1
12:13:02.458;54.012;1
12:13:02.481;54.012;1
12:13:02.507;54.077;1
12:13:02.530;54.018;1
12:13:02.550;54.018;1
12:13:02.575;53.999;1
12:13:02.598;54.08;1
12:13:02.619;54.08;1
12:13:02.645;54.101;1
12:13:02.667;54.058;1
12:13:02.688;54.095;1
12:13:02.711;54.126;1
12:13:02.734;54.126;1
12:13:02.760;54.126;1
12:13:02.781;53.99;1
12:13:02.803;54.037;1
12:13:02.827;54.037;1
12:13:02.849;54.021;1
12:13:02.872;54.006;1
12:13:02.895;54.006;1
12:13:02.918;54.027;1
12:13:02.944;54.052;1
12:13:02.966;54.064;1
12:13:02.987;54.037;1
12:13:03.011;54.037;1
12:13:03.034;54.037;1
12:13:03.058;54.037;1
12:13:03.082;54.058;1
12:13:03.102;54.071;1
12:13:03.126;54.043;1
12:13:03.150;54.043;1
12:13:03.173;54.043;1
12:13:03.194;54.012;1
12:13:03.220;54.071;1
12:13:03.242;54.003;1
12:13:03.264;54.037;1
12:13:03.286;54.037;1
12:13:03.309;54.018;1
12:13:03.332;54.018;1
12:13:03.356;54.064;1
12:13:03.380;54.043;1
12:13:03.404;54.111;1
12:13:03.424;54.111;1
12:13:03.449;54.104;1
12:13:03.471;54.104;1
12:13:03.494;54.117;1
12:13:03.518;54.043;1
12:13:03.541;54.027;1
12:13:03.563;54.027;1
12:13:03.585;54.003;1
12:13:03.608;54.015;1
12:13:03.631;54.037;1
12:13:03.656;54.037;1
12:13:03.677;54.037;1
12:13:03.700;54.037;1
12:13:03.723;54.037;1
12:13:03.747;54.04;1
12:13:03.769;54.037;1
12:13:03.793;54.018;1
12:13:03.815;54.024;1
12:13:03.839;54.024;1
12:13:03.862;54.024;1
12:13:03.886;54.024;1
12:13:03.910;54.055;1
12:13:03.930;54.08;1
12:13:03.955;54.033;1
12:13:03.976;54.061;1
12:13:03.999;54.061;1
12:13:04.022;54.061;1
12:13:04.045;54.024;1
12:13:04.068;54.033;1
12:13:04.092;54.043;1
12:13:04.114;54.043;1
12:13:04.137;54.043;1
12:13:04.160;54.037;1
12:13:04.184;54.037;1
12:13:04.208;54.037;1
12:13:04.229;54.043;1
12:13:04.252;54.037;1
12:13:04.275;54.043;1
12:13:04.298;54.043;1
12:13:04.321;54.043;1
12:13:04.344;54.08;1
12:13:04.367;54.064;1
12:13:04.390;54.064;1
12:13:04.413;54.101;1
12:13:04.436;54.101;1
12:13:04.459;54.095;1
12:13:04.482;54.095;1
12:13:04.505;54.033;1
12:13:04.529;54.033;1
12:13:04.551;54.037;1
12:13:04.574;54.018;1
12:13:04.598;54.018;1
12:13:04.620;54.018;1
12:13:04.643;54.033;1
12:13:04.666;54.024;1
12:13:04.689;54.046;1
12:13:04.712;54.046;1
12:13:04.735;54.024;1
12:13:04.759;54.018;1
12:13:04.785;54.018;1
12:13:04.804;54.015;1
12:13:04.828;54.012;1
12:13:04.853;54.012;1
12:13:04.873;54.018;1
12:13:04.897;54.021;1
12:13:04.920;54.009;1
12:13:04.942;54.009;1
12:13:04.965;54.024;1
12:13:04.989;54.024;1
12:13:05.011;54.021;1
12:13:05.034;54.04;1
12:13:05.057;54.108;1
12:13:05.082;54.108;1
12:13:05.105;54.123;1
