TimeStamp;Положение КПВ (поз. A3);0 - Bad, 1 - Good
12:12:26.762;8.643;1
12:12:26.787;8.665;1
12:12:26.808;8.665;1
12:12:26.831;8.688;1
12:12:26.857;8.677;1
12:12:26.878;8.564;0
12:12:26.900;8.564;1
12:12:26.924;8.693;0
12:12:26.946;8.693;1
12:12:26.970;8.679;1
12:12:26.994;8.646;1
12:12:27.017;8.758;0
12:12:27.039;8.685;1
12:12:27.062;8.685;1
12:12:27.085;8.685;1
12:12:27.109;8.654;1
12:12:27.132;8.623;1
12:12:27.154;8.679;1
12:12:27.178;8.679;1
12:12:27.199;8.573;0
12:12:27.222;8.573;1
12:12:27.246;8.564;1
12:12:27.270;8.657;0
12:12:27.293;8.654;1
12:12:27.315;8.62;1
12:12:27.339;8.62;1
12:12:27.360;8.688;1
12:12:27.387;8.688;1
12:12:27.408;8.727;1
12:12:27.432;8.573;0
12:12:27.454;8.39;0
12:12:27.479;8.39;0
12:12:27.499;8.39;0
12:12:27.522;8.595;0
12:12:27.546;8.595;0
12:12:27.570;8.536;0
12:12:27.593;8.471;0
12:12:27.617;8.471;0
12:12:27.638;8.544;0
12:12:27.660;8.575;0
12:12:27.686;8.603;0
12:12:27.706;8.603;0
12:12:27.730;8.589;0
12:12:27.753;8.589;1
12:12:27.775;8.578;1
12:12:27.799;8.618;1
12:12:27.822;8.618;1
12:12:27.845;8.679;1
12:12:27.868;8.73;1
12:12:27.890;8.663;1
12:12:27.914;8.663;1
12:12:27.936;8.688;1
12:12:27.962;8.713;1
12:12:27.984;8.651;1
12:12:28.006;8.651;1
12:12:28.028;8.648;1
12:12:28.054;8.648;1
12:12:28.076;8.603;1
12:12:28.099;8.64;1
12:12:28.122;8.812;0
12:12:28.144;8.767;1
12:12:28.166;8.767;1
12:12:28.190;8.767;1
12:12:28.212;8.693;1
12:12:28.237;8.62;1
12:12:28.260;8.558;1
12:12:28.284;8.513;1
12:12:28.305;8.513;1
12:12:28.328;8.513;0
12:12:28.351;8.483;0
12:12:28.373;8.578;0
12:12:28.396;8.499;0
12:12:28.419;8.499;0
12:12:28.441;8.564;0
12:12:28.465;8.564;0
12:12:28.489;8.606;0
12:12:28.510;8.589;1
12:12:28.536;8.648;1
12:12:28.557;8.724;1
12:12:28.582;8.724;1
12:12:28.603;8.724;1
12:12:28.625;8.648;1
12:12:28.650;8.587;1
12:12:28.673;8.575;1
12:12:28.694;8.62;1
12:12:28.717;8.632;1
12:12:28.740;8.632;1
12:12:28.763;8.632;1
12:12:28.786;8.775;0
12:12:28.809;8.775;1
12:12:28.835;8.648;0
12:12:28.857;8.657;1
12:12:28.881;8.657;1
12:12:28.903;8.609;1
12:12:28.924;8.609;1
12:12:28.948;8.542;1
12:12:28.971;8.544;1
12:12:28.993;8.595;1
12:12:29.016;8.595;1
12:12:29.039;8.713;0
12:12:29.062;8.575;0
12:12:29.086;8.575;1
12:12:29.109;8.558;1
12:12:29.131;8.575;1
12:12:29.154;8.575;1
12:12:29.178;8.713;0
12:12:29.201;8.57;0
12:12:29.224;8.57;1
12:12:29.248;8.62;1
12:12:29.269;8.623;1
12:12:29.294;8.623;1
12:12:29.317;8.702;1
12:12:29.339;8.587;0
12:12:29.362;8.772;0
12:12:29.385;8.772;1
12:12:29.407;8.657;0
12:12:29.433;8.657;1
12:12:29.453;8.682;1
12:12:29.477;8.567;0
12:12:29.502;8.567;1
12:12:29.522;8.606;1
12:12:29.546;8.708;0
12:12:29.570;8.708;1
12:12:29.591;8.547;0
12:12:29.616;8.615;1
12:12:29.640;8.615;1
12:12:29.661;8.637;1
12:12:29.686;8.637;1
12:12:29.706;8.637;1
12:12:29.731;8.691;1
12:12:29.753;8.688;1
12:12:29.775;8.677;1
12:12:29.798;8.817;0
12:12:29.821;8.817;1
12:12:29.844;8.713;0
12:12:29.868;8.713;1
12:12:29.890;8.567;0
12:12:29.913;8.525;1
12:12:29.936;8.668;0
12:12:29.959;8.668;1
12:12:29.982;8.657;1
12:12:30.006;8.657;1
12:12:30.029;8.561;0
12:12:30.054;8.696;0
12:12:30.074;8.75;1
12:12:30.097;8.75;1
12:12:30.120;8.778;1
12:12:30.143;8.82;1
12:12:30.166;8.82;1
12:12:30.190;8.705;0
12:12:30.213;8.705;1
12:12:30.235;8.558;0
12:12:30.258;8.646;1
12:12:30.281;8.646;1
12:12:30.304;8.609;1
12:12:30.327;8.772;0
12:12:30.350;8.598;0
12:12:30.373;8.71;0
12:12:30.398;8.71;1
12:12:30.421;8.71;1
12:12:30.444;8.606;0
12:12:30.466;8.62;1
12:12:30.489;8.708;1
12:12:30.513;8.651;1
12:12:30.536;8.651;1
12:12:30.559;8.651;1
12:12:30.582;8.589;1
12:12:30.603;8.727;0
12:12:30.628;8.587;0
12:12:30.652;8.553;1
12:12:30.673;8.553;1
12:12:30.697;8.553;1
12:12:30.718;8.53;1
12:12:30.744;8.736;0
12:12:30.765;8.75;1
12:12:30.788;8.814;1
12:12:30.810;8.814;0
12:12:30.834;8.817;0
12:12:30.858;8.755;0
12:12:30.881;8.755;0
12:12:30.902;8.643;0
12:12:30.925;8.665;0
12:12:30.950;8.665;0
12:12:30.972;8.679;0
12:12:30.997;8.693;0
12:12:31.020;8.693;1
12:12:31.040;8.626;1
12:12:31.064;8.615;1
12:12:31.088;8.615;1
12:12:31.110;8.73;0
12:12:31.134;8.727;1
12:12:31.156;8.603;0
12:12:31.183;8.623;1
12:12:31.203;8.623;1
12:12:31.225;8.632;1
12:12:31.248;8.632;1
12:12:31.271;8.516;0
12:12:31.294;8.511;1
12:12:31.318;8.513;1
12:12:31.340;8.679;0
12:12:31.362;8.679;1
12:12:31.387;8.679;1
12:12:31.410;8.682;1
12:12:31.432;8.767;1
12:12:31.454;8.772;1
12:12:31.477;8.772;1
12:12:31.500;8.772;0
12:12:31.525;8.772;0
12:12:31.546;8.66;0
12:12:31.569;8.8;0
12:12:31.592;8.702;0
12:12:31.616;8.634;1
12:12:31.638;8.634;1
12:12:31.661;8.781;0
12:12:31.686;8.781;1
12:12:31.707;8.814;1
12:12:31.732;8.786;1
12:12:31.754;8.705;1
12:12:31.776;8.705;1
12:12:31.799;8.679;1
12:12:31.822;8.679;1
12:12:31.845;8.806;0
12:12:31.868;8.719;1
12:12:31.893;8.682;1
12:12:31.917;8.682;1
12:12:31.939;8.634;1
12:12:31.962;8.708;1
12:12:31.984;8.708;1
12:12:32.007;8.663;1
12:12:32.032;8.544;0
12:12:32.054;8.665;0
12:12:32.076;8.665;1
12:12:32.098;8.648;1
12:12:32.121;8.789;0
12:12:32.144;8.722;1
12:12:32.169;8.722;1
12:12:32.190;8.741;1
12:12:32.213;8.741;1
12:12:32.236;8.741;1
12:12:32.259;8.758;1
12:12:32.283;8.66;0
12:12:32.305;8.66;1
12:12:32.330;8.812;0
12:12:32.353;8.812;1
12:12:32.375;8.724;1
12:12:32.397;8.634;1
12:12:32.420;8.699;1
12:12:32.443;8.705;1
12:12:32.466;8.705;1
12:12:32.489;8.705;1
12:12:32.512;8.699;1
12:12:32.535;8.699;1
12:12:32.558;8.615;1
12:12:32.581;8.615;1
12:12:32.604;8.595;1
12:12:32.627;8.66;1
12:12:32.651;8.66;1
12:12:32.673;8.66;1
12:12:32.696;8.727;1
12:12:32.721;8.733;1
12:12:32.742;8.772;1
12:12:32.766;8.772;1
12:12:32.788;8.724;1
12:12:32.812;8.66;1
12:12:32.837;8.66;1
12:12:32.860;8.679;1
12:12:32.886;8.677;1
12:12:32.904;8.677;1
12:12:32.927;8.738;1
12:12:32.951;8.755;1
12:12:32.974;8.82;1
12:12:32.996;8.82;1
12:12:33.021;8.62;0
12:12:33.042;8.62;1
12:12:33.064;8.679;1
12:12:33.088;8.679;1
12:12:33.110;8.744;1
12:12:33.134;8.744;1
12:12:33.156;8.603;0
12:12:33.181;8.618;1
12:12:33.202;8.618;1
12:12:33.226;8.682;1
12:12:33.250;8.665;1
12:12:33.272;8.761;0
12:12:33.296;8.761;1
12:12:33.317;8.679;1
12:12:33.341;8.679;1
12:12:33.364;8.814;0
12:12:33.387;8.691;0
12:12:33.412;8.738;1
12:12:33.435;8.682;1
12:12:33.457;8.682;1
12:12:33.484;8.682;1
12:12:33.502;8.682;1
12:12:33.525;8.682;1
12:12:33.549;8.606;1
12:12:33.572;8.615;1
12:12:33.593;8.615;1
12:12:33.617;8.615;1
12:12:33.640;8.668;1
12:12:33.662;8.713;1
12:12:33.687;8.623;1
12:12:33.708;8.648;1
12:12:33.732;8.648;1
12:12:33.756;8.682;1
12:12:33.778;8.682;1
12:12:33.800;8.713;1
12:12:33.825;8.727;1
12:12:33.847;8.8;1
12:12:33.870;8.699;0
12:12:33.892;8.699;1
12:12:33.917;8.677;1
12:12:33.938;8.677;1
12:12:33.962;8.651;1
12:12:33.986;8.525;0
12:12:34.010;8.679;0
12:12:34.034;8.679;1
12:12:34.056;8.693;1
12:12:34.077;8.693;1
12:12:34.102;8.772;1
12:12:34.125;8.834;1
12:12:34.147;8.868;1
12:12:34.170;8.868;1
12:12:34.192;8.699;0
12:12:34.215;8.699;1
12:12:34.240;8.797;0
12:12:34.264;8.668;0
12:12:34.287;8.558;0
12:12:34.308;8.558;0
12:12:34.330;8.603;0
12:12:34.354;8.755;0
12:12:34.376;8.755;0
12:12:34.402;8.744;0
12:12:34.423;8.648;0
12:12:34.447;8.671;0
12:12:34.468;8.671;0
12:12:34.491;8.708;1
12:12:34.515;8.775;1
12:12:34.538;8.775;1
12:12:34.560;8.865;1
12:12:34.584;8.727;0
12:12:34.608;8.727;1
12:12:34.630;8.772;1
12:12:34.652;8.767;1
12:12:34.678;8.772;1
12:12:34.699;8.772;1
12:12:34.721;8.758;1
12:12:34.744;8.758;1
12:12:34.768;8.82;1
12:12:34.791;8.828;1
12:12:34.815;8.817;1
12:12:34.837;8.803;1
12:12:34.859;8.803;1
12:12:34.885;8.803;1
12:12:34.906;8.783;1
12:12:34.930;8.772;1
12:12:34.953;8.862;1
12:12:34.975;8.916;1
12:12:34.997;8.916;1
12:12:35.019;8.781;0
12:12:35.042;8.587;0
12:12:35.065;8.587;0
12:12:35.089;8.66;0
12:12:35.111;8.634;0
12:12:35.135;8.634;0
12:12:35.157;8.806;0
12:12:35.180;8.792;0
12:12:35.203;8.792;0
12:12:35.226;8.696;0
12:12:35.252;8.499;0
12:12:35.274;8.499;0
12:12:35.295;8.623;0
12:12:35.318;8.637;0
12:12:35.341;8.62;0
12:12:35.364;8.62;0
12:12:35.387;8.62;0
12:12:35.411;8.792;0
12:12:35.434;8.573;0
12:12:35.456;8.573;0
12:12:35.481;8.871;0
12:12:35.502;8.738;0
12:12:35.526;8.682;0
12:12:35.548;8.724;0
12:12:35.572;8.724;0
12:12:35.597;8.724;0
12:12:35.618;8.736;1
12:12:35.640;8.693;1
12:12:35.663;8.789;0
12:12:35.688;8.713;1
12:12:35.709;8.713;1
12:12:35.733;8.806;0
12:12:35.757;8.806;1
12:12:35.783;8.817;1
12:12:35.802;8.724;0
12:12:35.825;8.789;1
12:12:35.849;8.789;1
12:12:35.871;8.851;1
12:12:35.893;8.623;0
12:12:35.918;8.623;1
12:12:35.939;8.716;0
12:12:35.964;8.845;0
12:12:35.986;8.845;1
12:12:36.009;8.693;0
12:12:36.031;8.693;1
12:12:36.054;8.744;1
12:12:36.080;8.708;1
12:12:36.101;8.62;1
12:12:36.124;8.62;1
12:12:36.146;8.803;0
12:12:36.169;8.803;1
12:12:36.193;8.637;0
12:12:36.216;8.637;1
12:12:36.238;8.575;1
12:12:36.262;8.708;0
12:12:36.285;8.708;1
12:12:36.310;8.75;1
12:12:36.330;8.632;0
12:12:36.356;8.688;1
12:12:36.379;8.724;1
12:12:36.400;8.724;1
12:12:36.422;8.724;1
12:12:36.445;8.618;0
12:12:36.471;8.719;0
12:12:36.492;8.727;1
12:12:36.515;8.677;1
12:12:36.537;8.677;1
12:12:36.561;8.677;1
12:12:36.586;8.606;1
12:12:36.608;8.592;1
12:12:36.632;8.657;1
12:12:36.654;8.679;1
12:12:36.676;8.679;1
12:12:36.700;8.558;0
12:12:36.721;8.558;1
12:12:36.746;8.544;1
12:12:36.769;8.665;0
12:12:36.790;8.73;1
12:12:36.813;8.73;1
12:12:36.836;8.862;0
12:12:36.859;8.755;0
12:12:36.882;8.755;1
12:12:36.907;8.606;0
12:12:36.930;8.696;1
12:12:36.952;8.696;1
12:12:36.974;8.722;1
12:12:36.998;8.584;0
12:12:37.021;8.584;0
12:12:37.044;8.677;0
12:12:37.067;8.744;1
12:12:37.089;8.744;1
12:12:37.112;8.803;1
12:12:37.135;8.772;1
12:12:37.158;8.755;1
12:12:37.182;8.755;1
12:12:37.206;8.755;1
12:12:37.229;8.834;1
12:12:37.251;8.834;1
12:12:37.273;8.736;0
12:12:37.299;8.606;0
12:12:37.319;8.772;0
12:12:37.343;8.772;1
12:12:37.366;8.575;0
12:12:37.388;8.575;1
12:12:37.411;8.71;0
12:12:37.434;8.727;1
12:12:37.457;8.71;1
12:12:37.481;8.809;0
12:12:37.504;8.809;1
12:12:37.527;8.809;1
12:12:37.549;8.727;1
12:12:37.575;8.679;1
12:12:37.597;8.648;1
12:12:37.621;8.648;1
12:12:37.642;8.848;0
12:12:37.664;8.848;1
12:12:37.687;8.767;1
12:12:37.710;8.665;0
12:12:37.733;8.668;1
12:12:37.756;8.651;1
12:12:37.784;8.651;1
12:12:37.803;8.755;0
12:12:37.825;8.755;1
12:12:37.848;8.558;0
12:12:37.874;8.674;0
12:12:37.895;8.716;1
12:12:37.918;8.716;1
12:12:37.940;8.716;1
12:12:37.965;8.8;1
12:12:37.988;8.761;1
12:12:38.009;8.789;1
12:12:38.035;8.769;1
12:12:38.057;8.769;1
12:12:38.080;8.865;0
12:12:38.102;8.865;1
12:12:38.124;8.879;1
12:12:38.150;8.893;1
12:12:38.172;8.792;0
12:12:38.193;8.792;1
12:12:38.216;8.632;0
12:12:38.239;8.727;0
12:12:38.262;8.769;1
12:12:38.286;8.769;1
12:12:38.308;8.769;1
12:12:38.331;8.64;0
12:12:38.355;8.587;1
12:12:38.377;8.558;0
12:12:38.400;8.772;0
12:12:38.423;8.772;0
12:12:38.449;8.803;0
12:12:38.471;8.812;1
12:12:38.492;8.812;1
12:12:38.515;8.848;1
12:12:38.538;8.738;0
12:12:38.563;8.755;1
12:12:38.584;8.755;1
12:12:38.607;8.738;1
12:12:38.630;8.738;1
12:12:38.653;8.812;1
12:12:38.678;8.91;0
12:12:38.699;8.885;1
12:12:38.722;8.842;1
12:12:38.745;8.842;1
12:12:38.768;8.842;1
12:12:38.791;8.842;1
12:12:38.815;8.859;1
12:12:38.838;8.767;1
12:12:38.860;8.806;1
12:12:38.884;8.803;1
12:12:38.906;8.803;1
12:12:38.931;8.752;1
12:12:38.954;8.752;1
12:12:38.976;8.595;0
12:12:38.999;8.679;1
12:12:39.021;8.618;1
12:12:39.044;8.618;1
12:12:39.067;8.699;1
12:12:39.090;8.699;1
12:12:39.113;8.665;1
12:12:39.136;8.589;1
12:12:39.159;8.542;1
12:12:39.182;8.542;1
12:12:39.206;8.542;1
12:12:39.230;8.542;1
12:12:39.252;8.679;0
12:12:39.274;8.744;1
12:12:39.299;8.696;1
12:12:39.320;8.674;1
12:12:39.343;8.674;1
12:12:39.366;8.713;1
12:12:39.390;8.713;1
12:12:39.412;8.736;1
12:12:39.435;8.736;1
12:12:39.458;8.741;1
12:12:39.484;8.741;1
12:12:39.506;8.62;0
12:12:39.528;8.741;0
12:12:39.550;8.741;1
12:12:39.576;8.775;1
12:12:39.597;8.646;0
12:12:39.621;8.646;1
12:12:39.642;8.603;1
12:12:39.666;8.542;1
12:12:39.690;8.699;0
12:12:39.713;8.699;1
12:12:39.735;8.713;1
12:12:39.758;8.713;1
12:12:39.782;8.665;1
12:12:39.804;8.663;1
12:12:39.828;8.682;1
12:12:39.850;8.663;1
12:12:39.872;8.663;1
12:12:39.897;8.663;1
12:12:39.918;8.696;1
12:12:39.942;8.772;1
12:12:39.964;8.575;0
12:12:39.988;8.643;1
12:12:40.010;8.761;0
12:12:40.036;8.761;1
12:12:40.057;8.778;1
12:12:40.082;8.778;1
12:12:40.104;8.589;0
12:12:40.126;8.671;1
12:12:40.148;8.603;1
12:12:40.174;8.603;1
12:12:40.194;8.837;0
12:12:40.220;8.677;0
12:12:40.240;8.677;1
12:12:40.264;8.671;1
12:12:40.286;8.772;0
12:12:40.309;8.772;1
12:12:40.332;8.803;1
12:12:40.355;8.685;0
12:12:40.381;8.786;0
12:12:40.401;8.674;0
12:12:40.424;8.674;1
12:12:40.447;8.674;1
12:12:40.470;8.719;1
12:12:40.494;8.719;1
12:12:40.517;8.708;1
12:12:40.540;8.626;1
12:12:40.562;8.558;1
12:12:40.586;8.558;1
12:12:40.609;8.558;1
12:12:40.633;8.589;1
12:12:40.658;8.603;1
12:12:40.679;8.62;1
12:12:40.702;8.682;1
12:12:40.725;8.682;1
12:12:40.749;8.685;1
12:12:40.772;8.696;1
12:12:40.797;8.696;1
12:12:40.817;8.755;1
12:12:40.840;8.775;1
12:12:40.864;8.775;1
12:12:40.888;8.803;1
12:12:40.908;8.828;1
12:12:40.932;8.612;0
12:12:40.956;8.674;1
12:12:40.977;8.674;1
12:12:41.001;8.713;1
12:12:41.023;8.713;1
12:12:41.049;8.696;1
12:12:41.071;8.786;1
12:12:41.093;8.795;1
12:12:41.115;8.724;1
12:12:41.139;8.724;1
12:12:41.163;8.724;1
12:12:41.186;8.674;1
12:12:41.209;8.679;1
12:12:41.233;8.814;0
12:12:41.255;8.806;1
12:12:41.276;8.806;1
12:12:41.301;8.806;1
12:12:41.324;8.668;0
12:12:41.347;8.752;1
12:12:41.369;8.693;1
12:12:41.391;8.696;1
12:12:41.415;8.696;1
12:12:41.437;8.682;1
12:12:41.461;8.682;1
12:12:41.486;8.637;1
12:12:41.508;8.679;1
12:12:41.532;8.573;0
12:12:41.553;8.573;1
12:12:41.576;8.573;1
12:12:41.597;8.775;0
12:12:41.620;8.851;1
12:12:41.643;8.792;1
12:12:41.666;8.623;0
12:12:41.689;8.623;1
12:12:41.712;8.663;1
12:12:41.735;8.663;1
12:12:41.758;8.542;0
12:12:41.781;8.542;0
12:12:41.807;8.542;0
12:12:41.829;8.632;0
12:12:41.851;8.632;0
12:12:41.873;8.724;0
12:12:41.896;8.724;0
12:12:41.920;8.719;0
12:12:41.943;8.629;1
12:12:41.966;8.747;0
12:12:41.991;8.747;1
12:12:42.011;8.767;1
12:12:42.037;8.781;1
12:12:42.057;8.755;1
12:12:42.082;8.755;1
12:12:42.103;8.573;0
12:12:42.126;8.573;1
12:12:42.149;8.542;1
12:12:42.173;8.674;0
12:12:42.196;8.713;1
12:12:42.218;8.744;1
12:12:42.241;8.744;1
12:12:42.264;8.744;1
12:12:42.288;8.744;1
12:12:42.310;8.648;0
12:12:42.334;8.679;1
12:12:42.356;8.713;1
12:12:42.380;8.814;0
12:12:42.402;8.814;1
12:12:42.425;8.781;1
12:12:42.448;8.724;1
12:12:42.474;8.679;1
12:12:42.494;8.513;0
12:12:42.517;8.513;1
12:12:42.540;8.665;0
12:12:42.563;8.665;1
12:12:42.587;8.665;1
12:12:42.610;8.755;1
12:12:42.634;8.685;1
12:12:42.655;8.679;1
12:12:42.680;8.679;1
12:12:42.701;8.71;1
12:12:42.724;8.71;1
12:12:42.747;8.696;1
12:12:42.770;8.727;1
12:12:42.793;8.727;1
12:12:42.816;8.71;1
12:12:42.839;8.71;1
12:12:42.862;8.587;0
12:12:42.886;8.587;1
12:12:42.909;8.575;1
12:12:42.933;8.736;0
12:12:42.954;8.682;1
12:12:42.977;8.682;1
12:12:43.000;8.719;1
12:12:43.023;8.719;1
12:12:43.046;8.719;1
12:12:43.069;8.584;0
12:12:43.093;8.584;1
12:12:43.115;8.651;1
12:12:43.138;8.71;1
12:12:43.161;8.71;1
12:12:43.185;8.71;1
12:12:43.208;8.634;1
12:12:43.231;8.682;1
12:12:43.254;8.682;1
12:12:43.276;8.648;1
12:12:43.301;8.859;0
12:12:43.323;8.769;1
12:12:43.345;8.775;1
12:12:43.371;8.775;1
12:12:43.391;8.82;1
12:12:43.414;8.82;1
12:12:43.437;8.724;0
12:12:43.461;8.857;0
12:12:43.486;8.803;1
12:12:43.506;8.803;1
12:12:43.530;8.772;1
12:12:43.552;8.772;1
12:12:43.578;8.775;1
12:12:43.599;8.848;1
12:12:43.621;8.806;1
12:12:43.644;8.806;1
12:12:43.670;8.696;0
12:12:43.692;8.691;1
12:12:43.715;8.691;1
12:12:43.738;8.724;1
12:12:43.759;8.66;1
12:12:43.783;8.66;1
12:12:43.807;8.719;1
12:12:43.831;8.589;0
12:12:43.854;8.668;1
12:12:43.875;8.668;1
12:12:43.897;8.471;0
12:12:43.921;8.471;0
12:12:43.944;8.595;0
12:12:43.966;8.598;1
12:12:43.991;8.589;1
12:12:44.013;8.755;0
12:12:44.036;8.755;1
12:12:44.059;8.758;0
12:12:44.085;8.758;0
12:12:44.107;8.693;0
12:12:44.127;8.648;0
12:12:44.152;8.679;0
12:12:44.175;8.679;0
12:12:44.196;8.741;0
12:12:44.219;8.741;0
12:12:44.243;8.741;1
12:12:44.265;8.744;1
12:12:44.291;8.761;1
12:12:44.314;8.606;0
12:12:44.337;8.606;1
12:12:44.358;8.606;1
12:12:44.383;8.595;1
12:12:44.405;8.603;1
12:12:44.429;8.738;0
12:12:44.451;8.708;1
12:12:44.472;8.708;1
12:12:44.497;8.708;1
12:12:44.519;8.62;1
12:12:44.542;8.654;1
12:12:44.566;8.567;1
12:12:44.590;8.663;0
12:12:44.611;8.663;1
12:12:44.633;8.663;1
12:12:44.657;8.803;0
12:12:44.682;8.705;0
12:12:44.703;8.769;1
12:12:44.725;8.772;1
12:12:44.751;8.772;1
12:12:44.773;8.806;1
12:12:44.797;8.806;1
12:12:44.819;8.845;1
12:12:44.841;8.82;1
12:12:44.865;8.62;0
12:12:44.889;8.62;1
12:12:44.909;8.736;0
12:12:44.935;8.741;1
12:12:44.957;8.696;1
12:12:44.982;8.696;1
12:12:45.001;8.817;0
12:12:45.024;8.758;1
12:12:45.047;8.758;1
12:12:45.073;8.699;1
12:12:45.093;8.755;1
12:12:45.116;8.665;1
12:12:45.139;8.691;1
12:12:45.162;8.691;1
12:12:45.185;8.691;1
12:12:45.208;8.691;1
12:12:45.231;8.606;1
12:12:45.254;8.654;1
12:12:45.277;8.761;0
12:12:45.300;8.761;1
12:12:45.323;8.761;1
12:12:45.346;8.705;1
12:12:45.372;8.578;0
12:12:45.392;8.595;1
12:12:45.415;8.553;1
12:12:45.438;8.553;1
12:12:45.461;8.612;1
12:12:45.484;8.612;1
12:12:45.507;8.606;1
12:12:45.531;8.606;1
12:12:45.553;8.769;0
12:12:45.578;8.736;1
12:12:45.599;8.736;1
12:12:45.623;8.767;1
12:12:45.646;8.75;1
12:12:45.670;8.724;1
12:12:45.691;8.724;1
12:12:45.717;8.755;1
12:12:45.737;8.755;1
12:12:45.762;8.845;1
12:12:45.783;8.758;1
12:12:45.808;8.733;1
12:12:45.832;8.685;1
12:12:45.853;8.685;1
12:12:45.876;8.685;1
12:12:45.898;8.772;1
12:12:45.923;8.592;0
12:12:45.944;8.629;1
12:12:45.970;8.691;1
12:12:45.991;8.691;1
12:12:46.014;8.691;1
12:12:46.037;8.879;0
12:12:46.059;8.834;1
12:12:46.085;8.834;1
12:12:46.106;8.767;1
12:12:46.131;8.806;1
12:12:46.154;8.806;1
12:12:46.174;8.806;1
12:12:46.198;8.75;1
12:12:46.222;8.795;1
12:12:46.243;8.778;1
12:12:46.269;8.82;1
12:12:46.290;8.82;1
12:12:46.313;8.82;1
12:12:46.338;8.992;0
12:12:46.358;8.997;1
12:12:46.385;8.851;0
12:12:46.404;8.775;1
12:12:46.427;8.775;1
12:12:46.452;8.752;1
12:12:46.473;8.752;1
12:12:46.498;8.747;1
12:12:46.520;8.677;1
12:12:46.542;8.792;0
12:12:46.568;8.792;1
12:12:46.590;8.724;1
12:12:46.613;8.831;0
12:12:46.634;8.831;1
12:12:46.659;8.533;0
12:12:46.682;8.803;0
12:12:46.704;8.803;1
12:12:46.727;8.851;1
12:12:46.752;8.893;1
12:12:46.772;8.893;1
12:12:46.797;8.896;0
12:12:46.818;8.851;0
12:12:46.843;8.851;0
12:12:46.866;8.82;1
12:12:46.888;8.845;1
12:12:46.910;8.803;1
12:12:46.936;8.803;1
12:12:46.956;8.82;1
12:12:46.982;8.814;1
12:12:47.003;8.814;1
12:12:47.026;8.82;1
12:12:47.049;8.775;1
12:12:47.074;8.871;0
12:12:47.096;8.871;1
12:12:47.117;8.803;1
12:12:47.141;8.803;1
12:12:47.165;8.789;1
12:12:47.188;8.786;1
12:12:47.211;8.924;0
12:12:47.235;8.924;1
12:12:47.257;8.865;1
12:12:47.282;8.865;1
12:12:47.304;8.826;1
12:12:47.326;8.781;1
12:12:47.348;8.778;1
12:12:47.371;8.75;1
12:12:47.394;8.75;1
12:12:47.420;8.75;1
12:12:47.441;8.634;0
12:12:47.463;8.741;0
12:12:47.487;8.741;1
12:12:47.510;8.741;1
12:12:47.532;8.741;1
12:12:47.555;8.592;0
12:12:47.578;8.713;0
12:12:47.601;8.713;1
12:12:47.624;8.648;1
12:12:47.648;8.648;1
12:12:47.670;8.648;1
12:12:47.693;8.671;1
12:12:47.716;8.634;1
12:12:47.739;8.651;1
12:12:47.762;8.651;1
12:12:47.785;8.62;1
12:12:47.808;8.62;1
12:12:47.831;8.733;0
12:12:47.854;8.772;1
12:12:47.880;8.623;0
12:12:47.900;8.789;0
12:12:47.923;8.789;1
12:12:47.947;8.668;0
12:12:47.969;8.668;1
12:12:47.994;8.803;0
12:12:48.015;8.665;0
12:12:48.039;8.62;1
12:12:48.061;8.62;1
12:12:48.084;8.542;1
12:12:48.108;8.542;1
12:12:48.133;8.741;0
12:12:48.154;8.727;1
12:12:48.177;8.677;1
12:12:48.200;8.677;1
12:12:48.222;8.592;1
12:12:48.246;8.592;1
12:12:48.269;8.657;1
12:12:48.292;8.755;0
12:12:48.316;8.848;0
12:12:48.336;8.848;0
12:12:48.360;8.561;0
12:12:48.382;8.561;0
12:12:48.405;8.561;0
12:12:48.430;8.851;0
12:12:48.452;8.851;0
12:12:48.474;8.91;0
12:12:48.500;8.885;0
12:12:48.522;8.885;0
12:12:48.543;8.871;0
12:12:48.566;8.924;0
12:12:48.589;8.775;0
12:12:48.613;8.775;0
12:12:48.638;8.812;0
12:12:48.658;8.812;0
12:12:48.683;8.865;0
12:12:48.706;8.814;0
12:12:48.729;8.834;1
12:12:48.751;8.73;0
12:12:48.774;8.73;1
12:12:48.797;8.73;1
12:12:48.819;8.702;1
12:12:48.842;8.741;1
12:12:48.865;8.741;1
12:12:48.890;8.741;1
12:12:48.913;8.772;1
12:12:48.935;8.741;1
12:12:48.958;8.741;1
12:12:48.982;8.769;1
12:12:49.003;8.769;1
12:12:49.026;8.668;0
12:12:49.049;8.708;1
12:12:49.072;8.708;1
12:12:49.095;8.744;1
12:12:49.118;8.837;0
12:12:49.141;8.848;1
12:12:49.164;8.848;1
12:12:49.187;8.848;1
12:12:49.211;8.665;0
12:12:49.233;8.665;1
12:12:49.256;8.786;0
12:12:49.280;8.786;1
12:12:49.302;8.761;1
12:12:49.325;8.761;1
12:12:49.350;8.761;1
12:12:49.373;8.842;1
12:12:49.394;8.814;1
12:12:49.417;8.828;1
12:12:49.440;8.828;1
12:12:49.463;8.865;1
12:12:49.486;8.865;1
12:12:49.509;8.817;1
12:12:49.532;8.817;1
12:12:49.555;8.758;1
12:12:49.580;8.733;1
12:12:49.601;8.733;1
12:12:49.624;8.733;1
12:12:49.647;8.814;1
12:12:49.670;8.679;0
