TimeStamp;Частота вращения РНД приведенная;0 - Bad, 1 - Good
12:12:35.757;7884.928;1
12:12:35.783;7885.437;1
12:12:35.802;7885.437;1
12:12:35.825;7879.938;1
12:12:35.849;7874.992;1
12:12:35.871;7878.447;1
12:12:35.893;7880.737;1
12:12:35.918;7880.388;1
12:12:35.939;7881.463;1
12:12:35.964;7881.463;1
12:12:35.986;7882.938;1
12:12:36.009;7884.151;1
12:12:36.031;7880.526;1
12:12:36.054;7882.817;1
12:12:36.080;7882.817;1
12:12:36.101;7884.722;1
12:12:36.124;7881.516;1
12:12:36.146;7877.936;0
12:12:36.169;7881.647;1
12:12:36.193;7881.653;1
12:12:36.216;7881.653;1
12:12:36.238;7884.35;1
12:12:36.262;7884.35;1
12:12:36.285;7876.126;1
12:12:36.310;7882.703;1
12:12:36.330;7881.027;1
12:12:36.356;7881.021;1
12:12:36.379;7881.032;1
12:12:36.400;7879.64;1
12:12:36.422;7881.804;1
12:12:36.445;7881.804;1
12:12:36.471;7883.227;0
12:12:36.492;7886.816;1
12:12:36.515;7878.441;1
12:12:36.537;7880.975;1
12:12:36.561;7879.69;1
12:12:36.586;7881.313;1
12:12:36.608;7881.313;1
12:12:36.632;7880.706;1
12:12:36.654;7882.371;1
12:12:36.676;7881.626;1
12:12:36.700;7882.991;1
12:12:36.721;7880.162;1
12:12:36.746;7884.589;1
12:12:36.769;7884.589;1
12:12:36.790;7886.862;1
12:12:36.813;7882.43;1
12:12:36.836;7882.716;1
12:12:36.859;7882.878;1
12:12:36.882;7884.381;1
12:12:36.907;7883.941;1
12:12:36.930;7883.941;1
12:12:36.952;7883.513;1
12:12:36.974;7878.256;1
12:12:36.998;7885.953;1
12:12:37.021;7883.407;1
12:12:37.044;7878.647;1
12:12:37.067;7878.647;1
12:12:37.089;7881.719;1
12:12:37.112;7882.354;1
12:12:37.135;7881.877;1
12:12:37.158;7882.767;1
12:12:37.182;7881.693;1
12:12:37.206;7880.367;1
12:12:37.229;7880.367;1
12:12:37.251;7880.16;1
12:12:37.273;7885.489;1
12:12:37.299;7882.699;1
12:12:37.319;7887.178;1
12:12:37.343;7879.633;1
12:12:37.366;7888.095;1
12:12:37.388;7888.095;1
12:12:37.411;7880.194;1
12:12:37.434;7878.75;1
12:12:37.457;7881.933;1
12:12:37.481;7883.135;1
12:12:37.504;7883.406;1
12:12:37.527;7883.702;1
12:12:37.549;7883.702;1
12:12:37.575;7882.14;1
12:12:37.597;7882.189;0
12:12:37.621;7882.934;1
12:12:37.642;7883.082;0
12:12:37.664;7883.082;1
12:12:37.687;7882.846;1
12:12:37.710;7882.846;1
12:12:37.733;7885.524;1
12:12:37.756;7882.353;1
12:12:37.784;7884.72;1
12:12:37.803;7883.234;0
12:12:37.825;7882.605;1
12:12:37.848;7883.71;1
12:12:37.874;7883.71;1
12:12:37.895;7884.648;1
12:12:37.918;7885.092;1
12:12:37.940;7884.309;1
12:12:37.965;7886.522;1
12:12:37.988;7886.522;1
12:12:38.009;7888.901;1
12:12:38.035;7882.711;1
12:12:38.057;7886.92;1
12:12:38.080;7887.439;1
12:12:38.102;7883.431;1
12:12:38.124;7884.342;1
12:12:38.150;7884.342;1
12:12:38.172;7882.681;1
12:12:38.193;7881.257;0
12:12:38.216;7883.072;1
12:12:38.239;7882.247;1
12:12:38.262;7884.156;1
12:12:38.286;7884.353;1
12:12:38.308;7884.353;1
12:12:38.331;7886.693;1
12:12:38.355;7886.693;1
12:12:38.377;7880.925;1
12:12:38.400;7890.609;1
12:12:38.423;7881.993;1
12:12:38.449;7883.926;1
12:12:38.471;7883.926;1
12:12:38.492;7883.423;1
12:12:38.515;7883.608;1
12:12:38.538;7882.313;1
12:12:38.563;7884.376;1
12:12:38.584;7884.55;1
12:12:38.607;7886.54;1
12:12:38.630;7886.706;1
12:12:38.653;7883.398;1
12:12:38.678;7880.441;1
12:12:38.699;7884.599;1
12:12:38.722;7887.807;1
12:12:38.745;7887.834;1
12:12:38.768;7880.951;1
12:12:38.791;7880.951;1
12:12:38.815;7880.951;1
12:12:38.838;7885.285;1
12:12:38.860;7884.855;1
12:12:38.884;7887.36;1
12:12:38.906;7885.348;1
12:12:38.931;7882.755;1
12:12:38.954;7881.824;1
12:12:38.976;7886.813;1
12:12:38.999;7886.813;1
12:12:39.021;7882.03;1
12:12:39.044;7886.925;1
12:12:39.067;7881.411;1
12:12:39.090;7881.411;1
12:12:39.113;7881.411;1
12:12:39.136;7887.805;1
12:12:39.159;7880.509;1
12:12:39.182;7880.509;1
12:12:39.206;7885.058;1
12:12:39.230;7887.678;1
12:12:39.252;7887.678;1
12:12:39.274;7887.367;1
12:12:39.299;7887.738;1
12:12:39.320;7887.742;0
12:12:39.343;7882.636;1
12:12:39.366;7888.236;1
12:12:39.390;7888.236;1
12:12:39.412;7884.995;1
12:12:39.435;7884.995;1
12:12:39.458;7887.595;1
12:12:39.484;7884.106;1
12:12:39.506;7889.513;1
12:12:39.528;7886.366;1
12:12:39.550;7881.102;1
12:12:39.576;7885.487;1
12:12:39.597;7885.487;1
12:12:39.621;7880.589;1
12:12:39.642;7889.428;1
12:12:39.666;7884.249;1
12:12:39.690;7882.286;1
12:12:39.713;7881.89;1
12:12:39.735;7885.119;1
12:12:39.758;7885.119;1
12:12:39.782;7881.881;1
12:12:39.804;7884.901;1
12:12:39.828;7886.023;1
12:12:39.850;7886.866;1
12:12:39.872;7883.25;1
12:12:39.897;7886.679;1
12:12:39.918;7881.906;1
12:12:39.942;7881.906;1
12:12:39.964;7885.817;1
12:12:39.988;7879.449;1
12:12:40.010;7888.348;1
12:12:40.036;7887.3;1
12:12:40.057;7884.397;1
12:12:40.082;7882.096;1
12:12:40.104;7877.107;1
12:12:40.126;7877.107;1
12:12:40.148;7882.217;1
12:12:40.174;7881.927;1
12:12:40.194;7883.719;1
12:12:40.220;7884.978;1
12:12:40.240;7879.636;1
12:12:40.264;7887.688;1
12:12:40.286;7887.688;1
12:12:40.309;7880.693;1
12:12:40.332;7880.312;1
12:12:40.355;7883.115;1
12:12:40.381;7882.573;1
12:12:40.401;7880.489;1
12:12:40.424;7880.51;0
12:12:40.447;7881.297;1
12:12:40.470;7881.297;1
12:12:40.494;7881.297;1
12:12:40.517;7882.324;1
12:12:40.540;7882.912;1
12:12:40.562;7881.016;1
12:12:40.586;7881.016;1
12:12:40.609;7877.506;1
12:12:40.633;7883.104;1
12:12:40.658;7883.104;1
12:12:40.679;7878.129;1
12:12:40.702;7879.565;1
12:12:40.725;7879.206;1
12:12:40.749;7880.83;1
12:12:40.772;7883.923;1
12:12:40.797;7883.644;1
12:12:40.817;7882.86;1
12:12:40.840;7882.86;1
12:12:40.864;7880.834;1
12:12:40.888;7881.122;1
12:12:40.908;7879.799;1
12:12:40.932;7882.744;1
12:12:40.956;7880.973;1
12:12:40.977;7885.909;1
12:12:41.001;7877.146;1
12:12:41.023;7877.146;1
12:12:41.049;7881.697;1
12:12:41.071;7882.475;1
12:12:41.093;7879.556;1
12:12:41.115;7879.726;1
12:12:41.139;7879.028;1
12:12:41.163;7880.371;1
12:12:41.186;7880.371;1
12:12:41.209;7881.506;1
12:12:41.233;7881.464;1
12:12:41.255;7880.978;1
12:12:41.276;7881.602;1
12:12:41.301;7879.941;1
12:12:41.324;7881.327;1
12:12:41.347;7881.327;1
12:12:41.369;7881.523;1
12:12:41.391;7879.941;1
12:12:41.415;7880.957;0
12:12:41.437;7883.475;0
12:12:41.461;7884.819;1
12:12:41.486;7877.421;1
12:12:41.508;7877.421;1
12:12:41.532;7880.058;1
12:12:41.553;7882.147;1
12:12:41.576;7877.686;1
12:12:41.597;7885.073;1
12:12:41.620;7885.073;1
12:12:41.643;7883.989;1
12:12:41.666;7878.345;1
12:12:41.689;7883.157;1
12:12:41.712;7883.612;1
12:12:41.735;7884.105;1
12:12:41.758;7876.412;1
12:12:41.781;7885.291;1
12:12:41.807;7879.778;1
12:12:41.829;7879.778;1
12:12:41.851;7883.115;1
12:12:41.873;7884.687;1
12:12:41.896;7884.607;0
12:12:41.920;7883.068;1
12:12:41.943;7883.068;1
12:12:41.966;7884.888;1
12:12:41.991;7883.51;1
12:12:42.011;7883.601;1
12:12:42.037;7880.083;1
12:12:42.057;7878.704;1
12:12:42.082;7884.315;1
12:12:42.103;7883.008;1
12:12:42.126;7883.008;1
12:12:42.149;7876.353;1
12:12:42.173;7879.54;1
12:12:42.196;7879.106;1
12:12:42.218;7882.553;1
12:12:42.241;7876.221;1
12:12:42.264;7875.323;1
12:12:42.288;7875.323;1
12:12:42.310;7881.864;1
12:12:42.334;7881.864;1
12:12:42.356;7880.838;1
12:12:42.380;7879.125;1
12:12:42.402;7880.262;1
12:12:42.425;7881.693;1
12:12:42.448;7881.693;1
12:12:42.474;7881.295;1
12:12:42.494;7881.09;1
12:12:42.517;7878.599;1
12:12:42.540;7880.318;1
12:12:42.563;7877.432;1
12:12:42.587;7877.432;1
12:12:42.610;7882.211;1
12:12:42.634;7882.211;1
12:12:42.655;7878.827;1
12:12:42.680;7880.101;1
12:12:42.701;7884.015;1
12:12:42.724;7880.27;1
12:12:42.747;7873.7;1
12:12:42.770;7873.7;1
12:12:42.793;7873.7;1
12:12:42.816;7880.356;1
12:12:42.839;7880.087;1
12:12:42.862;7883.234;1
12:12:42.886;7883.234;1
12:12:42.909;7877.819;1
12:12:42.933;7877.819;1
12:12:42.954;7881.712;1
12:12:42.977;7881.109;1
12:12:43.000;7873.875;1
12:12:43.023;7878.228;1
12:12:43.046;7878.963;1
12:12:43.069;7878.963;1
12:12:43.093;7878.94;0
12:12:43.115;7878.242;1
12:12:43.138;7878.01;1
12:12:43.161;7878.576;1
12:12:43.185;7878.576;1
12:12:43.208;7878.253;1
12:12:43.231;7878.253;1
12:12:43.254;7878.227;1
12:12:43.276;7879.999;1
12:12:43.301;7878.555;1
12:12:43.323;7879.851;1
12:12:43.345;7881.548;1
12:12:43.371;7881.617;1
12:12:43.391;7874.499;1
12:12:43.414;7880.767;1
12:12:43.437;7882.168;1
12:12:43.461;7882.168;1
12:12:43.486;7882.395;1
12:12:43.506;7883.819;0
12:12:43.530;7880.075;1
12:12:43.552;7875.826;1
12:12:43.578;7882.683;1
12:12:43.599;7882.683;1
12:12:43.621;7881.234;1
12:12:43.644;7878.628;1
12:12:43.670;7878.058;1
12:12:43.692;7878.945;1
12:12:43.715;7879.965;1
12:12:43.738;7880.259;1
12:12:43.759;7880.259;1
12:12:43.783;7878.043;1
12:12:43.807;7879.424;1
12:12:43.831;7879.117;1
12:12:43.854;7883.077;1
12:12:43.875;7881.814;1
12:12:43.897;7877.162;1
12:12:43.921;7877.162;1
12:12:43.944;7879.851;1
12:12:43.966;7880.819;1
12:12:43.991;7880.475;1
12:12:44.013;7879.941;1
12:12:44.036;7880.401;1
12:12:44.059;7877.188;1
12:12:44.085;7877.188;1
12:12:44.107;7881.325;1
12:12:44.127;7879.417;1
12:12:44.152;7879.083;1
12:12:44.175;7879.851;1
12:12:44.196;7882.364;1
12:12:44.219;7882.364;1
12:12:44.243;7882.476;1
12:12:44.265;7883.252;1
12:12:44.291;7881.143;1
12:12:44.314;7879.488;1
12:12:44.337;7881.862;1
12:12:44.358;7881.148;1
12:12:44.383;7881.148;1
12:12:44.405;7878.285;1
12:12:44.429;7881.059;1
12:12:44.451;7883.915;1
12:12:44.472;7878.215;1
12:12:44.497;7882.577;1
12:12:44.519;7882.577;1
12:12:44.542;7876.047;1
12:12:44.566;7881.86;1
12:12:44.590;7879.635;1
12:12:44.611;7882.643;1
12:12:44.633;7877.653;1
12:12:44.657;7878.546;1
12:12:44.682;7878.546;1
12:12:44.703;7878.466;1
12:12:44.725;7876.194;1
12:12:44.751;7885.416;1
12:12:44.773;7880.813;1
12:12:44.797;7877.794;1
12:12:44.819;7882.076;1
12:12:44.841;7882.076;1
12:12:44.865;7880.424;1
12:12:44.889;7882.677;1
12:12:44.909;7878.151;1
12:12:44.935;7884.211;1
12:12:44.957;7877.734;1
12:12:44.982;7881.138;1
12:12:45.001;7882.732;1
12:12:45.024;7882.732;1
12:12:45.047;7872.946;1
12:12:45.073;7879.079;1
12:12:45.093;7879.982;1
12:12:45.116;7878.794;1
12:12:45.139;7879.734;1
12:12:45.162;7878.39;1
12:12:45.185;7878.39;1
12:12:45.208;7878.46;0
12:12:45.231;7878.46;1
12:12:45.254;7880.039;1
12:12:45.277;7877.244;1
12:12:45.300;7879.172;1
12:12:45.323;7880.415;1
12:12:45.346;7875.854;1
12:12:45.372;7875.854;1
12:12:45.392;7880.262;1
12:12:45.415;7882.933;1
12:12:45.438;7878.284;1
12:12:45.461;7879.923;1
12:12:45.484;7879.923;1
12:12:45.507;7879.954;1
12:12:45.531;7879.954;1
12:12:45.553;7879.954;1
12:12:45.578;7878.823;1
12:12:45.599;7881.386;1
12:12:45.623;7881.667;1
12:12:45.646;7881.862;1
12:12:45.670;7881.941;1
12:12:45.691;7879.386;1
12:12:45.717;7879.186;1
12:12:45.737;7879.186;1
12:12:45.762;7876.412;1
12:12:45.783;7878.826;1
12:12:45.808;7878.551;1
12:12:45.832;7877.189;1
12:12:45.853;7878.003;1
12:12:45.876;7878.119;1
12:12:45.898;7876.878;1
12:12:45.923;7876.878;1
12:12:45.944;7876.851;1
12:12:45.970;7876.181;1
12:12:45.991;7882.233;1
12:12:46.014;7880.631;1
12:12:46.037;7871.381;1
12:12:46.059;7871.381;1
12:12:46.085;7880.351;1
12:12:46.106;7873.963;1
12:12:46.131;7880.261;1
12:12:46.154;7876.759;1
12:12:46.174;7878.191;1
12:12:46.198;7876.004;1
12:12:46.222;7876.004;1
12:12:46.243;7880.792;1
12:12:46.269;7875.666;1
12:12:46.290;7878.925;1
12:12:46.313;7879.312;1
12:12:46.338;7879.94;1
12:12:46.358;7879.94;1
12:12:46.385;7881.935;1
12:12:46.404;7875.66;1
12:12:46.427;7877.874;1
12:12:46.452;7877.751;1
12:12:46.473;7877.783;1
12:12:46.498;7877.022;1
12:12:46.520;7877.022;1
12:12:46.542;7878.787;1
12:12:46.568;7877.28;1
12:12:46.590;7880.521;1
12:12:46.613;7882.117;1
12:12:46.634;7875.341;1
12:12:46.659;7879.183;1
12:12:46.682;7879.183;1
12:12:46.704;7880.297;1
12:12:46.727;7881.683;1
12:12:46.752;7877.274;1
12:12:46.772;7880.816;1
12:12:46.797;7878.58;1
12:12:46.818;7878.58;1
12:12:46.843;7877.079;1
12:12:46.866;7877.322;1
12:12:46.888;7877.538;1
12:12:46.910;7880.261;1
12:12:46.936;7875.839;1
12:12:46.956;7877.16;1
12:12:46.982;7877.16;1
12:12:47.003;7879.648;1
12:12:47.026;7879.813;1
12:12:47.049;7878.623;1
12:12:47.074;7877.899;1
12:12:47.096;7876.228;1
12:12:47.117;7883.094;1
12:12:47.141;7883.094;1
12:12:47.165;7880.741;1
12:12:47.188;7874.87;1
12:12:47.211;7877.362;1
12:12:47.235;7882.19;1
12:12:47.257;7880.881;1
12:12:47.282;7880.881;1
12:12:47.304;7880.141;1
12:12:47.326;7877.265;1
12:12:47.348;7875.839;1
12:12:47.371;7884.515;1
12:12:47.394;7881.721;1
12:12:47.420;7872.87;1
12:12:47.441;7872.87;1
12:12:47.463;7876.931;1
12:12:47.487;7876.931;1
12:12:47.510;7880.081;1
12:12:47.532;7881.424;1
12:12:47.555;7881.424;1
12:12:47.578;7879.056;1
12:12:47.601;7875.104;1
12:12:47.624;7879.468;1
12:12:47.648;7879.468;1
12:12:47.670;7875.959;1
12:12:47.693;7876.524;1
12:12:47.716;7880.631;1
12:12:47.739;7881.219;1
12:12:47.762;7873.552;1
12:12:47.785;7878.544;1
12:12:47.808;7878.544;1
12:12:47.831;7875.892;1
12:12:47.854;7877.772;1
12:12:47.880;7877.263;1
12:12:47.900;7877.703;1
12:12:47.923;7878.489;1
12:12:47.947;7875.78;1
12:12:47.969;7875.78;1
12:12:47.994;7874.939;1
12:12:48.015;7881.477;1
12:12:48.039;7877.69;1
12:12:48.061;7879.656;1
12:12:48.084;7875.224;1
12:12:48.108;7875.224;1
12:12:48.133;7875.15;1
12:12:48.154;7879.112;1
12:12:48.177;7874.759;1
12:12:48.200;7881.09;1
12:12:48.222;7880.477;1
12:12:48.246;7880.477;1
12:12:48.269;7880.917;1
12:12:48.292;7877.21;1
12:12:48.316;7880.212;1
12:12:48.336;7876.424;1
12:12:48.360;7881.503;1
12:12:48.382;7881.503;1
12:12:48.405;7881.393;0
12:12:48.430;7877.2;1
12:12:48.452;7877.2;1
12:12:48.474;7875.833;1
12:12:48.500;7875.833;1
12:12:48.522;7881.408;1
12:12:48.543;7879.75;1
12:12:48.566;7876.224;1
12:12:48.589;7877.936;1
12:12:48.613;7877.825;1
12:12:48.638;7877.487;1
12:12:48.658;7877.487;1
12:12:48.683;7877.724;1
12:12:48.706;7878.82;1
12:12:48.729;7878.867;1
12:12:48.751;7879.867;1
12:12:48.774;7876.374;1
12:12:48.797;7880.3;1
12:12:48.819;7880.3;1
12:12:48.842;7882.708;1
12:12:48.865;7876.445;1
12:12:48.890;7876.445;1
12:12:48.913;7878.341;1
12:12:48.935;7878.341;1
12:12:48.958;7880.091;1
12:12:48.982;7882.203;1
12:12:49.003;7873.681;1
12:12:49.026;7882.251;1
12:12:49.049;7882.251;1
12:12:49.072;7878.625;1
12:12:49.095;7882.192;1
12:12:49.118;7881.818;1
12:12:49.141;7881.067;1
12:12:49.164;7880.608;1
12:12:49.187;7880.608;1
12:12:49.211;7881.733;1
12:12:49.233;7881.733;1
12:12:49.256;7877.251;1
12:12:49.280;7875.604;1
12:12:49.302;7882.469;1
12:12:49.325;7882.469;1
12:12:49.350;7875.694;1
12:12:49.373;7875.694;1
12:12:49.394;7879.836;1
12:12:49.417;7878.794;1
12:12:49.440;7875.821;1
12:12:49.463;7879.652;1
12:12:49.486;7879.652;1
12:12:49.509;7878.046;1
12:12:49.532;7878.046;1
12:12:49.555;7876.392;1
12:12:49.580;7879.536;1
12:12:49.601;7875.546;1
12:12:49.624;7880.616;1
12:12:49.647;7880.616;1
12:12:49.670;7882.598;1
12:12:49.693;7882.598;1
12:12:49.716;7875.069;1
12:12:49.739;7880.303;1
12:12:49.762;7882.297;1
12:12:49.786;7882.297;1
12:12:49.808;7873.901;1
12:12:49.833;7873.901;1
12:12:49.854;7875.337;1
12:12:49.877;7876.325;1
12:12:49.900;7879.753;1
12:12:49.923;7880.588;1
12:12:49.946;7876.521;1
12:12:49.969;7876.521;1
12:12:49.993;7878.416;1
12:12:50.015;7870.319;1
12:12:50.038;7875.754;1
12:12:50.061;7876.103;1
12:12:50.084;7876.103;1
12:12:50.107;7874.835;1
12:12:50.130;7874.835;1
12:12:50.153;7877.24;1
12:12:50.176;7874.024;1
12:12:50.199;7876.347;1
12:12:50.222;7871.413;1
12:12:50.247;7876.142;1
12:12:50.270;7876.142;1
12:12:50.291;7874.857;1
12:12:50.314;7875.221;1
12:12:50.337;7871.712;1
12:12:50.360;7874.851;1
12:12:50.383;7875.522;1
12:12:50.406;7875.522;1
12:12:50.429;7876.653;1
12:12:50.452;7878.257;1
12:12:50.475;7876.577;1
12:12:50.498;7877.971;1
12:12:50.521;7877.971;1
12:12:50.544;7877.971;1
12:12:50.567;7875.294;1
12:12:50.590;7875.294;1
12:12:50.613;7875.848;1
12:12:50.636;7872.083;1
12:12:50.659;7875.651;1
12:12:50.683;7874.705;1
12:12:50.705;7874.235;1
12:12:50.728;7874.235;1
12:12:50.751;7875.883;1
12:12:50.777;7871.175;1
12:12:50.797;7876.268;1
12:12:50.820;7875.376;1
12:12:50.843;7871.918;1
12:12:50.866;7871.918;1
12:12:50.889;7875.566;1
12:12:50.912;7870.773;1
12:12:50.935;7876.131;1
12:12:50.958;7871.939;1
12:12:50.983;7873.111;1
12:12:51.004;7873.111;1
12:12:51.027;7873.111;1
12:12:51.050;7878.086;1
12:12:51.073;7872;1
12:12:51.097;7872;1
12:12:51.119;7876.249;1
12:12:51.142;7874.491;1
12:12:51.165;7868.007;1
12:12:51.190;7874.475;1
12:12:51.211;7875.209;1
12:12:51.234;7875.209;1
12:12:51.257;7872.078;1
12:12:51.282;7867.184;1
12:12:51.305;7869.008;1
12:12:51.328;7874.722;1
12:12:51.352;7870.331;1
12:12:51.373;7870.331;1
12:12:51.396;7872.176;1
12:12:51.418;7872.176;1
12:12:51.441;7871.41;1
12:12:51.464;7871.796;1
12:12:51.488;7871.796;1
12:12:51.511;7874.798;1
12:12:51.534;7874.798;1
12:12:51.556;7873.98;1
12:12:51.580;7870.146;1
12:12:51.602;7873.254;1
12:12:51.627;7871.144;1
12:12:51.650;7876.69;1
12:12:51.671;7873.972;1
12:12:51.697;7868.975;1
12:12:51.717;7868.975;1
12:12:51.742;7870.705;1
12:12:51.764;7870.99;1
12:12:51.789;7874.605;1
12:12:51.810;7870.605;1
12:12:51.833;7873.164;1
12:12:51.855;7873.164;1
12:12:51.881;7869.793;1
12:12:51.903;7872.416;1
12:12:51.926;7871.018;1
12:12:51.949;7876.481;1
12:12:51.971;7871.239;1
12:12:51.995;7869.457;1
12:12:52.017;7871.46;1
12:12:52.039;7871.46;1
12:12:52.062;7874.234;1
12:12:52.086;7872.181;1
12:12:52.108;7872.867;1
12:12:52.131;7872.867;1
12:12:52.154;7872.835;1
12:12:52.177;7871.744;1
12:12:52.200;7874.64;1
12:12:52.224;7877.35;1
12:12:52.247;7873.469;1
12:12:52.270;7873.469;1
12:12:52.292;7872.075;1
12:12:52.315;7873.569;1
12:12:52.338;7871.062;1
12:12:52.363;7873.457;1
12:12:52.384;7873.816;1
12:12:52.407;7873.816;1
12:12:52.430;7872.079;1
12:12:52.455;7872.169;1
12:12:52.476;7874.513;1
12:12:52.499;7870.422;1
12:12:52.522;7869.119;1
12:12:52.545;7869.119;1
12:12:52.568;7871.872;1
12:12:52.591;7876.291;1
12:12:52.614;7876.021;1
12:12:52.637;7877.559;1
12:12:52.660;7873.392;1
12:12:52.683;7872.184;1
12:12:52.706;7874.088;1
12:12:52.729;7874.088;1
12:12:52.752;7877.447;1
12:12:52.775;7869.293;1
12:12:52.799;7875.789;1
12:12:52.821;7875.657;0
12:12:52.844;7875.657;1
12:12:52.867;7872.933;1
12:12:52.891;7872.933;1
12:12:52.915;7872.933;1
12:12:52.936;7870.997;1
12:12:52.960;7879.085;1
12:12:52.984;7871.952;1
12:12:53.006;7865.154;1
12:12:53.030;7877.261;1
12:12:53.052;7873.987;1
12:12:53.076;7873.987;1
12:12:53.098;7871.138;1
12:12:53.120;7873.406;1
12:12:53.143;7875.805;1
12:12:53.166;7871.599;1
12:12:53.189;7871.599;1
12:12:53.212;7871.599;1
12:12:53.235;7871.561;0
12:12:53.258;7875.875;1
12:12:53.282;7875.875;1
12:12:53.304;7873.491;1
12:12:53.328;7873.491;1
12:12:53.351;7873.286;1
12:12:53.373;7873.286;1
12:12:53.398;7873.702;1
12:12:53.421;7870.099;1
12:12:53.444;7867.046;1
12:12:53.465;7877.335;1
12:12:53.490;7869.091;1
12:12:53.514;7865.603;1
12:12:53.537;7871.064;1
12:12:53.558;7871.064;1
12:12:53.583;7870.458;1
12:12:53.605;7870.121;1
12:12:53.628;7872.836;1
12:12:53.651;7870.115;1
12:12:53.675;7870.574;1
12:12:53.695;7870.574;1
12:12:53.718;7870.71;0
12:12:53.741;7871.867;1
12:12:53.765;7871.371;1
12:12:53.790;7871.371;1
12:12:53.811;7871.713;1
12:12:53.835;7871.878;1
12:12:53.858;7873.44;1
12:12:53.881;7874.411;0
12:12:53.904;7876.086;1
12:12:53.928;7868.372;1
12:12:53.951;7874.874;1
12:12:53.972;7872.572;1
12:12:53.998;7874.203;1
12:12:54.019;7874.203;1
12:12:54.042;7875.93;1
12:12:54.064;7871.438;1
12:12:54.090;7872.984;1
12:12:54.111;7867.91;1
12:12:54.136;7872.33;1
12:12:54.158;7872.33;1
12:12:54.181;7869.603;1
12:12:54.202;7872.536;1
12:12:54.226;7870.194;1
12:12:54.250;7874.13;1
12:12:54.274;7869.182;1
12:12:54.295;7876.574;1
12:12:54.317;7876.574;1
12:12:54.341;7874.521;1
12:12:54.364;7867.642;0
12:12:54.387;7872.04;1
12:12:54.411;7874.398;1
12:12:54.432;7876.337;1
12:12:54.455;7867.864;1
12:12:54.478;7874.314;1
12:12:54.501;7867.885;1
12:12:54.524;7873.069;1
12:12:54.550;7874.394;1
12:12:54.571;7874.394;1
12:12:54.593;7874.034;1
12:12:54.616;7875.618;1
12:12:54.639;7877.156;1
12:12:54.662;7871.796;1
12:12:54.685;7872.44;1
12:12:54.708;7872.44;1
12:12:54.731;7869.197;1
12:12:54.753;7864.494;1
12:12:54.776;7872.997;1
12:12:54.799;7874.058;1
12:12:54.822;7870.048;1
12:12:54.845;7873.82;1
12:12:54.868;7873.82;1
12:12:54.891;7870.348;1
12:12:54.914;7870.858;1
12:12:54.937;7870.126;1
12:12:54.960;7866.12;1
12:12:54.983;7873.613;1
12:12:55.006;7872.431;1
12:12:55.031;7872.431;1
12:12:55.053;7871.639;1
12:12:55.076;7866.82;1
12:12:55.099;7869.372;1
12:12:55.121;7866.742;1
12:12:55.147;7866.742;1
12:12:55.168;7869.272;1
12:12:55.190;7869.461;1
12:12:55.213;7869.061;1
12:12:55.236;7868.364;1
12:12:55.259;7868.701;1
12:12:55.283;7869.329;1
12:12:55.307;7870.22;1
12:12:55.329;7870.22;1
12:12:55.351;7869.144;1
12:12:55.375;7868.827;1
12:12:55.399;7869.259;1
12:12:55.421;7867.277;1
12:12:55.444;7867.277;1
12:12:55.466;7869.875;0
12:12:55.492;7868.368;0
12:12:55.512;7869.243;0
12:12:55.537;7868.516;0
12:12:55.558;7872.114;1
12:12:55.583;7866.746;1
12:12:55.606;7870.305;1
12:12:55.627;7870.305;1
12:12:55.653;7870.475;1
12:12:55.675;7870.616;1
12:12:55.696;7865.824;1
12:12:55.719;7866.43;1
12:12:55.742;7869.366;1
12:12:55.768;7870.267;1
12:12:55.788;7870.267;1
12:12:55.811;7869.418;1
12:12:55.834;7870.583;1
12:12:55.857;7870.494;1
12:12:55.880;7872.735;1
12:12:55.903;7872.119;1
12:12:55.929;7872.119;1
12:12:55.950;7866.819;1
12:12:55.972;7873.618;1
12:12:55.998;7869.634;1
12:12:56.018;7867.847;1
12:12:56.043;7869.366;1
12:12:56.066;7868.885;1
12:12:56.087;7868.885;1
12:12:56.110;7869.039;1
12:12:56.133;7869.608;1
12:12:56.156;7873.59;1
12:12:56.181;7873.607;1
12:12:56.202;7868.632;1
12:12:56.226;7874.963;1
12:12:56.249;7874.963;1
12:12:56.273;7871.053;1
12:12:56.295;7873.47;1
12:12:56.317;7863.749;1
12:12:56.341;7873.309;1
12:12:56.364;7873.309;1
12:12:56.386;7871.367;1
12:12:56.409;7866.542;1
12:12:56.432;7869.072;1
12:12:56.457;7871.382;1
12:12:56.481;7873.288;1
12:12:56.501;7870.89;1
12:12:56.524;7870.89;1
12:12:56.547;7872.247;1
12:12:56.573;7866.604;1
12:12:56.593;7874.263;1
12:12:56.616;7869.44;1
12:12:56.639;7865.04;1
12:12:56.662;7871.216;1
12:12:56.686;7871.216;1
12:12:56.708;7869.423;1
12:12:56.731;7869.423;1
12:12:56.754;7869.518;1
12:12:56.777;7868.954;1
12:12:56.800;7870.156;1
12:12:56.826;7870.482;1
12:12:56.847;7870.482;1
12:12:56.869;7872.055;1
12:12:56.892;7871.353;1
12:12:56.915;7871.654;1
12:12:56.938;7868.03;1
12:12:56.962;7873.512;1
12:12:56.984;7873.512;1
12:12:57.007;7871.605;1
12:12:57.030;7866.533;1
12:12:57.053;7870.434;1
12:12:57.076;7870.491;1
12:12:57.100;7868.567;1
12:12:57.123;7868.726;1
12:12:57.145;7868.726;1
